time,vel_sp.x,vel_sp.y,vel_sp.z,vel.x,vel.y,vel.z
1.74,1.68906282602919,0.0186091622637821,0.0717992471282261,1.99994353,0.005814632,0.024442596
1.8,1.74007411778556,0.0180805264191913,0.0715400256264451,1.99993051610028,0.00772243723398126,0.024442596
1.86,1.78710590699121,0.0168336159969548,0.0717535095699711,1.99993067140492,0.00771289805777831,0.024442596
1.92,1.83066834713976,0.0156133817008169,0.0718180316780155,1.9999371,0.006843077,0.024442596
1.98,1.87115815025147,0.0157426021064379,0.0710837660482629,1.9999371,0.006843077,0.024442596
2.04,1.90849267739741,0.0181595802275626,0.0711016564961556,1.9999371,0.006843077,0.024442596
2.1,1.94372383317746,0.0225688777718672,0.0717172447093274,1.9999371,0.006843077,0.024442596
2.16,1.97797836023549,0.0280091080318763,0.0713980822530429,1.9999371,0.006843077,0.024442596
2.22,2.01095084992479,0.0323550588232556,0.0713188561541305,1.9999371,0.006843077,0.024442596
2.28,2.0413413409092,0.0347451619807382,0.0711292653925534,1.99993593358811,0.00700089836055385,0.024442596
2.34,2.0686114787352,0.0353500415119709,0.0704882114229314,1.99992101081552,0.00887472976237755,0.024442596
2.4,2.09177919538297,0.0349695966423996,0.0703168852319338,1.9999208,0.008899646,0.024442596
2.46,2.11223643252747,0.0347503896651711,0.0713856726698124,1.9999208,0.008899646,0.024442596
2.52,2.13137858704296,0.0345450690956875,0.0720195722922303,1.9999208,0.008899646,0.024442596
2.58,2.14951688188624,0.0339827623239039,0.0726366772855791,1.9999208,0.008899646,0.024442596
2.64,2.16684214767827,0.0324675286372688,0.0733419060334159,1.9999208,0.008899646,0.024442596
2.7,2.18286740407501,0.0304877795844084,0.0729492103697591,1.9999208,0.008899646,0.024442596
2.76,2.19759270453709,0.0281131731122899,0.0722753279598543,1.9999208,0.008899646,0.024442596
2.82,2.21118516534759,0.0256728354681594,0.0701776827135512,1.9999208,0.008899646,0.024442596
2.88,2.22342796370143,0.0237578250951719,0.0682603769096357,1.9999208,0.008899646,0.024442596
2.94,2.23435958362241,0.021703399069622,0.0657695728021204,1.9999208,0.008899646,0.024442596
3,2.24333242669639,0.0196918756327252,0.0634152145628365,1.9999208,0.008899646,0.024442596
3.06,2.2505057580803,0.0176216759475247,0.0618537315595691,1.9999208,0.008899646,0.024442596
3.12,2.25558105613587,0.0163559003592745,0.0618344117022853,1.9999208,0.008899646,0.024442596
3.18,2.259075028196,0.0157518251089027,0.063316586776739,1.9999208,0.008899646,0.024442596
3.24,2.26174688021013,0.0160000845813835,0.0643980351463155,1.9999208,0.008899646,0.024442596
3.3,2.26375293492475,0.0165647363838356,0.0642423092641598,1.9999208,0.008899646,0.024442596
3.36,2.26518509539991,0.0168798521020504,0.061845412049268,1.9999208,0.008899646,0.024442596
3.42,2.26556942038028,0.017161846630131,0.0605395586901645,1.9999208,0.008899646,0.024442596
3.48,2.26569930333071,0.0172516700414392,0.0605412797855039,1.9999208,0.008899646,0.024442596
3.54,2.26525401080466,0.0177687946492313,0.0608585371223851,1.9999208,0.008899646,0.024442596
3.6,2.26515828516566,0.0187348354901982,0.0606750486211173,1.9999208,0.008899646,0.024442596
3.66,2.2651674082996,0.0199127498723884,0.0587016004209787,1.9999208,0.008899646,0.024442596
3.72,2.26453267479245,0.0207827490001603,0.0569732821693362,1.9999208,0.008899646,0.024442596
3.78,2.26303163916322,0.0211800701173526,0.0569556470737667,1.9999208,0.008899646,0.024442596
3.84,2.26051020706868,0.0213465168060834,0.0591512333510203,1.9999208,0.008899646,0.024442596
3.9,2.25740153999855,0.021402738210647,0.0614739048726103,1.9999208,0.008899646,0.024442596
3.96,2.25430919560171,0.0213890789693525,0.0622921519966651,1.9999208,0.008899646,0.024442596
4.02,2.2512128282628,0.0213708552482673,0.0617889908704948,1.9999208,0.008899646,0.024442596
4.08,2.24791883565126,0.021234774873245,0.0609455548402954,1.9999208,0.008899646,0.024442596
4.14,2.24473887867881,0.0210667160233614,0.0614968409460243,1.9999208,0.008899646,0.024442596
4.2,2.24210146654585,0.0206592481857929,0.0617076815080809,1.9999208,0.008899646,0.024442596
4.26,2.2390273474653,0.0204834121415148,0.0619048053363139,1.9999208,0.008899646,0.024442596
4.32,2.23614439774934,0.0198983250702239,0.0619429769744568,1.9999208,0.008899646,0.024442596
4.38,2.23272983435632,0.0194072464595112,0.0612640920958903,1.9999208,0.008899646,0.024442596
4.44,2.22800128871087,0.0195096943178745,0.0618196050572757,1.9999208,0.008899646,0.024442596
4.5,2.22293809527439,0.0202665211980772,0.0627443685332716,1.9999208,0.008899646,0.024442596
4.56,2.21703039093527,0.0216856143681236,0.06415847105569,1.9999208,0.008899646,0.024442596
4.62,2.21119384252964,0.0232286332992574,0.0649343476803733,1.9999208,0.008899646,0.024442596
4.68,2.20525916562972,0.0244701497187585,0.0649432591180749,1.9999208,0.008899646,0.024442596
4.74,2.19986396523083,0.0249188490598141,0.0633937501129217,1.9999208,0.008899646,0.024442596
4.8,2.19387569518218,0.0248389537030045,0.0613181556068342,1.9999208,0.008899646,0.024442596
4.86,2.18820535200712,0.0241806520319205,0.0601482546161035,1.9999208,0.008899646,0.024442596
4.92,2.18243292626929,0.0234017839819597,0.0594055320258708,1.99991935132693,0.00905480709970497,0.024442596
4.98,2.17701147904666,0.0226616454505202,0.0591200320730934,1.99991375498813,0.00954558213856126,0.024442596
5.04,2.17192136853398,0.0218585431504684,0.0569001320535957,1.99979376382417,0.0182345823952385,0.024442596
5.1,2.16723104695048,0.0209406845408824,0.0533967422194338,1.99978250099571,0.018832764964523,0.024442596
5.16,2.16298198723828,0.0198441393927034,0.0499254270406871,1.99986032586608,0.0141464847845765,0.024442596
5.22,2.15897062607593,0.0187066709452483,0.0486237332418611,1.9998611,0.01409537,0.024442596
5.28,2.15519049651782,0.0176084857403713,0.0492429809529966,1.99990959052886,0.0100359519822714,0.024442596
5.34,2.15038024654778,0.0168580133723345,0.0510820792214184,1.9999208,0.008899646,0.024442596
5.4,2.14499439581724,0.0164089280754956,0.0525064673294577,1.9999208,0.008899646,0.024442596
5.46,2.13889198333914,0.0162449120243539,0.0520923187619879,1.9999208,0.008899646,0.024442596
5.52,2.13357875466654,0.0160349085656625,0.0495103220456375,1.9999208,0.008899646,0.024442596
5.58,2.12830516827462,0.0149740834971305,0.0464011621830607,1.9999208,0.008899646,0.024442596
5.64,2.12379575780918,0.0128408615203376,0.0439125680709949,1.9999208,0.008899646,0.024442596
5.7,2.11905491919456,0.0100732065995863,0.0433680134712823,1.9999208,0.008899646,0.024442596
5.76,2.11428076532751,0.00737947618388791,0.04552545108921,1.9999208,0.008899646,0.024442596
5.82,2.10923227063434,0.00557482687437712,0.0487365109679973,1.9999208,0.008899646,0.024442596
5.88,2.10398853581503,0.00532068133691788,0.0513323522470851,1.99984952753537,0.0146425415059118,0.024442596
5.94,2.09897565261394,0.00633862077503539,0.0520333079785763,1.9992344819825,0.0378891846100826,0.024442596
6,2.09457380655187,0.00809356101114192,0.0503139217089087,1.99924336211918,0.0378394024876209,0.024442596
6.06,2.0914136487591,0.0104202366511553,0.0462355484203758,1.99973517819127,0.021052166248264,0.024442596
6.12,2.08861406954047,0.0128818780786013,0.0421277916237157,1.99974626658427,0.0206528990970483,0.024442596
6.18,2.08668487957052,0.0152648804532965,0.0385005798907465,1.99952298696033,0.0294139694182895,0.024442596
6.24,2.08369501971125,0.0177632972439448,0.0376010061809445,1.99920033696989,0.0388348094634444,0.024442596
6.3,2.08040570084263,0.020171185584286,0.039856159011123,1.99957055850175,0.0277951673503734,0.024442596
6.36,2.07663043124824,0.0224268309257533,0.0423789808485609,1.9987928003102,0.0482388713885619,0.024442596
6.42,2.07192723545733,0.0253371607862708,0.0450820912094851,1.99855950122074,0.0528487675806418,0.024442596
6.48,2.06714574999717,0.0285994436641109,0.0469048402959189,1.9983142993987,0.0573490609099217,0.024442596
6.54,2.0626852699007,0.0319721885679614,0.0462449376470815,1.99852384031757,0.0535794187393466,0.024442596
6.6,2.0587636315086,0.0351603853983379,0.0450999135572694,1.99925728374222,0.0368502246229523,0.024442596
6.66,2.05484905051946,0.0373772964835169,0.0444394462509762,1.99985897114581,0.0141457962136392,0.024442596
6.72,2.05155469486561,0.038885550114678,0.0442043575206932,1.9998636330295,0.0138954333451435,0.024442596
6.78,2.04814179130253,0.039790042698644,0.0438000769069788,1.99974223832182,0.020847026891292,0.024442596
6.84,2.04459526018787,0.039967351937051,0.0432674226296986,1.99989673168846,0.0111271075544428,0.024442596
6.9,2.04174037704287,0.0390474182964862,0.0420549806222311,1.9999208,0.008899646,0.024442596
6.96,2.03930583341484,0.0366982366629561,0.0420951297849161,1.99988710890186,0.0120911932474559,0.024442596
7.02,2.03715430881149,0.032479328102575,0.0436871505092057,1.99986874368786,0.0134631956852913,0.024442596
7.08,2.03527889465649,0.0270291829763336,0.0454084245394963,1.99991251697088,0.00978680538418853,0.024442596
7.14,2.03407752968345,0.0207189729654194,0.0451937699519577,1.9999208,0.008899646,0.024442596
7.2,2.03337194802673,0.014111026206483,0.0409443608395807,1.9999208,0.008899646,0.024442596
7.26,2.03382236302482,0.00837143638363072,0.0359253593901012,1.9999208,0.008899646,0.024442596
7.32,2.03443581435014,0.0038312210794562,0.0328517248850495,1.9999208,0.008899646,0.024442596
7.38,2.03406429039775,0.000803767916135787,0.0334042463153621,1.9999208,0.008899646,0.024442596
7.44,2.03325021591847,-0.000796694385567478,0.0365239584235475,1.9999208,0.008899646,0.024442596
7.5,2.03144768358727,-0.0019733069192119,0.0387783766530071,1.9999208,0.008899646,0.024442596
7.56,2.02903734910006,-0.0025807869939348,0.0394451401284779,1.9999208,0.008899646,0.024442596
7.62,2.02741457068276,-0.00290271844095788,0.039304666875601,1.9999208,0.008899646,0.024442596
7.68,2.02596502102916,-0.00307785778013991,0.0397327686386558,1.9999208,0.008899646,0.024442596
7.74,2.02418907632889,-0.00280722593123675,0.0404396906738888,1.9999208,0.008899646,0.024442596
7.8,2.02322911897973,-0.00151831024734965,0.0408924710726062,1.9999208,0.008899646,0.024442596
7.86,2.02278806907444,6.72846026537891e-05,0.0395749707130647,1.9999208,0.008899646,0.024442596
7.92,2.02136615831624,0.00198246604487363,0.0375857986082726,1.9999208,0.008899646,0.024442596
7.98,2.01961733133413,0.00460310485034689,0.0385079719248572,1.9999208,0.008899646,0.024442596
8.04,2.01751580523414,0.0071793484799985,0.0414151323966064,1.99987850250696,0.0127548769749248,0.024442596
8.1,2.01501809553976,0.00993547027359886,0.0462969022460756,1.99986718010313,0.0135676046461676,0.024442596
8.16,2.01295232742875,0.0122432895554112,0.0504255967511527,1.99992055757675,0.00892561090461391,0.024442596
8.22,2.01195846456017,0.0139236405165078,0.0522958659220113,1.9999208,0.008899646,0.024442596
8.28,2.01148906965268,0.0135676127553455,0.0500030669622585,1.9999208,0.008899646,0.024442596
8.34,2.01091653528557,0.0118387437135291,0.0461514474587551,1.9999208,0.008899646,0.024442596
8.4,2.01090452703692,0.00868376327905879,0.0424210798473755,1.9999208,0.008899646,0.024442596
8.46,2.010333718894,0.00510921091157583,0.0387418478051066,1.9999208,0.008899646,0.024442596
8.52,2.01000068049971,0.00204125050267676,0.0372337298718859,1.9999208,0.008899646,0.024442596
8.58,2.01009570864215,-0.00010946390543516,0.0365225051557125,1.9999208,0.008899646,0.024442596
8.64,2.01138576282968,-0.000936567388704717,0.0367836065983963,1.99991134233025,0.00991261605613849,0.024442596
8.7,2.01366342422915,-0.00209212449501139,0.0370478390066263,1.99988877453828,0.0119644945365541,0.024442596
8.76,2.01575150157835,-0.00387909772822552,0.0377271213781084,1.99985792402588,0.014292696364488,0.024442596
8.82,2.01716361250094,-0.00656516272274414,0.0373474682869951,1.9998296,0.016175263,0.024442596
8.88,2.01725747502469,-0.0093042449811684,0.0360381483468435,1.9998296,0.016175263,0.024442596
8.94,2.01687985438702,-0.0106925977126557,0.0349074478068955,1.99982711842075,0.0163236627226448,0.024442596
9,2.01690281917095,-0.0098776426388617,0.0346295963995881,1.99980592343293,0.0174855556607144,0.024442596
9.06,2.01779560548999,-0.00725076067201945,0.0351384667915729,1.99989957414543,0.0110295755434881,0.024442596
9.12,2.01926432949946,-0.00397812768244502,0.0362588673707935,1.99983286022777,0.0159465735845425,0.024442596
9.18,2.02081910876415,-0.000599684301413628,0.0377887611479735,1.99981512403301,0.0170409333132704,0.024442596
9.24,2.02170595497435,0.00224325346887973,0.0380236425089541,1.99985881866295,0.0142460029192255,0.024442596
9.3,2.02231370405471,0.00541582377326752,0.0376079263395253,1.99983188133705,0.0160246300807779,0.024442596
9.36,2.02392308493248,0.00890490068132875,0.0370110849493803,1.99969178020187,0.0231397736033235,0.024442596
9.42,2.0255353032595,0.0118832576406155,0.035444382399281,1.99973442857062,0.021236920902168,0.024442596
9.48,2.02691151908878,0.0146454083554977,0.0335262852875409,1.99984467433785,0.0151898399774782,0.024442596
9.54,2.02856494469174,0.0170143719309627,0.0336499705481312,1.99991883957964,0.00907946634191091,0.024442596
9.6,2.0292017408809,0.0188609911541846,0.035429826382485,1.9999208,0.008899646,0.024442596
9.66,2.02886601458432,0.020280330627821,0.0374887003955869,1.9999208,0.008899646,0.024442596
9.72,2.02852170505832,0.0214755443296635,0.0395809077663673,1.9999208,0.008899646,0.024442596
9.78,2.02849489736746,0.022042041114921,0.0408434919563092,1.9999208,0.008899646,0.024442596
9.84,2.02799511340715,0.0218109921348684,0.0408538525617199,1.9999208,0.008899646,0.024442596
9.9,2.02741387954778,0.0214399988969314,0.0406836249305153,1.9999208,0.008899646,0.024442596
9.96,2.02763198060609,0.0209873398438945,0.040967190497658,1.9999208,0.008899646,0.024442596
10.02,2.02745583229064,0.0199179240940794,0.0404281583427838,1.9999208,0.008899646,0.024442596
10.08,2.02649661743946,0.0189801833993333,0.0394963526064767,1.99987604540989,0.0129513272050083,0.024442596
10.14,2.02623074839381,0.018698334904246,0.039789328899492,1.99979442175019,0.018200942407877,0.024442596
10.2,2.02584823127852,0.0186128003601515,0.0405033187251029,1.99975412059745,0.0203141558291169,0.024442596
10.26,2.02518628047497,0.0188291299813202,0.0407495536084878,1.99977909924135,0.019029921119723,0.024442596
10.32,2.02469069602023,0.0197996914947248,0.0414232546302849,1.9998122,0.017215792,0.024442596
10.38,2.02364180932223,0.0210060330734356,0.0416640717889428,1.99966059357386,0.0244306285038346,0.024442596
10.44,2.02199844360825,0.0225072194844319,0.0413640424998239,1.99960234719171,0.0267567153838199,0.024442596
10.5,2.02024409332947,0.0242879222580794,0.0406654046805563,1.999578,0.027656652,0.024442596
10.56,2.0187408162796,0.0258620136222848,0.0393031122028854,1.99957381755769,0.0278046176398792,0.024442596
10.62,2.01849154938835,0.0269275212348752,0.0373674942456553,1.99934054601743,0.035164443492353,0.024442596
10.68,2.01981845628887,0.0271193090463199,0.0357361867902156,1.99915090932681,0.040227275468562,0.024442596
10.74,2.02087647014882,0.0265768710783747,0.0355767421117264,1.99910426998844,0.041370602211848,0.024442596
10.8,2.02194811834922,0.0254736255972099,0.0367172472832002,1.99905510336771,0.0425388660425652,0.024442596
10.86,2.02245165103841,0.0236942133826906,0.0378098329789306,1.99913705688022,0.0405632477938693,0.024442596
10.92,2.02167749433784,0.0219256095705905,0.0378304469176547,1.99910427077836,0.0413705829061839,0.024442596
10.98,2.02067086736074,0.0208922659882297,0.0376183520450324,1.9991210454142,0.0409487798058014,0.024442596
11.04,2.01915283876874,0.0204121400438542,0.0367159734367753,1.99953581088648,0.0290941734924324,0.024442596
11.1,2.01692921205387,0.0214204272843766,0.0361201454117925,1.99947270102983,0.0311899338760641,0.024442596
11.16,2.01470282794473,0.0237956430334885,0.0372560218970255,1.9995961641192,0.0269786691685916,0.024442596
11.22,2.01225276584488,0.0269134593527608,0.0386797234198717,1.99945667745906,0.0317301153853497,0.024442596
11.28,2.01003877167335,0.0304164046065866,0.0387242352077448,1.99942881660895,0.0325915460120875,0.024442596
11.34,2.00777135349799,0.0333186506518868,0.0377075695217741,1.99960196626436,0.0267642822375889,0.024442596
11.4,2.00503851913046,0.0348827145930753,0.0354957435060193,1.99948105450414,0.0308960107554434,0.024442596
11.46,2.00304353702132,0.0351544958447131,0.0329379789313458,1.99946712142819,0.0313813272141834,0.024442596
11.52,2.00142743871601,0.0340716898155426,0.0307216961630057,1.99962609374907,0.0258408974561855,0.024442596
11.58,1.99941444520229,0.0316471459894968,0.0295747415226191,1.99951086328888,0.0299699227487964,0.024442596
11.64,1.99673134670539,0.0288277798743802,0.0300857718794951,1.99935129252834,0.0348950635977724,0.024442596
11.7,1.99348422029544,0.0255807748464925,0.0310604569273139,1.99931015435283,0.0360562162524965,0.024442596
11.76,1.99005011264728,0.0233600920718562,0.0322835781870316,1.99937793342618,0.0341215279665778,0.024442596
11.82,1.98832740924702,0.0233266781809502,0.032954407437735,1.99923575721246,0.0380444987676335,0.024442596
11.88,1.98857208900491,0.0253147709141986,0.0317927712734199,1.99906377398082,0.0423341050926196,0.024442596
11.94,1.98915705373392,0.0288673799834757,0.0307733729828511,1.99910810092141,0.0412762773062888,0.024442596
12,1.98988669276992,0.0328836196609128,0.0321642409643701,1.9992614113649,0.0373735202924863,0.024442596
12.06,1.98910330030151,0.0368483490217052,0.0350431061533188,1.99926663169163,0.0372402772784106,0.024442596
12.12,1.98707871207555,0.0413863234997864,0.0394387777640176,1.99906245998671,0.0423557015209511,0.024442596
12.18,1.98485333620907,0.0467045914375851,0.0436740497568142,1.99901866375039,0.0433871762303997,0.024442596
12.24,1.98358761827545,0.0522921264787552,0.0467289015792356,1.99919159717777,0.0392002877084069,0.024442596
12.3,1.98411747545202,0.0576487167616723,0.0492861005466634,1.99921275736256,0.038646639063935,0.024442596
12.36,1.98610786242588,0.062150879096202,0.0522924027187492,1.9989772880302,0.0443270523493108,0.024442596
12.42,1.988726082036,0.065781117979793,0.0545416033906835,1.99899899109562,0.0438329195554494,0.024442596
12.48,1.99004962937665,0.0695312694099981,0.0566648795059598,1.9988156965395,0.0478294758903205,0.024442596
12.54,1.99049105761032,0.0734130990760069,0.0569897834366205,1.99871849641119,0.0498215392036787,0.024442596
12.6,1.99035761135226,0.0766000058527898,0.0548261554737139,1.99865976237392,0.0509756991139518,0.024442596
12.66,1.98992703120596,0.0787592411423834,0.0521394993365828,1.99865337417411,0.0511114104715989,0.024442596
12.72,1.98957056052522,0.0795577554444845,0.0493516451572408,1.99890255703562,0.04597105768206,0.024442596
12.78,1.9892758695687,0.0793551867392199,0.0478724532544763,1.99876473634629,0.0488819471012611,0.024442596
12.84,1.98961838072424,0.0787913878631704,0.0480636802326724,1.99872882063076,0.0496018716191797,0.024442596
12.9,1.99107908383749,0.0783904604266493,0.0491558239369633,1.99892182808064,0.0455611480714483,0.024442596
12.96,1.99364528223204,0.0772633482603447,0.0490152593326347,1.99891991977716,0.0456038847047355,0.024442596
13.02,1.99557858752682,0.0758692956175396,0.0476655788498323,1.99885607162893,0.0469771009115786,0.024442596
13.08,1.99630811352375,0.0752420762726083,0.0452968742211773,1.99836700758882,0.0563973804103494,0.024442596
13.14,1.99705908207357,0.0751131562349599,0.0414316510797889,1.99821505323203,0.0590518699303998,0.024442596
13.2,1.99765420330363,0.0754611481846192,0.0376210768556711,1.99810384578507,0.0609087787150201,0.024442596
13.26,1.99836591480958,0.0760190977046409,0.0352182530207528,1.9981007,0.06096081,0.024442596
13.32,1.99979465297914,0.076297200962542,0.0331989591704202,1.9982895481406,0.0577811985904887,0.024442596
13.38,2.00057607168725,0.0760854899869568,0.0328920201585731,1.99790780586351,0.0640283763731454,0.024442596
13.44,2.00062157265583,0.0760257243182462,0.0339142961439321,1.99797600434334,0.0629618908883964,0.024442596
13.5,2.00179699799114,0.0758774380338313,0.0343268094808746,1.99822991820007,0.0588037236154512,0.024442596
13.56,2.00398498745473,0.0746157771240902,0.0325988067325151,1.9982333,0.05874727,0.024442596
13.62,2.00591739818852,0.0726164271500856,0.0296347233991679,1.99828715246407,0.0578238216815159,0.024442596
13.68,2.0079515467164,0.0698806617942779,0.026266538778147,1.99816623169109,0.0598763968383318,0.024442596
13.74,2.00975849226,0.0664405632633471,0.0231267481912712,1.9981677,0.05985263,0.024442596
13.8,2.01056022353819,0.0625816840581778,0.0221638521384057,1.9981677,0.05985263,0.024442596
13.86,2.01103605865351,0.0583751906306413,0.0224450547742082,1.99821958236106,0.0589784122161674,0.024442596
13.92,2.01134535443422,0.0543194282200258,0.0225789922518632,1.99801636359942,0.0623196368921261,0.024442596
13.98,2.01037704571276,0.0510710317546905,0.0232504847296924,1.99782336518106,0.0653416950696386,0.024442596
14.04,2.00825439031985,0.0492980008363668,0.025483092639577,1.99789527488655,0.0642315442592308,0.024442596
14.1,2.00620279866295,0.0485539071552748,0.0270954615973116,1.99794255589099,0.0634907899134759,0.024442596
14.16,2.0034522669396,0.0490868585813807,0.0282665886894217,1.99782800679722,0.065270186726977,0.024442596
14.22,2.00091820096023,0.0501486321100761,0.0301284790039124,1.99802856814692,0.0621291654977328,0.024442596
14.28,1.9997164965912,0.0508567373478714,0.0298012044540553,1.9980322,0.062071864,0.024442596
14.34,1.99771697941036,0.0520050190544204,0.0288459665850534,1.99775806409802,0.066326390494275,0.024442596
14.4,1.99519350065428,0.0542520629689975,0.0296634209153159,1.99775389919329,0.0663932669748356,0.024442596
14.46,1.99437464482323,0.0574221406911599,0.0287876983952714,1.99782797694689,0.0652706465985992,0.024442596
14.52,1.99396817921114,0.0615379573590299,0.0274670710749073,1.99821511490497,0.0590451747087524,0.024442596
14.58,1.99306109411018,0.0658371310418242,0.0284635226032207,1.99796595389507,0.0631193218920064,0.024442596
14.64,1.99331016787786,0.069322184366977,0.0296076239594424,1.99802195933148,0.0622334359665778,0.024442596
14.7,1.99334169564918,0.0710171051836681,0.0302890876585927,1.99822813114521,0.0588327217336381,0.024442596
14.76,1.99253153856801,0.0708475477387157,0.0315184220673041,1.99810409877402,0.0609040730298799,0.024442596
14.82,1.99215777127043,0.06883619088053,0.031945446230663,1.99817169835704,0.0597837534498732,0.024442596
14.88,1.99179813663478,0.0656143064177722,0.0304103021339726,1.99829595117806,0.0576729435780448,0.024442596
14.94,1.99068964545245,0.062518893722844,0.0290507051377014,1.99830053892679,0.0575932212402276,0.024442596
15,1.98916331077977,0.0603945652402804,0.0285044132410611,1.99812197584,0.0605844690705276,0.024442596
15.06,1.98763531522672,0.059428020276114,0.0287182585990379,1.99832590827801,0.0567423602211864,0.024442596
15.12,1.98656399337606,0.0587066600169662,0.027983835197824,1.9985483668585,0.0525754159244734,0.024442596
15.18,1.98629027335058,0.0585657760389775,0.0265375911701664,1.99877082543899,0.0484084716277459,0.024442596
15.24,1.98667489656408,0.0579247539603033,0.0246077289763444,1.99873465522078,0.0494509914262192,0.024442596
15.3,1.98803697189824,0.0562881081417566,0.0229218365598785,1.99847656555316,0.0544552985543417,0.024442596
15.36,1.98983297688916,0.0531767065038091,0.0216969106466811,1.99870852726528,0.0500155546806545,0.024442596
15.42,1.98992505645678,0.0490308679023465,0.021705221780391,1.99887726668774,0.0465240194320165,0.024442596
15.48,1.98872051958773,0.0450957087355321,0.0228034602887871,1.99901105513364,0.0435632308404683,0.024442596
15.54,1.98675079528964,0.0430996951865099,0.0243217882893582,1.99901227,0.04353568,0.024442596
15.6,1.98473728200708,0.0433616743111776,0.0276439655929022,1.99914490189321,0.0403703242513897,0.024442596
15.66,1.98360775036134,0.0445995386064898,0.0306675616327937,1.99919275650531,0.0391735031366518,0.024442596
15.72,1.98331028388608,0.0458834453855018,0.0335993210919649,1.9991001781873,0.0414533078203492,0.024442596
15.78,1.98257759712124,0.0460442571084188,0.0351784454148456,1.99890981697524,0.0458154092043569,0.024442596
15.84,1.98049486320952,0.0460926062871833,0.0360698303641497,1.99900273327262,0.0437465429679806,0.024442596
15.9,1.97826145775127,0.0469418211190699,0.0359990473170093,1.99901227,0.04353568,0.024442596
15.96,1.97662840594195,0.0492918778111764,0.0343151210340831,1.99905500345404,0.0425431359331475,0.024442596
16.02,1.97591004871498,0.0532942900969654,0.0324027007435118,1.99905217071765,0.042608930186289,0.024442596
16.08,1.97661304669025,0.0581312931747945,0.0319969594548826,1.99891886946879,0.0456263895626845,0.024442596
16.14,1.979636457691,0.0627244865674279,0.0335172395134357,1.99893307076836,0.045301615661589,0.024442596
16.2,1.98228306376425,0.0670173308744828,0.0342217818862475,1.99915569590481,0.040101785104468,0.024442596
16.26,1.97803859811334,0.0702664109594738,0.0324703867149404,1.96356022506216,0.0299848395177893,0.024442596
16.32,1.95838557757123,0.0714747248699306,0.0284241884299389,0.937093583554941,-0.0160115621680515,0.0274237012808285
