T_train,MAE_mean,MAE_1,MAE_2
5,0.104810996301068,0.160288116984688,0.0493338756174483
10,0.100093458849336,0.168880421701792,0.0313064959968805
15,0.0887360608412835,0.165634486734306,0.0118376349482613
20,0.0885688483750525,0.166836118953533,0.0103015777965723
25,0.0907457187711975,0.168523081187376,0.0129683563550193
30,0.0907358218670948,0.16993769997408,0.0115339437601094
35,0.0907461498822258,0.169994821881745,0.0114974778827071
40,0.0907030637970459,0.169908607231376,0.0114975203627162
45,0.0909668745907957,0.166753008812237,0.015180740369354
50,0.0911061340345513,0.166837245569037,0.0153750225000653
55,0.0905944835118269,0.165906495501701,0.0152824715219528
60,0.0905892303202141,0.16591076254856,0.0152676980918684
65,0.0915365404345179,0.168608575706118,0.0144645051629183
70,0.0915371384037743,0.166778192084284,0.0162960847232642
75,0.0914598392891916,0.166738068570524,0.0161816100078595
80,0.091442257057119,0.166721639443328,0.0161628746709102
85,0.0915542913881334,0.169042249073654,0.014066333702613
90,0.0916041413353768,0.167016880206635,0.0161914024641184
95,0.0915476222730869,0.166907313930709,0.0161879306154652
100,0.0910790734353912,0.171251670869311,0.010906476001471
105,0.0914015007840328,0.17186011340102,0.0109428881670456
110,0.0910598573398377,0.168963221102684,0.0131564935769913
115,0.0911231443818727,0.168980078780501,0.0132662099832449
120,0.0911970647190835,0.169084937614766,0.0133091918234014
125,0.0911581949632209,0.169059799410411,0.0132565905160305
130,0.091158593954849,0.169061291969511,0.0132558959401875
135,0.0911889399628722,0.168942560262208,0.0134353196635367
140,0.0911615943359207,0.169123202301346,0.0131999863704951
145,0.0912310183782405,0.169188034746191,0.0132740020102904
150,0.0912385193960093,0.169199701427878,0.0132773373641402
155,0.0912387062209619,0.169199722124308,0.0132776903176157
160,0.0912388009927079,0.169199961635913,0.0132776403495026
165,0.0912399282797924,0.169202734977501,0.0132771215820838
170,0.0912434947192973,0.169209842550026,0.0132771468885683
175,0.0911285816062333,0.169033310463155,0.0132238527493119
180,0.0912134330585092,0.169327572644418,0.0130992934726003
185,0.0911829905306785,0.169253512608492,0.0131124684528647
190,0.091164163770578,0.169212800797499,0.0131155267436572
195,0.0911767677582017,0.169237904981002,0.0131156305354015
200,0.0910984599020164,0.16910556018305,0.0130913596209826
205,0.0912016650530227,0.169299618307138,0.013103711798907
210,0.091190944296662,0.169069087290214,0.0133128013031099
215,0.0911712893562448,0.169023984049008,0.0133185946634813
220,0.0912100819027637,0.169106616510287,0.0133135472952406
225,0.091262727285361,0.169211153587555,0.0133143009831668
230,0.0912799529271422,0.169244779789255,0.0133151260650294
235,0.091167564676778,0.169269485279712,0.0130656440738443
240,0.0912845396354381,0.169304387094977,0.0132646921758993
245,0.0911650242984406,0.169169522743187,0.0131605258536941
250,0.0912022453763944,0.169136434736594,0.0132680560161944
