T_train,MAE_mean,MAE_1,MAE_2,NMAE_mean,NMAE_1,NMAE_2
5,0.116949448620424,0.1736457128048,0.0602531844360483,0.0544147375663895,0.0657486641987888,0.0430808109339903
10,0.107451032086668,0.195335745069913,0.0195663191034233,0.0439755787696849,0.073961309502983,0.0139898480363868
15,0.0925821280110713,0.17044505764834,0.0147191983738023,0.0375304761631618,0.0645367782403098,0.0105241740860139
20,0.0930963432273046,0.175516356123764,0.0106763303308451,0.0370452483002707,0.0664569586762489,0.00763353792429248
25,0.0957571402762921,0.17983210583671,0.0116821747158747,0.0382218867850655,0.0680910605153279,0.0083527130548031
30,0.0978819806495725,0.185498983279237,0.0102649780199085,0.0387880857931497,0.0702367490901057,0.00733942249619375
35,0.0961726468261541,0.182193517054091,0.0101517765982175,0.0381218308425142,0.0689851777996479,0.0072584838853805
40,0.0955096664203111,0.180770067681569,0.0102492651590537,0.0378871976412523,0.0684462074255095,0.00732818785699495
45,0.096791300424351,0.178757745141861,0.0148248557068406,0.0391419933379543,0.0676842679754314,0.0105997187004773
50,0.094129442582127,0.174431984791375,0.0138269003728787,0.037966279976691,0.066046375740175,0.00988618421320695
55,0.0923021372288872,0.172846240871908,0.0117580335858662,0.0369264532732024,0.0654459546714239,0.00840695187498096
60,0.0923521240861315,0.17295925034729,0.0117449978249726,0.0369431877874389,0.0654887442222176,0.00839763135266012
65,0.0926439458778735,0.171819800020305,0.0134680917354422,0.0373434718364808,0.0650573063496089,0.00962963732335267
70,0.0922950416410711,0.172135416093472,0.0124546671886706,0.0370409263134868,0.0651768102226111,0.0089050424043626
75,0.0923059091042901,0.172180096316162,0.0124317218924182,0.0370411822003863,0.0651937278009982,0.00888863659977441
80,0.0925939312935575,0.172950960785093,0.0122369018020221,0.0371174732109585,0.0654856054885717,0.00874934093334527
85,0.0925223488366126,0.172939245030906,0.0121054526423195,0.0370682623638319,0.0654811694724131,0.00865535525525069
90,0.092558315365132,0.173038127314441,0.012078503415823,0.0370773483013986,0.0655186099479097,0.00863608665488742
95,0.0924313478810478,0.172784942370574,0.0120777533915213,0.0370291475953516,0.0654227448005034,0.00863555039019967
100,0.0935157394797974,0.173973096769375,0.0130583821902194,0.0376046601479371,0.0658726238290222,0.0093366964668519
105,0.0926904814002604,0.172955363837547,0.0124255989629736,0.037185765686805,0.0654872726464449,0.00888425872716512
110,0.0923316443167624,0.1722837885251,0.0123795001084248,0.0370421438514149,0.0652329894914562,0.00885129821137366
115,0.0915498774222634,0.165614557548346,0.0174851972961808,0.037604813171623,0.0627077729406296,0.0125018534026164
120,0.0910789506786595,0.164657139210227,0.0175007621470918,0.0374291206502667,0.0623452590852976,0.0125129822152358
125,0.0912002195297232,0.164821994454383,0.0175784446050635,0.0374881021242489,0.0624076793542138,0.0125685248942841
130,0.0910990687513722,0.164694876295964,0.01750326120678,0.0374371583850985,0.0623595477362403,0.0125147690339567
135,0.0913061673483096,0.165107071415187,0.0175052632814323,0.0375159102521666,0.0625156199941752,0.0125162005101579
140,0.0926152313353272,0.173374783456548,0.0118556792141063,0.037061424257691,0.0656460803661557,0.0084767681492263
145,0.0926539664471647,0.173229217395359,0.0120787154989708,0.0371136009930635,0.065590963692549,0.00863623829357802
150,0.0924644479157088,0.172995495567092,0.0119334002643258,0.0370174032096743,0.0655024679977551,0.00853233842159342
155,0.0927440102466076,0.173616544617962,0.0118714758752531,0.037112841376996,0.0657376200486585,0.00848806270533356
160,0.0925627771372193,0.173291340363707,0.0118342139107321,0.0370379531356487,0.0656144857370555,0.00846142053424197
165,0.0922482119676721,0.172637095657218,0.0118593282781261,0.0369230709024435,0.0653667645879642,0.0084793772169228
170,0.0920193110444458,0.172221930082826,0.0118166920060657,0.036829230020734,0.0652095676062669,0.0084488924352012
175,0.0925992748455657,0.173112453737165,0.0120860959539664,0.0370941339811416,0.0655467526698338,0.0086415152924495
180,0.0927819006103362,0.173891190168043,0.0116726110526291,0.0370937430210354,0.0658416109722136,0.00834587506985714
185,0.093172618008412,0.174608042072391,0.011737193944433,0.037252544559493,0.0661130375129439,0.00839205160604217
190,0.0934551127290956,0.175177566428629,0.0117326590295624,0.0373587447871929,0.0663286804162237,0.0083888091581621
195,0.0939859951699721,0.176241769850846,0.011730220489098,0.0375593463244821,0.0667316270384948,0.00838706561046939
200,0.0944272419839346,0.176563183335948,0.0122913006319211,0.037820780963503,0.0668533260252396,0.00878823590176634
205,0.0933164348209846,0.174706223169423,0.0119266464725461,0.0373388609890366,0.0661502124933978,0.00852750948467545
210,0.0926910132589169,0.17362304045421,0.0117589860636239,0.0370738562523706,0.0657400796115769,0.00840763289316419
215,0.0924411893363943,0.173132079705999,0.0117502989667894,0.0369778027173705,0.0655541837846802,0.00840142165006069
220,0.0923097415262148,0.172855567555782,0.0117639154966478,0.0369303217588278,0.0654494860975456,0.00841115742010998
225,0.0922275632307494,0.172709067410452,0.0117460590510472,0.0368962029353853,0.0653940157452703,0.00839839012550019
230,0.0923223190925525,0.172896436297121,0.011748201887984,0.0369324413774519,0.0654649605086734,0.00839992224623042
235,0.0930300773491481,0.1733764155607,0.0126837391375965,0.0373577631839019,0.0656466983409165,0.00906882802688736
240,0.0926688824579002,0.173152408298195,0.0121853566176053,0.037137183624917,0.0655618809386171,0.00871248631121696
245,0.092682211973374,0.174139024490402,0.0112253994563464,0.0369807852792216,0.0659354501771932,0.00802612038124991
250,0.0918759167919542,0.166107615419811,0.0176442181640976,0.0377550077844613,0.062894462815651,0.0126155527532715
