T_train,MAE_mean,MAE_1,MAE_2,NMAE_mean,NMAE_1,NMAE_2
5,0.119284286766984,0.193001491574702,0.0455670819592654,0.0531757290982667,0.0729769083336957,0.0333745498628378
10,0.150388551819954,0.207635037118859,0.0931420665210489,0.0733649120195135,0.0785100827307421,0.0682197413082849
15,0.0817502469660233,0.149925907822514,0.0135745861095324,0.0333158703361527,0.0566893506508208,0.00994239002148467
20,0.0835050167057287,0.152932255994219,0.0140777774172379,0.0340685195565078,0.0578260983161142,0.0103109407969014
25,0.0886464196928218,0.146911615146373,0.0303812242392708,0.0389008102256515,0.055549599043085,0.022252021408218
30,0.0926324380723431,0.158194222630901,0.0270706535137848,0.039821500872682,0.0598157309027177,0.0198272708426463
35,0.0938206216753398,0.160971404073237,0.0266698392774423,0.0401997653929739,0.0608658270128037,0.0195337037731441
45,0.0966693759607458,0.181788400506952,0.0115503514145397,0.0385984240526037,0.0687370617277856,0.00845978637742176
50,0.0974308476928643,0.183286094006529,0.0115756013791996,0.0388908216956758,0.0693033632643118,0.00847828012703974
55,0.0974862204114611,0.170727639017875,0.0242448018050477,0.0411561773954018,0.06455481333839,0.0177575414524136
60,0.0983493057412123,0.172851391809053,0.0238472196733711,0.0414120897156241,0.0653578377684123,0.0174663416628358
65,0.0997101437923059,0.17369736335916,0.0257229242254518,0.0422589354061867,0.0656777129557042,0.0188401578566691
70,0.0985040534223762,0.172607304729255,0.0244008021154973,0.0415686724232754,0.0652655445933569,0.0178718002531938
75,0.0978668320945713,0.17169252548311,0.0240411387060329,0.0412640126405101,0.0649196521308334,0.0176083731501869
80,0.097799767344327,0.176137777157926,0.0194617575307281,0.0404273918874466,0.0666004719076469,0.0142543118672464
85,0.0962712438385123,0.168403602806642,0.0241388848703823,0.040678011821964,0.0636760585880119,0.0176799650559161
90,0.0947007517081505,0.171235981909212,0.018165521507089,0.0390259698650087,0.0647470258041099,0.0133049139259074
95,0.0935421316681853,0.168955515438792,0.0181287478975786,0.038581362705254,0.0638847454599941,0.013277979950514
100,0.0966950005536337,0.181100777691692,0.0122892234155751,0.0387390083462983,0.0684770606949026,0.00900095599769402
105,0.0980324679261149,0.168994168738861,0.0270707671133688,0.0418633574642404,0.0638993608824601,0.0198273540460207
110,0.0981557187204158,0.169141622016117,0.0271698154247142,0.0419275074857682,0.0639551152924909,0.0198998996790455
115,0.0984220350757503,0.16967337099515,0.0271706991563506,0.0420283624584549,0.0641561779691718,0.019900546947738
120,0.0986617907586745,0.17002394079649,0.0272996407208589,0.0421418605699905,0.0642887339408807,0.0199949871991002
