T_train,MAE_mean,MAE_1,MAE_2,NMAE_mean,NMAE_1,NMAE_2
0.005,0.0973021641819068,0.173921989264621,0.0206823390991929,0.0403205354892905,0.0658532726448563,0.0147877983337247
0.01,0.120199792679016,0.21068825202593,0.0297113333321023,0.0505089155471855,0.0797743342425885,0.0212434968517825
0.015,0.115636313754032,0.201389785715017,0.0298828417930468,0.0488098585582723,0.0762535923298457,0.0213661247866989
0.02,0.114878178754341,0.200669528373298,0.0290868291353849,0.0483889274771595,0.0759808763650661,0.0207969785892528
0.025,0.114601046690456,0.204525026022048,0.0246770673588641,0.0475423622696429,0.0774407098163638,0.017644014722922
0.03,0.111346291702256,0.198040660478572,0.02465192292594,0.0463057633363755,0.0749854901292561,0.0176260365434949
0.035,0.112483237543842,0.201282118073915,0.0236843570137687,0.0465735278891022,0.0762128253943104,0.016934230383894
0.04,0.111249408798215,0.199217050621048,0.0232817669753816,0.0460386473630928,0.07543091477692,0.0166463799492656
0.045,0.111252717170814,0.198213759284258,0.0242916750573694,0.0462097461614043,0.0750510317142709,0.0173684606085377
0.05,0.0924019631079197,0.166227287397106,0.0185766388187331,0.0381110026074067,0.0629397750351241,0.0132822301796893
NaN,NaN,NaN,NaN,NaN,NaN,NaN
