T_train,MAE_mean,MAE_1,MAE_2,NMAE_mean,NMAE_1,NMAE_2
5,0.108826944998233,0.170199234127359,0.0474546558691062,0.0491773592299428,0.0644198881177761,0.0339348303421095
10,0.102936211880319,0.169652576752761,0.0362198470078764,0.0450568985497919,0.0642129799780837,0.0259008171215002
15,0.0890813141809798,0.165458837666734,0.0127037906952253,0.0358550724549246,0.0626256625961803,0.0090844823136689
20,0.0897186239829845,0.166602655068672,0.0128345928972967,0.0361183064797262,0.0630585939747367,0.00917801898471569
25,0.0894940702595021,0.168159938350003,0.0108282021690012,0.0356956348223665,0.0636480209205475,0.00774324872418547
30,0.0911876697931043,0.170003322283812,0.0123720173023961,0.0365964836024252,0.0643457360858533,0.00884723111899709
35,0.0912231872940984,0.170073120342639,0.0123732542455574,0.0366101350471278,0.0643721544370493,0.00884811565720631
40,0.0911875402202891,0.169995813670293,0.0123792667702851,0.0365976546565278,0.0643428940986652,0.00885241521439043
45,0.0914753382304425,0.167118711952711,0.0158319645081738,0.0372876798604103,0.0632539199226039,0.0113214397982167
50,0.0915979100511492,0.167155019378274,0.0160408007240242,0.0373692203870466,0.063267662171825,0.0114707786022683
55,0.0910639191937401,0.166182027518792,0.0159458108686881,0.0371511195410075,0.0628993877371678,0.0114028513448471
60,0.0910459722534587,0.166161646270559,0.0159302982363582,0.0371417158783751,0.0628916734972207,0.0113917582595295
65,0.0920179069708349,0.169327817788688,0.0147079961529821,0.0373038747965893,0.0640900597062147,0.0105176898869638
70,0.0918624149116909,0.166948892030978,0.0167759377924041,0.0375930594073982,0.0631896436030641,0.0119964752117322
75,0.0917895095198467,0.166909422275827,0.0166695967638664,0.0375475675753645,0.0631747044217928,0.0119204307289361
80,0.0917722680381613,0.166893105203267,0.0166514308730558,0.0375379843790103,0.0631685284598731,0.0119074402981474
85,0.091909485973725,0.167118091080704,0.0167008808667456,0.037598243459634,0.0632536849244535,0.0119428019948144
90,0.0919251036365706,0.167176171909883,0.0166740353632586,0.0375996365560403,0.0632756683401644,0.0119236047719162
95,0.0918673380156632,0.167063937986489,0.0166707380448372,0.0375772175017406,0.0632331881443802,0.011921246859101
100,0.0916733290738681,0.171714964735093,0.0116316934126427,0.0366557064584964,0.0649935875040721,0.00831782541292079
105,0.0917708259001343,0.168084203267874,0.0154574485323951,0.0373364894006885,0.0636193554242405,0.0110536233771364
110,0.0916221191013043,0.169521138471411,0.0137230997311974,0.0369883106621909,0.0641632309917127,0.00981339033266922
115,0.0914882603302965,0.167726932128362,0.0152495885322311,0.0371945560293633,0.0634841293936824,0.0109049826650442
120,0.091575821870259,0.167849524806304,0.0153021189342139,0.0372365387541797,0.0635305303462928,0.0109425471620665
125,0.0915776061220414,0.167834340991113,0.0153208712529698,0.0372403701331819,0.0635247833188117,0.0109559569475522
130,0.0915759649172107,0.167834732308371,0.0153171975260503,0.0372391306480833,0.0635249314311937,0.010953329864973
135,0.0916244895860804,0.167958708299951,0.0152902708722092,0.0372529652876099,0.0635718559637735,0.0109340746114463
140,0.0916854708791922,0.167974640829571,0.0153963009288134,0.0372938915477718,0.0635778863773697,0.0110098967181739
145,0.0918137469569611,0.169767912356821,0.0138595815571008,0.0370838113269576,0.0642566341504872,0.00991098850342803
150,0.0918227531340267,0.169781098340551,0.0138644079275026,0.0370880324231966,0.0642616250048877,0.00991443984150547
155,0.0918233617715373,0.16978136275808,0.0138653607849947,0.0370884231580643,0.0642617250861115,0.00991512123001715
160,0.0918235242128212,0.16978155639172,0.0138654920339221,0.0370885067309959,0.0642617983758503,0.00991521508614153
165,0.0918246316489867,0.169784112154412,0.0138651511435615,0.0370888685197964,0.0642627657241907,0.00991497131540207
170,0.0918280707750042,0.169791105042259,0.0138650365077497,0.0370901509250562,0.0642654125107937,0.00991488933931873
175,0.091770002708197,0.169805769297596,0.0137342361187985,0.037046158425649,0.0642709628864636,0.00982135396483442
180,0.0918529638372944,0.169938913258961,0.013767014415628,0.0370830755982412,0.064321357467489,0.00984479372899329
185,0.0918185560928625,0.169854994608325,0.0137821175773997,0.0370725942587323,0.064289594515601,0.00985559400186358
190,0.0917915346680531,0.169799519710388,0.0137835496257179,0.0370626077483339,0.0642685974368729,0.00985661805979488
195,0.0917982575946387,0.169813026540285,0.0137834886489922,0.0370651420929471,0.0642737097305635,0.00985657445533071
200,0.0917406469676717,0.169923435409753,0.0135578585255902,0.0370053627374623,0.0643154991490342,0.00969522632589035
205,0.0918900541381499,0.169964470832401,0.0138156374438984,0.0371052974966184,0.0643310309306512,0.00987956406258557
210,0.0918680047856692,0.16991044102655,0.0138255685447884,0.0370986233044593,0.0643105808148455,0.00988666579407304
215,0.0918427647001613,0.169852868042704,0.0138326613576188,0.037090263741225,0.0642887896170356,0.0098917378654144
220,0.0918715193910429,0.169911909576762,0.0138311292053238,0.0371008894398568,0.0643111366565968,0.00989064222311678
225,0.0919128786912807,0.16999451156512,0.0138312458174415,0.0371165634341537,0.0643424012558508,0.00989072561245672
230,0.0919185639026594,0.170005483036808,0.0138316447685106,0.0371187824133257,0.0643465539242353,0.00989101090241609
235,0.0918363905882802,0.170110416589838,0.0135623645867226,0.0370423597814981,0.0643862709522269,0.00969844861076923
240,0.0919251842556765,0.170117994800055,0.0137323737112985,0.0371045807192751,0.0643891392815517,0.00982002215699843
245,0.0918386611357113,0.170029947717389,0.0136473745540337,0.0370575264899094,0.0643558137308022,0.00975923924901656
250,0.0918181290218437,0.169915063724256,0.0137211943194311,0.0370621791321133,0.0643123304917495,0.00981202777247704
