f,P1
0.16001600160016,0.00216776137553946
0.17001700170017,0.00227097818102432
0.18001800180018,0.00226413783378412
0.19001900190019,0.00211766208833534
0.2000200020002,0.00186593429140418
0.21002100210021,0.00159093698624039
0.22002200220022,0.00136565867631713
0.23002300230023,0.00119623969486763
0.24002400240024,0.00104131837129274
0.25002500250025,0.000890370429164248
0.26002600260026,0.000784695643720649
0.27002700270027,0.000741996260188411
0.28002800280028,0.000700504204368288
0.29002900290029,0.000592085002593251
0.3000300030003,0.000411093451437296
0.31003100310031,0.000218351202329877
0.32003200320032,0.000138542624593414
0.33003300330033,0.000162255546618057
0.34003400340034,0.000140100751626809
0.35003500350035,0.000125360430477501
0.36003600360036,0.000202502268536459
0.37003700370037,0.000271959655511711
0.38003800380038,0.000307237168906794
0.39003900390039,0.000394560347451721
0.4000400040004,0.000573772866273174
0.41004100410041,0.0007560723336328
0.42004200420042,0.000861123944940943
0.43004300430043,0.000906821714472013
0.440044004400441,0.00103405837821541
0.45004500450045,0.00134216308286625
0.460046004600461,0.00173617605008692
0.470047004700471,0.00207926614496697
0.48004800480048,0.00232600936379771
0.490049004900491,0.00254077431121259
0.5000500050005,0.0028131471816216
0.51005100510051,0.0031247017982925
0.520052005200521,0.00333901392895443
0.530053005300531,0.00332226364003939
0.54005400540054,0.00305231759727475
0.550055005500551,0.00265675096873486
0.560056005600561,0.00234854138058009
0.570057005700571,0.00221705824940688
0.580058005800581,0.00210646131726726
0.590059005900591,0.00184299876596738
0.600060006000601,0.00147143337649173
0.610061006100611,0.00128799078732119
0.620062006200621,0.00143106849587069
0.630063006300631,0.00155270409516773
0.640064006400641,0.00138212495859279
0.650065006500651,0.00100428444617962
0.660066006600661,0.000990628676616844
0.670067006700671,0.00145684871937202
0.680068006800681,0.00174013076616073
0.690069006900691,0.00155448888542362
0.700070007000701,0.00131917973955596
0.710071007100711,0.00227155080690243
0.720072007200721,0.00397542686704819
0.730073007300731,0.00561648048777937
0.740074007400741,0.00670243489283593
0.750075007500751,0.006945376081517
0.760076007600761,0.00629366857429722
0.770077007700771,0.00494611274619892
0.780078007800781,0.00333183350268701
0.790079007900791,0.00212050237478043
0.800080008000801,0.00193814252708751
0.810081008100811,0.00217357072406474
0.820082008200821,0.00209524964799063
0.830083008300831,0.00168251350991523
0.840084008400841,0.0013039486502482
0.850085008500851,0.00133424363588387
0.860086008600861,0.00152298629725073
0.870087008700871,0.00151424643138874
0.880088008800881,0.00128256796594316
0.890089008900891,0.00105298840157979
0.900090009000901,0.00107152303041034
0.910091009100911,0.00120697318985569
0.920092009200921,0.00121940933742341
0.930093009300931,0.00107795952584922
0.940094009400941,0.000934313754433285
0.950095009500951,0.000947924113299162
0.960096009600961,0.00103448754774504
0.970097009700971,0.00102934433387892
0.980098009800981,0.00090994454850428
0.990099009900991,0.000800464050919436
1.000100010001,0.000828649177182536
1.01010101010101,0.000916917234804459
1.02010201020102,0.000925622172988123
1.03010301030103,0.000832564429467512
1.04010401040104,0.000734875147620857
1.05010501050105,0.000740884752638267
1.06010601060106,0.000803786332249645
1.07010701070107,0.000811529602420187
1.08010801080108,0.00074316533972509
1.09010901090109,0.000678074280553609
1.1001100110011,0.000696521796271356
1.11011101110111,0.000752451129949366
1.12011201120112,0.000755668302470546
1.13011301130113,0.000692727221875532
1.14011401140114,0.000634577714508908
1.15011501150115,0.000649852579571649
1.16011601160116,0.000696520262368369
1.17011701170117,0.00069449543967659
1.18011801180118,0.00063258781666737
1.19011901190119,0.000578271942620447
1.2001200120012,0.00059758484314338
1.21012101210121,0.000649565828286017
1.22012201220122,0.000656592290027935
1.23012301230123,0.00060507469389513
1.24012401240124,0.000552963118749011
1.25012501250125,0.000561663102787236
1.26012601260126,0.000601830833365543
1.27012701270127,0.000604742554573091
1.28012801280128,0.000555757198178706
1.29012901290129,0.000507045943345125
1.3001300130013,0.000516689662314257
1.31013101310131,0.000558582548389023
1.32013201320132,0.00056823732138142
1.33013301330133,0.000530324942812329
1.34013401340134,0.000489378892619381
1.35013501350135,0.000495553616855572
1.36013601360136,0.00052843413575087
1.37013701370137,0.000533045439682963
1.38013801380138,0.000496496817253541
1.39013901390139,0.00046041946609907
1.4001400140014,0.000470295229426792
1.41014101410141,0.000504979040504293
1.42014201420142,0.00051260023256859
1.43014301430143,0.00048068740951323
1.44014401440144,0.000446367423414314
1.45014501450145,0.000451251545629708
1.46014601460146,0.00047891463845338
1.47014701470147,0.000483699426278079
1.48014801480148,0.000454662179464252
1.49014901490149,0.000426057474637754
1.5001500150015,0.000433812916378431
1.51015101510151,0.000459754075602869
1.52015201520152,0.000461654485048095
1.53015301530153,0.00043138444717394
1.54015401540154,0.000404350190737477
1.55015501550155,0.000416161493439662
1.56015601560156,0.00044670274078238
1.57015701570157,0.000452554059037293
1.58015801580158,0.000423995551335002
