time,vel,theta,acc_sp,vel_sp
2.52,-1.4447116382805,0.0690368836167225,0.189935118342807,-1.5
2.58,-1.44060851561505,0.0523776207288135,0.193408935237319,-1.5
2.64,-1.43909603162783,0.0344699201988926,0.201094050529286,-1.5
2.7,-1.44096674995536,0.0157753530193487,0.217453699108307,-1.5
2.76000000000001,-1.4455279871428,-0.00301270657314069,0.23604589528204,-1.5
2.81999999999999,-1.45258378112291,-0.0219204084904477,0.258039094268688,-1.5
2.88,-1.46099649714448,-0.0418754332935052,0.277794843186177,-1.5
2.94,-1.47042333913584,-0.0574035298189836,0.302109920897204,-1.5
3,-1.48135688607539,-0.069938002668312,0.322892246528048,-1.5
3.06,-1.49308518207135,-0.0807601476520044,0.342185849090827,-1.5
3.12,-1.50421258126519,-0.0881846862235016,0.360111184446587,-1.5
3.17999999999999,-1.514210531871,-0.0921055379574635,0.370618614288664,-1.5
3.23999999999999,-1.52354145849303,-0.0923442034658973,0.383977493886762,-1.5
3.3,-1.53044907731438,-0.0893480878180868,0.384632938337305,-1.5
3.36,-1.53643474902035,-0.0822823545615831,0.390648455378401,-1.5
3.42,-1.54027315663982,-0.0729199649229976,0.389358494023097,-1.5
3.48,-1.54240669056819,-0.0613035242829504,0.385666855822848,-1.5
3.54000000000001,-1.54286631881835,-0.0458153593786244,0.377891912519109,-1.5
3.59999999999999,-1.54123742921375,-0.0279352633256223,0.368145083192482,-1.5
3.66,-1.53578987591121,-0.0148128948105163,0.343869567478078,-1.5
3.72,-1.52830153651798,0.00188561404070225,0.321663166089287,-1.5
3.78,-1.51973580188746,0.0180976792590988,0.30214926291978,-1.5
3.84,-1.51001594741311,0.0340712329712313,0.281584420262961,-1.5
3.90000000000001,-1.49972348158178,0.0464943275871779,0.261297647121834,-1.5
3.95999999999999,-1.48999145131759,0.0576921699123354,0.24803871838482,-1.5
4.02,-1.48016918616303,0.0670984934036658,0.231195791141551,-1.5
4.08,-1.46884710067678,0.0724845460578564,0.204765627916141,-1.5
4.14,-1.45633195859881,0.075110868752601,0.182582904555103,-1.5
4.2,-1.44784852695116,0.074443638753517,0.176630240526404,-1.5
4.26000000000001,-1.44129758197449,0.0708520019930528,0.174507109550151,-1.5
4.32000000000001,-1.43614498861378,0.0647543600224189,0.172124087391266,-1.5
4.38,-1.43275005010677,0.0563620530207239,0.17234273534456,-1.5
4.44,-1.43095286665244,0.0464717338729906,0.175058385974407,-1.5
4.5,-1.42990848873565,0.0334116077429858,0.175304848280998,-1.5
4.56,-1.43036995309732,0.0192682561537457,0.18018864117842,-1.5
4.62,-1.43346731773854,0.00726746677714424,0.192463473617042,-1.5
4.67999999999999,-1.43959400769186,-0.00639399542907711,0.214190837915644,-1.5
4.73999999999999,-1.4473693828717,-0.0203605655772,0.234480867371169,-1.5
4.8,-1.45603943464893,-0.0316781027352605,0.251228039358673,-1.5
4.86,-1.46515832252522,-0.0432395224704333,0.267073116166829,-1.5
4.92,-1.47428122330359,-0.0512138003275371,0.280993398689492,-1.5
4.98,-1.48322196060501,-0.0563470782918291,0.293521319248717,-1.5
5.04000000000001,-1.49203079582933,-0.0605245808419314,0.306992996782396,-1.5
5.09999999999999,-1.50035154553251,-0.061740257297384,0.317237060855492,-1.5
5.16,-1.5084858020516,-0.0602680938794027,0.32900151412924,-1.5
5.22,-1.51578272523654,-0.0570837148359968,0.337571599323681,-1.5
5.28,-1.51997935582249,-0.0507155201808937,0.331626949037062,-1.5
5.34,-1.52129473663875,-0.0430607903911608,0.320860613316167,-1.5
5.40000000000001,-1.52231053687984,-0.0339364927581388,0.31943227791721,-1.5
5.45999999999999,-1.52276025799824,-0.0237891483449915,0.317380964180372,-1.5
5.52,-1.52273343707582,-0.0118512439438032,0.315436788430917,-1.5
5.58,-1.52133335473694,-0.000802960704725473,0.308473523561957,-1.5
5.64,-1.51744343115597,0.0100432236215562,0.291708684356999,-1.5
5.7,-1.5105728895495,0.0220731471593586,0.267042037306672,-1.5
5.76000000000001,-1.50345411091134,0.0315217500908372,0.25278832002526,-1.5
5.81999999999999,-1.49703233779031,0.0398272048021077,0.244380062414697,-1.5
5.88,-1.49077591961523,0.0453023813500553,0.234909967327885,-1.5
5.94,-1.48503007825146,0.0501411800263042,0.227341200789564,-1.5
6,-1.47925939026927,0.0527134630474797,0.217287057358404,-1.5
6.06,-1.47296147544488,0.0530801576355362,0.20532412723781,-1.5
6.12,-1.46632845033159,0.0510506243773609,0.191681601831915,-1.5
6.17999999999999,-1.46252786526294,0.0469051739984042,0.194876719831751,-1.5
6.23999999999999,-1.4604627871095,0.0423882114783684,0.198524684537077,-1.5
6.3,-1.46002122749519,0.0354668539189883,0.204378488741866,-1.5
6.36,-1.4609503703502,0.0268629021856324,0.21158837211058,-1.5
6.42,-1.46274242103792,0.0168511211005351,0.217761196482729,-1.5
6.48,-1.46416527140374,0.00713213099291692,0.217541640194656,-1.5
6.54000000000001,-1.46637920747119,-0.00201875855785162,0.223081801776287,-1.5
6.59999999999999,-1.47116683203504,-0.0108296535424028,0.240424958096088,-1.5
6.66,-1.47650909529014,-0.019441633094085,0.251784260081192,-1.5
6.72,-1.4825790498186,-0.0283852643605039,0.265006612667824,-1.5
6.78,-1.48914401855045,-0.0338975719665394,0.276246948504413,-1.5
6.84,-1.49587376365673,-0.0385938439374926,0.291060241956743,-1.5
6.90000000000001,-1.50225711014467,-0.0425390698456288,0.293496728271979,-1.5
6.95999999999999,-1.50758856916196,-0.0438892117381489,0.30239380970748,-1.5
7.02,-1.51299884493344,-0.0433478052281682,0.313992638855327,-1.5
7.08,-1.5189126721836,-0.0410868696236259,0.321845435009588,-1.5
7.14,-1.52419360825646,-0.0378540958412922,0.32944525059092,-1.5
7.2,-1.52793285239977,-0.0323903364785815,0.33020404188391,-1.5
7.26000000000001,-1.52845403606536,-0.0259778708923378,0.318414279248953,-1.5
7.31999999999999,-1.52632194044709,-0.0191958496959125,0.303361703932397,-1.5
7.38,-1.52381660935164,-0.0111716976346337,0.295256684267826,-1.5
7.44,-1.52195759279601,-0.00293192307085708,0.295079280668269,-1.5
7.5,-1.51917321347256,0.00486116524815345,0.288888911786412,-1.5
7.56,-1.51549094113716,0.0122952404607682,0.278297621028357,-1.5
7.62,-1.51176015966267,0.020388149131904,0.270548093788954,-1.5
7.67999999999999,-1.5054511370101,0.0263072547031847,0.252208757639842,-1.5
7.73999999999999,-1.4991737581144,0.031216441950154,0.241592834156861,-1.5
7.8,-1.49360961755917,0.0349769825681842,0.233260833608564,-1.5
7.86,-1.48988317392567,0.0375603975354356,0.234825613675648,-1.5
7.92,-1.48629014069375,0.0382874235249077,0.231437580554594,-1.5
7.98,-1.48325595735962,0.037986710110123,0.228609381139133,-1.5
8.04000000000001,-1.48044438717799,0.0358242730166652,0.225364501518855,-1.5
8.09999999999999,-1.47710577684933,0.0326866298730802,0.216137717083481,-1.5
8.16,-1.47492257591353,0.0283536548887967,0.216285915914826,-1.5
8.22,-1.47495325971498,0.0233591792060558,0.225028232885006,-1.5
8.28,-1.47573695482162,0.0159923741859216,0.229157904016623,-1.5
8.34,-1.47761927310134,0.00986760881239857,0.238526666936472,-1.5
8.40000000000001,-1.48107336401036,0.00235736891291826,0.248924899482796,-1.5
8.45999999999999,-1.48426842984294,-0.00407950790801122,0.254872473092877,-1.5
8.52,-1.48707022570161,-0.0106882390755962,0.256934173352489,-1.5
8.58,-1.49127205395444,-0.0166012225445875,0.267803405557502,-1.5
8.64,-1.49586358986786,-0.0212181395884903,0.27837374622369,-1.5
8.7,-1.50126907002702,-0.0252272245176682,0.289969821523004,-1.5
8.76000000000001,-1.50681152172973,-0.027802563167552,0.300155091827156,-1.5
8.82000000000001,-1.51222800191711,-0.0297810777224955,0.30877177046278,-1.5
8.88,-1.5154546330961,-0.030253469266094,0.305817504327898,-1.5
8.94,-1.51767908468195,-0.0294927631081146,0.304595310277176,-1.5
9,-1.51993113142185,-0.0273172762463509,0.307514403943879,-1.5
9.06,-1.52309119736983,-0.0242494179508555,0.316877531926584,-1.5
9.12,-1.52539170408155,-0.0209385643706581,0.318725930721297,-1.5
9.17999999999999,-1.52685879840315,-0.0157355971130339,0.318406326545754,-1.5
9.23999999999999,-1.52665926183276,-0.0107386033358846,0.312475798828979,-1.5
9.3,-1.52365999730725,-0.00491470570824663,0.294791107668103,-1.5
9.36,-1.52062832384398,0.000871725131869918,0.29033253404366,-1.5
9.42,-1.51808099829254,0.00700777835745036,0.286909011105745,-1.5
9.48,-1.51548635723432,0.0116246675773318,0.283795268644976,-1.5
9.54000000000001,-1.51265069467628,0.0168052372677063,0.279011749111616,-1.5
9.59999999999999,-1.50885745514854,0.0206159523906043,0.269182042129451,-1.5
9.66,-1.50467269120759,0.0235680055913445,0.260827594927379,-1.5
9.72,-1.5005204711276,0.0260945383594339,0.253756590608712,-1.5
9.78,-1.49690383760804,0.0274108140859966,0.250046545217843,-1.5
9.84,-1.49371761855624,0.0275519596792938,0.247025305160325,-1.5
9.90000000000001,-1.49121121558189,0.0268225361291123,0.2458337859307,-1.5
9.95999999999999,-1.48991049906209,0.0250801589236355,0.248046168877287,-1.5
10.02,-1.48920942454141,0.0226181496769415,0.250202906120943,-1.5
10.08,-1.48672543431374,0.0190427720036262,0.239918789456266,-1.5
10.14,-1.484364658547,0.0145889848727772,0.234726072826469,-1.5
10.2,-1.48398412849108,0.0110457305716839,0.240451307759405,-1.5
10.26,-1.48635993267593,0.00620497855251665,0.256776723412773,-1.5
10.32,-1.48925933863219,0.00138460319103949,0.265224953450683,-1.5
10.38,-1.49206590446818,-0.00269817001831866,0.269929243398084,-1.5
10.44,-1.49458015521325,-0.00744356202392323,0.273308236460959,-1.5
10.5,-1.49648784320343,-0.010975052935156,0.272691291897302,-1.5
10.56,-1.49915178353927,-0.0142649478628971,0.279928096902718,-1.5
10.62,-1.50282112390288,-0.0165905332272142,0.288910195250931,-1.5
10.68,-1.50684389758212,-0.0182070557429424,0.297780548988339,-1.5
10.74,-1.50996926399995,-0.0189727065845882,0.301135253244671,-1.5
10.8,-1.51260106135811,-0.0189269611560655,0.303026475667409,-1.5
10.86,-1.51479323506169,-0.0181017057941883,0.305179929647298,-1.5
10.92,-1.51534856708963,-0.0162130550026137,0.29925131424003,-1.5
10.98,-1.51577975009927,-0.0138404252675343,0.298850270148315,-1.5
11.04,-1.51628861115658,-0.0108898758154531,0.300594543534469,-1.5
11.1,-1.51679416671609,-0.00755266339831715,0.300885278038473,-1.5
11.16,-1.51762678901588,-0.00374408815297018,0.305309133710361,-1.5
11.22,-1.51742381341415,2.46197863933642e-05,0.301725710672023,-1.5
11.28,-1.51544000201085,0.00398166482777364,0.290663786828676,-1.5
11.34,-1.5132140455707,0.0077484400738083,0.28546623939033,-1.5
11.4,-1.51150147648774,0.0113320108840952,0.284645429438409,-1.5
11.46,-1.50967987873522,0.0146183759473919,0.282872242746631,-1.5
11.52,-1.50770164791612,0.0170190175381831,0.278707083314452,-1.5
11.58,-1.50588268212262,0.0187962609779358,0.276480728483416,-1.5
11.64,-1.50473242460123,0.0199577586734579,0.277536821330398,-1.5
11.7,-1.50291071586049,0.0204089321517462,0.272502350888231,-1.5
11.76,-1.50060184559317,0.0201323209232128,0.267459871520387,-1.5
11.82,-1.49910008627764,0.0190883852036119,0.267844421279975,-1.5
11.88,-1.49863163450016,0.0175240274792426,0.271485897654055,-1.5
11.94,-1.49779509932353,0.0151256205252904,0.269449907136842,-1.5
12,-1.49723870339175,0.0125806027120765,0.269454030062878,-1.5
12.06,-1.49795591316408,0.0095098606970308,0.275235483289726,-1.5
12.12,-1.50001285053461,0.00637246001014609,0.286204758621956,-1.5
12.18,-1.50221251421744,0.00270500565936264,0.291044213064541,-1.5
12.24,-1.5047355270764,-0.000402804473093725,0.296919733082008,-1.5
12.3,-1.5075563054675,-0.00366716790210641,0.302616822751328,-1.5
12.36,-1.51019012706151,-0.00666443815732577,0.307558968633154,-1.5
12.42,-1.51249298964583,-0.00947754829467735,0.310551899056789,-1.5
12.48,-1.51431786012136,-0.0116389470473127,0.310757989845827,-1.5
12.54,-1.51686523652966,-0.013436758561375,0.318594960053004,-1.5
12.6,-1.51863874659041,-0.0144621574991579,0.319880831606987,-1.5
12.66,-1.52029852571329,-0.0149626255034622,0.322559428385831,-1.5
12.72,-1.52189632089755,-0.0148099169257235,0.324738087943426,-1.5
12.78,-1.52315368668866,-0.0140705480196782,0.326745942797582,-1.5
12.84,-1.52355167711156,-0.0127632416854295,0.324628738466921,-1.5
12.9,-1.52402259801993,-0.0112031430872883,0.325190003725597,-1.5
12.96,-1.52438234038034,-0.0086902229801969,0.32664540211302,-1.5
13.02,-1.52413382687047,-0.0062684185372189,0.325590625297377,-1.5
13.08,-1.52221215331747,-0.00343195862547941,0.316179385972985,-1.5
13.14,-1.52123889210624,-0.00111488272962077,0.318123136804366,-1.5
13.2,-1.52023439274134,0.00199194298478485,0.31695996236521,-1.5
13.26,-1.51779915001948,0.00494211729398564,0.309395650058771,-1.5
13.32,-1.51484746044924,0.00733677561648009,0.301702654502901,-1.5
13.38,-1.51283397314423,0.00977918445286245,0.33170129234118,-1.5
13.44,-1.51137063434888,0.011476737333106,1.10770851785187,-0.986440002918243
13.5,-1.50081671286583,0.0127065512239595,1.10057611499441,-0.986440002918243
13.56,-1.45299472232999,0.0122646696256622,0.895626191106195,-0.986440002918243
13.62,-1.39664580896387,0.00866863665244877,0.757510694023901,-0.986440002918243
13.68,-1.34992808763313,3.33604221886512e-05,0.72536220421247,-0.986440002918243
13.74,-1.31587791392851,-0.00916269490510811,0.736415613925881,-0.986440002918243
13.8,-1.28728784697219,-0.0189709128110438,0.738136999393402,-0.986440002918243
13.86,-1.26018372270369,-0.0299004141243639,0.725229627408883,-0.986440002918243
13.92,-1.23396195094,-0.0434092858792624,0.703769501686382,-0.986440002918243
13.98,-1.21020515649509,-0.0552265462648677,0.688749999961535,-0.986440002918243
14.04,-1.1904973589123,-0.0673780659850091,0.68672600026739,-0.986440002918243
14.1,-1.17353060425341,-0.0784631178005353,0.683686630973918,-0.986440002918243
14.16,-1.15807466659984,-0.0860997022093593,0.676408658929414,-0.986440002918243
14.22,-1.14401445649582,-0.0924203270650185,0.670598508267625,-0.986440002918243
14.28,-1.13146346500634,-0.0970394778579322,0.665071383832993,-0.986440002918243
14.34,-1.11990674773413,-0.0984970311974304,0.661361532909349,-0.986440002918243
14.4,-1.10922659814602,-0.0972156051281587,0.653761158434601,-0.986440002918243
14.46,-1.09808469737278,-0.0934409634170087,0.639883422496548,-0.986440002918243
14.52,-1.08722825603798,-0.0869837433335895,0.627802142276263,-0.986440002918243
14.58,-1.07561169480969,-0.0796803172392024,0.613639587098617,-0.986440002918243
14.64,-1.0638474057969,-0.068519673108626,0.594806408144543,-0.986440002918243
14.7,-1.04989197408116,-0.0556204154104502,0.570490423383187,-0.986440002918243
14.76,-1.03611345845372,-0.042823290325216,0.548584234799682,-0.986440002918243
14.82,-1.02010155664832,-0.0263817372292024,0.520028589712707,-0.986440002918243
14.88,-1.00502217990236,-0.0140698440446793,0.49366820184199,-0.986440002918243
14.94,-0.990554215899293,-0.00102677894330014,0.474594521639313,-0.986440002918243
15,-0.976237910606214,0.0120844448029566,0.454699899586831,-0.986440002918243
15.06,-0.961585030443129,0.02545585598138,0.429095304874221,-0.986440002918243
15.12,-0.946639766402226,0.0336351346812246,0.400780100092124,-0.986440002918243
15.18,-0.930857961692661,0.0423747804503663,0.373956805285437,-0.986440002918243
15.24,-0.915843059442929,0.048331943831501,0.347187636782172,-0.986440002918243
15.3,-0.902219155679748,0.0514284377485972,0.327785182914874,-0.986440002918243
15.36,-0.890552116390568,0.0524125415950302,0.313688439587129,-0.986440002918243
15.42,-0.880911067974076,0.0509071229013196,0.303171947859794,-0.986440002918243
15.48,-0.872762244631786,0.0473592800206499,0.294982692715574,-0.986440002918243
15.54,-0.866087857231509,0.0415608690352921,0.286127375924114,-0.986440002918243
15.6,-0.861111006557774,0.0344371893974777,0.280606012654147,-0.986440002918243
15.66,-0.858483748238533,0.0260982431364319,0.281248837792244,-0.986440002918243
15.72,-0.858287662935532,0.01656561026061,0.287582520715515,-0.986440002918243
15.78,-0.859247753017806,0.00566497119347746,0.290264003217161,-0.986440002918243
15.84,-0.862007272363496,-0.00394538965079574,0.298064674637359,-0.986440002918243
15.9,-0.865607539426922,-0.0146838750550966,0.302144275676765,-0.986440002918243
15.96,-0.870352320666115,-0.0235000373023633,0.310274915307208,-0.986440002918243
16.02,-0.876149939151034,-0.0311913169199083,0.318986289818903,-0.986440002918243
16.08,-0.882789569475408,-0.0384538798454616,0.329463163812853,-0.986440002918243
16.14,-0.889414815936359,-0.043087732646514,0.335969191339123,-0.986440002918243
16.2,-0.895306695408124,-0.0462863849193794,0.337962025978203,-0.986440002918243
16.26,-0.90113004225818,-0.0474757888229386,0.343177936760059,-0.986440002918243
16.32,-0.906459648342248,-0.0466571548932342,0.344264335750658,-0.986440002918243
16.38,-0.911219804209237,-0.0433426023405443,0.346862195970119,-0.986440002918243
16.44,-0.916081462658372,-0.0389994683338356,0.349237843718881,-0.986440002918243
16.5,-0.919746339236018,-0.0327759533058578,0.347179576113472,-0.986440002918243
16.56,-0.92203504224163,-0.0238992128754815,0.341220147911282,-0.986440002918243
16.62,-0.922650185829811,-0.0167408182315066,0.331078916113528,-0.986440002918243
16.68,-0.923009656386239,-0.00748745990259284,0.325938098588628,-0.986440002918243
16.74,-0.92246186200132,0.00257011728821519,0.317840853850122,-0.986440002918243
16.8,-0.92021086122202,0.0105370296446216,0.304287823602152,-0.986440002918243
16.86,-0.916887756752404,0.0203722103766957,0.288798994286793,-0.986440002918243
16.92,-0.914041596638393,0.0283241443813791,0.281113270583047,-0.986440002918243
16.98,-0.910929539991891,0.0350154096943898,0.271954883531933,-0.986440002918243
17.04,-0.907223069757275,0.0412369045625012,0.259827901203374,-0.986440002918243
17.1,-0.902921431614245,0.045016882034934,0.246918024998827,-0.986440002918243
17.16,-0.898951588464451,0.0472943050552707,0.236045713018888,-0.986440002918243
17.22,-0.896235369249916,0.0480554388657328,0.23279113062987,-0.986440002918243
17.28,-0.893800484933016,0.0469034715069337,0.227141565796198,-0.986440002918243
17.34,-0.892546747323636,0.044182701069567,0.226624797635031,-0.986440002918243
17.4,-0.892177674220323,0.0408022038358865,0.225860274974415,-0.986440002918243
17.46,-0.892586820356861,0.0349960393797094,0.22611016135122,-0.986440002918243
17.52,-0.894233972824524,0.0278317071518185,0.229507122040266,-0.986440002918243
17.58,-0.896937860630917,0.0206999015543976,0.235262725217985,-0.986440002918243
17.64,-0.899512978408137,0.0125311732926992,0.23570763060055,-0.986440002918243
17.7,-0.904128356571097,0.00462957967911236,0.248195669444958,-0.986440002918243
17.76,-0.909151743288996,-0.00245518914836121,0.256223632970662,-0.986440002918243
17.82,-0.914623467290685,-0.0104757152620099,0.263452387370733,-0.986440002918243
17.88,-0.920937750727817,-0.0170363801059553,0.273466270833171,-0.986440002918243
17.94,-0.927414908121027,-0.022354363297091,0.282814106594591,-0.986440002918243
18,-0.934101305507477,-0.0264625622214918,0.292115426678302,-0.986440002918243
18.06,-0.940979306648223,-0.0292736487938197,0.30169289718552,-0.986440002918243
18.12,-0.948237513018803,-0.0310384007797695,0.313395403707858,-0.986440002918243
18.18,-0.955100433699128,-0.0308964976448522,0.317938251100737,-0.986440002918243
18.24,-0.959819176402711,-0.0294629388635959,0.319360238663838,-0.986440002918243
18.3,-0.963505854606299,-0.0267499108656642,0.317205718928911,-0.986440002918243
18.36,-0.967015123689476,-0.023002773515667,0.31939743411234,-0.986440002918243
18.42,-0.968561648313865,-0.0178263164463355,0.312267684082444,-0.986440002918243
18.48,-0.97075813429295,-0.0118166779909463,0.316078725217864,-0.986440002918243
18.54,-0.973709774268232,-0.00584299425276934,0.322934349651336,-0.986440002918243
18.6,-0.974372008515001,0.00154164156471584,0.315001528499137,-0.986440002918243
18.66,-0.973304707589127,0.00784623169369633,0.304368516617677,-0.986440002918243
18.72,-0.971388243330199,0.0139556949796537,0.295556852229544,-0.986440002918243
18.78,-0.968706502281922,0.0190139710115223,0.285521414139616,-0.986440002918243
18.84,-0.966214809535251,0.0247358183274007,0.280468151941585,-0.986440002918243
18.9,-0.96573054461259,0.0287047750459314,0.286231344629055,-0.986440002918243
18.96,-0.964920575010705,0.0318226992604676,0.285311318985705,-0.986440002918243
19.02,-0.962528185101889,0.0338543575549662,0.274210185896598,-0.986440002918243
19.08,-0.959439410139572,0.0342450503402198,0.263119551754219,-0.986440002918243
19.14,-0.956977463133541,0.033553720060228,0.259926058905709,-0.986440002918243
19.2,-0.955125735491828,0.0317413457180054,0.257884666228727,-0.986440002918243
19.26,-0.954413451390229,0.028562721273764,0.260688534863686,-0.986440002918243
19.32,-0.955124515770141,0.0244990068663448,0.266611466944125,-0.986440002918243
19.38,-0.956288981938447,0.0198086215364615,0.270616010662054,-0.986440002918243
19.44,-0.957785423449945,0.0146827164191282,0.274103884199207,-0.986440002918243
19.5,-0.960031445964903,0.00869598880076472,0.279682838403542,-0.986440002918243
19.56,-0.961732072942558,0.00281656424959564,0.28008797868646,-0.986440002918243
19.62,-0.964174142275421,-0.00387668405049449,0.285077021260486,-0.986440002918243
19.68,-0.968672477925498,-0.00922510557839678,0.301032726616648,-0.986440002918243
19.74,-0.973778922866635,-0.0139749753538122,0.312189986767899,-0.986440002918243
19.8,-0.978345344530809,-0.0181674075964123,0.316306483799861,-0.986440002918243
19.86,-0.982219332012777,-0.0220422248024018,0.320269913530635,-0.986440002918243
19.92,-0.985720745655705,-0.024605247684691,0.323566386411984,-0.986440002918243
19.98,-0.988915598897661,-0.0259899897773601,0.326742646318395,-0.986440002918243
20.04,-0.992686725578368,-0.0262683197052907,0.334934176854634,-0.986440002918243
20.1,-0.997311503197984,-0.0256695561373751,0.347106840410748,-0.986440002918243
20.16,-1.00044945725297,-0.0241212739700694,0.347369248430926,-0.986440002918243
20.22,-1.00292607405733,-0.0207562357713579,0.347912802234922,-0.986440002918243
20.28,-1.00378187526044,-0.0174971702054712,0.343039197193477,-0.986440002918243
20.34,-1.00367740093762,-0.0131762111988324,0.337893227006867,-0.986440002918243
20.4,-1.00208511689042,-0.00856719509923846,0.32974343900557,-0.986440002918243
20.46,-1.00122837553725,-0.00455696598066757,0.330828867221827,-0.986440002918243
20.52,-1.00095774153377,0.000807173716126509,0.332136795750587,-0.986440002918243
20.58,-0.999216538926743,0.00593865635894049,0.325398222075336,-0.986440002918243
20.64,-0.99607966398189,0.00976338502608275,0.314762133651623,-0.986440002918243
20.7,-0.992397497176558,0.0140206668985871,0.305350438771002,-0.986440002918243
20.76,-0.989179258349674,0.0172230295760898,0.301407089726565,-0.986440002918243
20.82,-0.985398026566408,0.0199387880208549,0.292794540713642,-0.986440002918243
20.88,-0.982790233447457,0.0218163806390875,0.294489464624699,-0.986440002918243
20.94,-0.980784499786639,0.0226058789726815,0.293592080829352,-0.986440002918243
21,-0.978709044828181,0.0226255554784371,0.290523652734803,-0.986440002918243
21.06,-0.975687331325608,0.0216957476221784,0.282213844229851,-0.986440002918243
21.12,-0.972495155114506,0.0199935976902085,0.275039794578853,-0.986440002918243
21.18,-0.970816743732353,0.0176354401157796,0.276882325148892,-0.986440002918243
21.24,-0.970348037165045,0.0142994577000464,0.281389150274068,-0.986440002918243
21.3,-0.971296582460084,0.0106499962380777,0.289679010609592,-0.986440002918243
21.36,-0.972238657365662,0.00635443466026774,0.291468738782528,-0.986440002918243
21.42,-0.972948888790043,0.00253627169669711,0.291762891254821,-0.986440002918243
21.48,-0.974002998936708,-0.00139519430374028,0.293547141813632,-0.986440002918243
21.54,-0.975249056237436,-0.0060059943365593,0.296295462980452,-0.986440002918243
21.6,-0.976676195174234,-0.00917185044331153,0.300096761264677,-0.986440002918243
21.66,-0.97939932668463,-0.012320392016688,0.308882645430815,-0.986440002918243
21.72,-0.983493302020138,-0.015281937599668,0.322071741956895,-0.986440002918243
21.78,-0.986430445261052,-0.0170049624340296,0.323379602073769,-0.986440002918243
21.84,-0.989211020801853,-0.01825693105051,0.327076203177901,-0.986440002918243
21.9,-0.99125429304183,-0.0189141406775912,0.325646578748081,-0.986440002918243
21.96,-0.992737171628707,-0.0187337520359161,0.326533083634817,-0.986440002918243
22.02,-0.994810876624881,-0.0179647296357396,0.331815223112119,-0.986440002918243
22.08,-0.997098998255528,-0.01624045958631,0.336674543953032,-0.986440002918243
22.14,-0.99858657522072,-0.0139120540475691,0.335305477624832,-0.986440002918243
22.2,-0.998546942684571,-0.0112419326789778,0.33084161515545,-0.986440002918243
