T_train,MAE_mean,MAE_1,MAE_2,NMAE_mean,NMAE_1,NMAE_2
5,0.129481982638236,0.223645021262954,0.0353189440135189,0.0535610672476573,0.0831010133864351,0.0240211211088796
10,0.130814110286583,0.240505309666726,0.0211229109064404,0.0518659991990898,0.0893658836904051,0.0143661147077745
15,0.082115766017407,0.151436798126637,0.0127947339081773,0.0324860803121129,0.0562702058702396,0.00870195475398626
20,0.0826539251329716,0.152224548847901,0.0130833014180423,0.0327305650221953,0.0565629147481893,0.00889821529620127
25,0.0882271648074474,0.161295163903344,0.0151591657115509,0.0351216926792905,0.0599333331858048,0.0103100521727761
30,0.09466952700219,0.17040038351094,0.0189386704934401,0.038098589444825,0.0633166098276203,0.0128805690620297
35,0.0954213727784937,0.167961774413831,0.0228809711431569,0.0389861445418719,0.0624104824026557,0.015561806681088
40,0.0952138155678167,0.167473341289531,0.0229542898461024,0.0389203324067025,0.0622289926141882,0.0156116721992169
45,0.097874544185595,0.169096778751511,0.0266523096196793,0.0404794958618036,0.0628322222210813,0.0181267695025259
50,0.095996886204149,0.166779742110323,0.0252140302979747,0.0395599175385322,0.0619712681437274,0.017148566933337
55,0.0956125905988555,0.166083449755123,0.0251417314425879,0.0394059689944866,0.0617125429550173,0.0170993950339559
60,0.0967665826330889,0.168393297562205,0.0251398677039733,0.0398344766528278,0.0625708258376541,0.0170981274680015
65,0.0968020299149433,0.167079382447164,0.0265246773827224,0.0400612857088481,0.0620826071554448,0.0180399642622513
70,0.0953872715622541,0.166141881708588,0.0246326614159205,0.0392437105762124,0.0617342548380704,0.0167531663143543
75,0.0950754108703612,0.165456004584161,0.0246948171565615,0.0391374196861732,0.0614793996940722,0.0167954396782742
80,0.0952431926777511,0.16618298711115,0.0243033982443518,0.0391393782183748,0.0617495285990926,0.016529227837657
85,0.0941146244581954,0.163432465598063,0.0247967833183277,0.0387961455325739,0.0607275021583163,0.0168647889068315
90,0.0931351408623473,0.161449460874029,0.0248208208506656,0.0384359017378506,0.0599906661617592,0.016881137313942
95,0.0925765590033659,0.16030236920023,0.0248507488065014,0.038232963450627,0.0595644349852209,0.0169014919160331
100,0.0941786635750355,0.163096350931623,0.0252609762184482,0.0388915529864302,0.0606026101788862,0.0171804957939742
105,0.0951210644415252,0.165352915206866,0.0248892136761845,0.0391843734250315,0.0614410942058739,0.0169276526441891
110,0.0950172007685207,0.16504409342671,0.0249903081103318,0.0391613762939937,0.0613263435946516,0.0169964089933358
115,0.094850145408486,0.165081076320849,0.0246192144961228,0.0390420531637051,0.0613400855324938,0.0167440207949164
120,0.0947466090389442,0.164887950326942,0.0246052677509467,0.0390014299882832,0.0612683246423371,0.0167345353342293
