time,theta
-6.128,-0.00105471418739741
-6.108,-0.00105232559246213
-6.088,-0.0010453049909511
-6.068,-0.00103013760409086
-6.044,-0.00100934443563665
-6.028,-0.000978509479725118
-6.008,-0.000937166501828415
-5.988,-0.000892695275414169
-5.968,-0.0008407688134277
-5.948,-0.000791962764945983
-5.928,-0.00074177400547218
-5.908,-0.000687833963409226
-5.888,-0.000616835632025292
-5.868,-0.000532710506439668
-5.848,-0.000432337322238689
-5.828,-0.000324406166087182
-5.808,-0.000232070094804025
-5.788,-0.00013858328076963
-5.768,-5.53068457873449e-05
-5.748,2.98504810914995e-05
-5.724,0.000120999816808613
-5.708,0.000231428549433168
-5.688,0.000353764179535383
-5.668,0.000475815918132111
-5.644,0.000593834035204543
-5.628,0.000691089381752983
-5.608,0.00078939490194346
-5.588,0.000879172512201749
-5.568,0.000974553502203526
-5.548,0.00107069456306527
-5.528,0.00115493648399972
-5.508,0.00124052654742808
-5.488,0.00132944807958292
-5.468,0.00142535179604167
-5.444,0.00150838613806651
-5.428,0.00158734028586264
-5.408,0.00165325601753179
-5.388,0.00171100493355046
-5.368,0.00176929962836982
-5.348,0.00182479780493249
-5.328,0.00187550758369464
-5.308,0.00190925003581072
-5.288,0.00193209564307899
-5.268,0.00194326552499265
-5.248,0.00194206804317365
-5.228,0.00193330341077338
-5.208,0.00191624079546052
-5.184,0.00189093548275066
-5.168,0.00185020796678707
-5.144,0.00179243138698766
-5.128,0.00172880150034008
-5.108,0.0016557913681541
-5.088,0.00157305253854784
-5.068,0.00148787791312754
-5.036,0.00138992902728885
-5.028,0.00128824433787218
-5.004,0.00119059960486341
-4.988,0.00109125274456431
-4.968,0.00099142608131547
-4.948,0.000884877704580546
-4.928,0.000763008798838621
-4.908,0.000606190203744344
-4.888,0.000448260356232399
-4.864,0.000279613639400733
-4.848,0.000107761853980207
-4.828,-4.96296821290862e-05
-4.804,-0.000200715057107149
-4.788,-0.00034589222555046
-4.768,-0.000503397913297426
-4.748,-0.000660449160128022
-4.728,-0.000859136261622394
-4.708,-0.00105919270849385
-4.684,-0.00123934508493691
-4.668,-0.00139940763554017
-4.648,-0.00152519063860446
-4.628,-0.00164443242018401
-4.608,-0.00176728207054196
-4.588,-0.00190980803062253
-4.564,-0.00205043033369966
-4.548,-0.00220730241471971
-4.528,-0.0023456226622734
-4.504,-0.00246119425105254
-4.484,-0.00256502646448891
-4.468,-0.00265849551202825
-4.448,-0.00275106878169793
-4.428,-0.00283385957488852
-4.408,-0.00290937144301756
-4.384,-0.0029642200096498
-4.368,-0.00301054333740077
-4.348,-0.00304752436567822
-4.328,-0.00307740339110088
-4.308,-0.00309470325501809
-4.288,-0.00310077374771335
-4.268,-0.00309901238311236
-4.248,-0.00308780429265562
-4.228,-0.00306129655626905
-4.208,-0.00302599544832153
-4.184,-0.00297817052586422
-4.168,-0.00291583300782705
-4.148,-0.0028494243973593
-4.128,-0.00277670943652795
-4.104,-0.00269681001859741
-4.088,-0.00260311876448196
-4.068,-0.00250024385613941
-4.048,-0.00236387719895586
-4.028,-0.00222631482315755
-4.008,-0.00209193133430391
-3.984,-0.00195866218230198
-3.968,-0.00181435560055633
-3.948,-0.00165215331416311
-3.928,-0.00149129937518156
-3.908,-0.00132242695031127
-3.884,-0.00116507384420053
-3.868,-0.000983698051005736
-3.848,-0.000794030427460332
-3.828,-0.000597770331393257
-3.808,-0.000425895995639244
-3.788,-0.000266152819739101
-3.768,-0.000103121127367433
-3.748,4.85900331856455e-05
-3.728,0.000207456112937037
-3.708,0.000353766905319446
-3.688,0.000519279987828207
-3.668,0.000683887435452106
-3.648,0.000858310717554758
-3.628,0.00103246322278826
-3.608,0.00118767476431953
-3.588,0.0013438047263057
-3.568,0.00148633224294719
-3.548,0.00162249697208248
-3.528,0.00174531825058338
-3.508,0.00189452282375685
-3.488,0.00206266484252912
-3.468,0.00222837527800093
-3.448,0.00238397947701039
-3.428,0.00250645844109336
-3.408,0.00261858214832315
-3.388,0.00272076282202541
-3.368,0.00283412241722166
-3.344,0.00293585078991474
-3.328,0.00302063158503261
-3.308,0.0030979801208667
-3.288,0.00316026100408414
-3.268,0.00322059573490111
-3.248,0.00328080708927765
-3.228,0.00334598704373689
-3.208,0.00340618808797305
-3.188,0.0034686445129598
-3.168,0.00352195268824205
-3.148,0.00356437482582621
-3.128,0.00359823763223586
-3.108,0.00361993456559818
-3.088,0.00363421499649465
-3.068,0.00363879278273311
-3.048,0.00363647106359317
-3.028,0.00362828582674695
-3.008,0.00361518624409542
-2.984,0.00359598093696548
-2.968,0.0035650943688258
-2.948,0.00352941034076689
-2.924,0.00348569214927542
-2.904,0.00343261830442874
-2.888,0.00337853884259051
-2.868,0.00332250940268569
-2.844,0.00326350540147679
-2.828,0.00319139418827758
-2.808,0.0031200236267049
-2.788,0.00304144844968174
-2.768,0.00295756546541355
-2.748,0.0028791110548602
-2.728,0.00279917646012105
-2.708,0.00271452089091208
-2.688,0.00261206317036722
-2.664,0.00251411136479906
-2.648,0.00241058493995044
-2.628,0.00230909125367197
-2.608,0.00220424425420623
-2.584,0.00209327140035347
-2.568,0.0019673420312339
-2.544,0.00182988892304264
-2.528,0.00171178373614159
-2.504,0.00159709129394526
-2.488,0.00148671895375533
-2.468,0.00135362725449434
-2.448,0.00121628943944418
-2.428,0.00106498814329525
-2.408,0.000909862547869022
-2.388,0.00074632002293531
-2.368,0.000574910945053265
-2.348,0.000415967760250218
-2.328,0.000263139606667488
-2.304,0.000130190923734279
-2.288,-2.50233683037587e-05
-2.268,-0.000182095800886321
-2.248,-0.000347028312785145
-2.228,-0.000506043508961743
-2.208,-0.000644447740115225
-2.188,-0.000792538533303125
-2.168,-0.000954843318649335
-2.148,-0.00113938535030157
-2.128,-0.00130390765943634
-2.108,-0.00146889134998575
-2.088,-0.00162381500863566
-2.064,-0.0017604148989241
-2.048,-0.00191085770056972
-2.028,-0.00207252852556939
-2.008,-0.00226182308253217
-1.988,-0.0024475167770881
-1.968,-0.00263644584463098
-1.948,-0.00279900956754396
-1.928,-0.00294301995006363
-1.908,-0.00308368633387928
-1.888,-0.00321188541981599
-1.864,-0.00335058564473107
-1.848,-0.00346873767154181
-1.828,-0.00357882340199602
-1.808,-0.00368470133463492
-1.788,-0.00380177822229104
-1.768,-0.00391911188249043
-1.748,-0.00402873445688196
-1.728,-0.0041321965407383
-1.708,-0.00420663661922917
-1.688,-0.00426403596499367
-1.664,-0.00430982641230629
-1.648,-0.00435524978610674
-1.628,-0.00439438622889505
-1.608,-0.00442408853565856
-1.588,-0.00444281837521496
-1.568,-0.00444785176518543
-1.544,-0.00444259460883351
-1.528,-0.00442804607641453
-1.508,-0.00439797520592453
-1.488,-0.00434802212187699
-1.468,-0.00428537420569349
-1.448,-0.00420402273025284
-1.428,-0.00412157213001735
-1.408,-0.00403480288992565
-1.388,-0.00394307625883988
-1.368,-0.00382758778241957
-1.348,-0.00369809196593775
-1.328,-0.00354250734773535
-1.308,-0.0033594034310164
-1.288,-0.00318527820858284
-1.268,-0.00300054708999788
-1.248,-0.00283494100384628
-1.224,-0.00267585861366265
-1.208,-0.00251742156008328
-1.188,-0.00232167171438015
-1.168,-0.00209855363938866
-1.148,-0.00187630333639382
-1.128,-0.00164777340251971
-1.108,-0.0014361508807748
-1.088,-0.00120522422029106
-1.068,-0.000959924389974803
-1.048,-0.000668547753252992
-1.028,-0.0003978911985715
-1.004,-0.000151462695701227
-0.988,8.97586650198902e-05
-0.967999999999996,0.000296770552838936
-0.948,0.000509034823738482
-0.927999999999997,0.000736924263768372
-0.903999999999996,0.00100811591114444
-0.887999999999998,0.00126435676778446
-0.868000000000002,0.00152747794982853
-0.847999999999999,0.00177617231916657
-0.828000000000003,0.00198813170290679
-0.804000000000002,0.00219180240214548
-0.787999999999997,0.0023887362026743
-0.768000000000001,0.00259658937376068
-0.747999999999998,0.0027748792187864
-0.728000000000002,0.00295313808443698
-0.707999999999998,0.00311208218309923
-0.688000000000002,0.00323735744797028
-0.667999999999999,0.00335558642661539
-0.648000000000003,0.00347221875626905
-0.628,0.00360406318626189
-0.607999999999997,0.00372459757127583
-0.588000000000001,0.00384165589860227
-0.567999999999998,0.00393778046968204
-0.548000000000002,0.00400601757240388
-0.527999999999999,0.00406358733887117
-0.508000000000003,0.00411670302809559
-0.488,0.00417493425514276
-0.467999999999996,0.00422578020130948
-0.448,0.00427400292126629
-0.427999999999997,0.00431063841070096
-0.408000000000001,0.00433081784376046
-0.384,0.00433834045927912
-0.368000000000002,0.00433441069627764
-0.347999999999999,0.0043219335291785
-0.328000000000003,0.00430053373412459
-0.308,0.00426246842874764
-0.283999999999999,0.00421525549773034
-0.268000000000001,0.00415321891617919
-0.247999999999998,0.00407730415751431
-0.223999999999997,0.00400041795121217
-0.204000000000001,0.00391352092027742
-0.183999999999997,0.00381298758373274
-0.164000000000001,0.00368130662859297
-0.148000000000003,0.00354026363239136
-0.128,0.00338667001134678
-0.107999999999997,0.00323951658927933
-0.088000000000001,0.00311643608640946
-0.0640000000000001,0.00299604115024971
-0.0480000000000018,0.00286690497884272
-0.0240000000000009,0.00270921320616677
-0.00800000000000267,0.00254153520403681
0.0120000000000005,0.00234877203618236
0.0320000000000036,0.00215906153836924
0.0519999999999996,0.00196771864481506
0.0720000000000027,0.00177357980748272
0.0960000000000036,0.0015582142237791
0.112000000000002,0.00133647407286411
0.136000000000003,0.00115367925268008
0.152000000000001,0.000991255635393651
0.171999999999997,0.000847498952238296
0.192,0.000686499089039191
0.212000000000003,0.000493579163489554
0.231999999999999,0.000254564980415698
0.252000000000002,2.58464314575438e-05
0.271999999999998,-0.000204091159275347
0.292000000000002,-0.000415486124997065
0.311999999999998,-0.000599074799546824
0.332000000000001,-0.000769934599029261
0.351999999999997,-0.000909162333253438
0.372,-0.00104047901102458
0.392000000000003,-0.00116863388930733
0.411999999999999,-0.00130412416743838
0.432000000000002,-0.00142613100871895
0.451999999999998,-0.00155550044577972
0.472000000000001,-0.00166447603467398
0.491999999999997,-0.00174862048075065
0.512,-0.00181992976441786
0.532000000000004,-0.00187682869510518
0.552,-0.00192783519444002
0.572000000000003,-0.00196895923687162
0.591999999999999,-0.00200143253760707
0.612000000000002,-0.00201655717221095
0.631999999999998,-0.00202073842354598
0.652000000000001,-0.0020145966193092
0.671999999999997,-0.00199649156900263
0.695999999999998,-0.00197172876399409
0.712000000000003,-0.00194025926001876
0.731999999999999,-0.00190577019283965
0.756,-0.00186178875093869
0.771999999999998,-0.00180755357384321
0.792000000000002,-0.00174984521419738
0.811999999999998,-0.00168102182713814
0.832000000000001,-0.00160715169140374
0.851999999999997,-0.00152978660344662
0.872,-0.00138715251688721
0.892000000000003,-0.00122441511017262
0.911999999999999,-0.00107166955871724
0.932000000000002,-0.00114099523702878
0.951999999999998,-0.00331468430991832
0.975999999999999,-0.00713046924819826
0.991999999999997,-0.0133503692137579
1.012,-0.0217199103857039
1.032,-0.0304480009497917
1.052,-0.0412173342407811
1.08,-0.0550919796502366
1.092,-0.075971931283911
1.112,-0.10005693508035
1.132,-0.126777840634401
1.156,-0.155624683552912
1.176,-0.1803272744132
1.204,-0.202687699687073
1.212,-0.225542100058826
1.232,-0.253577423695145
1.256,-0.286245521814652
1.272,-0.322937128039619
1.292,-0.358491272335242
1.312,-0.388464487055339
1.332,-0.418075903467002
1.352,-0.447224005449556
1.372,-0.481361701436867
1.392,-0.513440254345534
1.412,-0.54154372971192
1.432,-0.567633230321195
1.456,-0.588985746084556
1.472,-0.60920284902732
1.492,-0.62898165024247
1.512,-0.64977916172117
1.532,-0.668332320436944
1.552,-0.687530839426833
1.576,-0.703330880383517
1.592,-0.714941286858833
1.612,-0.724247353682363
1.632,-0.730671600036968
1.652,-0.735555753388876
1.672,-0.7387105847458
1.692,-0.740161874226649
1.712,-0.738776655912642
1.732,-0.73353460927776
1.752,-0.725438505358261
1.772,-0.716998868253962
1.796,-0.707761090594653
1.812,-0.697464508364268
1.836,-0.682810733556075
1.856,-0.665397866495199
1.872,-0.644273983899224
1.892,-0.621757974387749
1.912,-0.600569177189721
1.932,-0.576460190346982
1.952,-0.548107312286143
1.972,-0.513775561896593
1.992,-0.48143283590351
2.012,-0.448358239939052
2.032,-0.417445990300803
2.052,-0.383681335512661
2.072,-0.341787699975525
2.092,-0.297667495511937
2.112,-0.253403998018049
2.132,-0.214560426745178
2.152,-0.173113829001726
2.172,-0.133968941924762
2.192,-0.0928058623129601
2.212,-0.0518919935854717
2.232,-0.0166162028262617
2.252,0.0192153360887179
2.272,0.0574277231589406
2.292,0.103676792398453
2.312,0.149831505508063
2.332,0.196125993323225
2.356,0.234269656364635
2.372,0.267398255281367
2.396,0.30082692951883
2.412,0.332650537464346
2.432,0.367341836615496
2.452,0.399081785187763
2.472,0.429376607531851
2.492,0.457016694049238
2.516,0.486415106949276
2.532,0.511679647058846
2.556,0.529963351553559
2.572,0.546082037343419
2.592,0.559934106348829
2.612,0.574869510848226
2.632,0.590740109252336
2.652,0.605660452114337
2.672,0.615612896318617
2.692,0.622047405939129
2.716,0.627129683376671
2.732,0.631265022773982
2.752,0.634997596739755
2.772,0.636063014079224
2.792,0.634059398651541
2.816,0.630810973085417
2.836,0.625960811943602
2.852,0.620094947339293
2.872,0.61201551870895
2.892,0.601748233156228
2.916,0.590713469968954
2.932,0.578480769225358
2.952,0.565904139725968
2.972,0.551125538917648
2.996,0.534488137314838
3.012,0.514559806214137
3.032,0.494072878507159
3.052,0.471560746713529
3.072,0.449643682283109
3.096,0.4288966882673
3.112,0.408212577371439
3.132,0.390141075329463
3.152,0.371337621168664
3.172,0.350961586401806
3.192,0.325744696648603
3.212,0.299742194172205
3.232,0.275776957786815
3.252,0.256243861231197
3.27200000000001,0.240430149194141
3.292,0.223063683983167
3.312,0.204350868658462
3.33199999999999,0.183140258607073
3.352,0.164169687682467
3.372,0.146261416568017
3.396,0.127855741753924
3.41200000000001,0.110469318268501
3.432,0.0942184949046311
3.452,0.0819345962208576
3.47199999999999,0.0708171729159983
3.492,0.0614259159892792
3.512,0.0523452566876752
3.536,0.0443498256802457
3.55200000000001,0.0383134718108129
3.572,0.0332440531624374
3.592,0.0290669344015745
3.616,0.0256898268563382
3.63200000000001,0.0240637919188954
3.652,0.0237649364066095
3.672,0.0246650597324738
3.696,0.0269164982736674
3.71599999999999,0.0300136281080063
3.736,0.0334766296586013
3.756,0.0378671148223331
3.77200000000001,0.0435202812475054
3.792,0.0514539628595538
3.812,0.0600279960981715
3.836,0.0696243689007894
3.852,0.0795272252306407
3.872,0.0885654702766416
3.892,0.0989775226574641
3.916,0.110125786668746
3.932,0.121606375702526
3.952,0.132183258046801
3.97199999999999,0.143804293199019
3.992,0.155437265311832
4.012,0.166565687115666
4.032,0.178347387199528
4.05200000000001,0.189109817958718
4.07599999999999,0.200307478743755
4.092,0.211662095416365
4.11199999999999,0.224738227338808
4.136,0.236790352467147
4.152,0.24715088955928
4.172,0.256416369726584
4.19200000000001,0.26349266094126
4.212,0.269876622775343
4.232,0.276181458268881
4.252,0.28324904718849
4.27200000000001,0.289476489242434
4.29600000000001,0.29506545900684
4.312,0.29917809126576
4.33199999999999,0.301805728975865
4.352,0.303572547457788
4.372,0.304443835348353
4.396,0.304487317278102
4.41200000000001,0.303259403758731
4.432,0.300601922157704
4.456,0.297299817834611
4.476,0.293196583796117
4.492,0.288544796801469
4.512,0.282529194780583
4.532,0.275110329002717
4.556,0.267269826549672
4.572,0.258419594309491
4.592,0.249096716019143
4.61199999999999,0.237154672538398
4.636,0.224557767879176
4.65600000000001,0.210795014181922
4.672,0.196361849355481
4.69200000000001,0.182819322845497
4.712,0.168435680247188
4.732,0.154778026504176
4.752,0.14151879660216
4.77200000000001,0.129278852181748
4.792,0.114357122006638
4.812,0.0981689041387117
4.83199999999999,0.0799394683736906
4.852,0.060693748964016
4.872,0.0417982952048571
4.892,0.0223046019036164
4.91200000000001,0.00514332289407521
4.932,-0.0117979652334142
4.952,-0.0264668096329211
4.97199999999999,-0.0403918333403469
4.992,-0.0543700821534484
5.012,-0.0706649734249483
5.032,-0.0880753073787816
5.05200000000001,-0.105134791605878
5.072,-0.12234894179033
5.092,-0.136121553037777
5.11199999999999,-0.148095396272906
5.13200000000001,-0.158650454610968
5.152,-0.170065541296262
5.172,-0.181519873154662
5.19200000000001,-0.191972047280748
5.21599999999999,-0.201960034756293
5.232,-0.209979326504428
5.252,-0.21797493523009
5.27200000000001,-0.225367977089874
5.292,-0.232488519738196
5.316,-0.238450610103639
5.33199999999999,-0.243117052569269
5.352,-0.247008632223225
5.372,-0.249905405840376
5.392,-0.252026815089772
5.41200000000001,-0.252801415560543
5.432,-0.252749303910461
5.452,-0.252234772578491
5.47199999999999,-0.25109972087031
5.492,-0.249303352834286
5.512,-0.246332364380691
5.532,-0.242213191989511
5.556,-0.237607416669379
5.572,-0.232686094036429
5.592,-0.227848758195233
5.61199999999999,-0.222018592530846
5.63200000000001,-0.216046667104226
5.652,-0.209323225324032
5.672,-0.202440684103066
5.69200000000001,-0.194693668216776
5.712,-0.185114004957126
5.732,-0.175662987792371
5.752,-0.167033096782459
5.77200000000001,-0.160129132214782
5.792,-0.15323508588287
5.812,-0.145893893808678
5.83199999999999,-0.136345624186894
5.852,-0.126178177064005
5.872,-0.116250141557165
5.892,-0.106186491971483
5.91200000000001,-0.0974856993782379
5.932,-0.0893709042331259
5.952,-0.0820255237168308
5.97199999999999,-0.0742348921029535
5.996,-0.0667882078081423
6.01600000000001,-0.0593822705024597
6.032,-0.0529222342616696
6.05200000000001,-0.047039627065053
6.072,-0.0410600193331179
6.092,-0.0355841362103314
6.116,-0.0302797966328609
6.13200000000001,-0.0262645274207704
6.152,-0.0228342686962613
6.172,-0.0197539117010822
6.19200000000001,-0.0165987222007065
6.212,-0.0138306941736181
6.232,-0.0115892896394433
6.252,-0.00985779382136157
6.27200000000001,-0.00909341739454859
6.292,-0.00908535436632109
6.312,-0.0096043376160386
6.336,-0.0101741082333885
6.352,-0.0109564285510522
6.372,-0.0127039612911485
6.392,-0.0155801701931189
6.41200000000001,-0.0191578814196438
6.43600000000001,-0.0233844410450662
6.452,-0.0270315835322406
6.47199999999999,-0.0302675230673085
6.492,-0.0337470659007277
6.512,-0.0383005422065268
6.532,-0.0440647052478527
6.55200000000001,-0.0497940145342874
6.572,-0.0551263992327363
6.596,-0.0596582627712451
6.61199999999999,-0.0644403217079115
6.63200000000001,-0.0696658933109271
6.652,-0.0753570202738207
6.672,-0.0811213144984753
6.69200000000001,-0.0863972391424253
6.712,-0.0925012801870324
6.732,-0.0988039031182185
6.756,-0.105128112645657
6.77200000000001,-0.110478823104463
6.792,-0.115120520598694
6.812,-0.119637057989136
6.83199999999999,-0.123797056597425
6.852,-0.128033854736564
6.872,-0.131606984576513
6.892,-0.135113316610816
6.91200000000001,-0.138272725131554
6.932,-0.141259102720867
6.956,-0.143711127692587
6.976,-0.145493916244466
6.992,-0.146939707556192
7.01600000000001,-0.148030853506197
7.032,-0.148773054426284
7.056,-0.148884596980043
7.072,-0.148386463321972
7.092,-0.147423068254151
7.116,-0.146458907247162
7.13200000000001,-0.145106165242132
7.152,-0.142893796254194
7.172,-0.14008748413088
7.20399999999999,-0.136312594711388
7.212,-0.132416543146927
7.236,-0.128912850031599
7.252,-0.125469895621119
7.27200000000001,-0.121036477321981
7.292,-0.115780444266668
7.312,-0.110393135035387
7.33199999999999,-0.104422471115179
7.352,-0.0991321867741918
7.372,-0.0940249639413144
7.392,-0.0883136415250664
7.41200000000001,-0.0802718986870877
7.432,-0.0711170079595674
7.456,-0.0623731859161073
7.47199999999999,-0.054290477266713
7.492,-0.0479843145913443
7.512,-0.0417497057545328
7.532,-0.034639879405743
7.55200000000001,-0.0253417802406101
7.572,-0.0162207435868052
7.596,-0.00887769945099628
7.61199999999999,-0.00231514415057245
7.636,0.00369987740697317
7.652,0.0106869322795766
7.672,0.0189824633671121
7.69200000000001,0.0287714169264123
7.712,0.0370744112684356
7.736,0.0429679538544671
7.752,0.0477880086443155
7.77200000000001,0.052155106384916
7.792,0.0576444746274699
7.812,0.0641395011953138
7.83199999999999,0.0714790385909465
7.852,0.0774760889001619
7.872,0.0815732984292901
7.892,0.0846289917828708
7.916,0.0875164809490478
7.932,0.0909796189598534
7.952,0.0945192275159043
7.97199999999999,0.098045179363611
7.992,0.100534928055364
8.012,0.102230409006847
8.032,0.103731722263332
8.05200000000001,0.105034855691339
8.072,0.105879784847513
8.092,0.106288135343732
8.11199999999999,0.106335761813273
8.13200000000001,0.106136552431797
8.152,0.105658992086519
8.172,0.104761338968817
8.19200000000001,0.103708798715765
8.212,0.102376168960526
8.232,0.100682382822875
8.252,0.0984958833311367
8.27200000000001,0.0959665939020738
8.292,0.0926240114307658
8.312,0.0891230790347924
8.336,0.0856967257438007
8.352,0.0824679203018277
8.372,0.0798630435200892
8.392,0.0771211092321631
8.41200000000001,0.0742948596537661
8.432,0.0710415312416712
8.452,0.0676455972944286
8.47199999999999,0.0636651228891985
8.492,0.0593790149290495
8.512,0.0551246986210965
8.532,0.0509533954384442
8.55200000000001,0.0474813836703418
8.572,0.0439810052804671
8.592,0.0407627888445888
8.61199999999999,0.0374372835682448
8.63200000000001,0.0342667581767483
8.652,0.031642297391003
8.676,0.0290980072338373
8.696,0.0265000758800449
8.712,0.0235841774568433
8.732,0.0209561219253997
8.752,0.0184380413573571
8.77200000000001,0.0163650296346312
8.792,0.0146598127942222
8.812,0.0130637604949732
8.83199999999999,0.0117114261096674
8.852,0.0105695447335868
8.872,0.00989020781974638
8.892,0.00946721618732831
8.91200000000001,0.00923494594992377
8.932,0.00915026126735267
8.952,0.00925882753758374
8.97199999999999,0.0096812266251961
8.992,0.0103524189317256
9.012,0.0111531949089328
9.032,0.0121464755953777
9.05200000000001,0.0133100837928057
9.072,0.0149559605211571
9.092,0.0168534639155105
9.11199999999999,0.0188853194752894
9.13200000000001,0.021131509231498
9.152,0.0233262886902884
9.172,0.0255557573119424
9.19200000000001,0.0278970238832513
9.212,0.0301004804344625
9.236,0.0321157947699264
9.252,0.0343594513554249
9.276,0.0369771343358286
9.292,0.0397513712222305
9.312,0.0430173420351843
9.33199999999999,0.0460288341441685
9.352,0.0487115539133513
9.376,0.0512292041547184
9.392,0.0537102021140641
9.41200000000001,0.0563472963312601
9.432,0.0588538689492737
9.452,0.0613155100573019
9.476,0.0634048451296879
9.492,0.0656170241098031
9.512,0.0677432454730264
9.532,0.0698780384335695
9.55200000000001,0.0717929775150463
9.572,0.073469531552179
9.592,0.0750038099713819
9.61199999999999,0.0762682216445438
9.63200000000001,0.0773394929329057
9.652,0.0780267374956149
9.676,0.0785496033891373
9.69200000000001,0.0789288565755953
9.712,0.0791958640887154
9.732,0.0791697744374757
9.756,0.0789757103079116
9.77200000000001,0.0785981793727504
9.792,0.0779433293362541
9.812,0.0771793200151317
9.83199999999999,0.0762211650890764
9.852,0.0750017432006545
9.872,0.0732405213564203
9.892,0.0712622725808745
9.91200000000001,0.0690272321808169
9.932,0.0667560264725872
9.952,0.0647522853412251
9.97199999999999,0.062674846466141
9.992,0.0603258283024346
10.012,0.057269385795513
10.032,0.054190331734747
10.056,0.0508911891658396
10.072,0.0475235962985431
10.092,0.0444299697077016
10.116,0.0413454695544895
10.132,0.0382516485636798
10.152,0.0347697206623103
10.176,0.0315904227122659
10.192,0.0282356991546437
10.212,0.0250045152255202
10.232,0.0217243016841814
10.252,0.0181876413499199
10.272,0.0147707700935963
10.292,0.0113311259382136
10.312,0.0082903884911465
10.332,0.00510193552550582
10.352,0.0018337932218377
10.372,-0.00189937109345105
10.396,-0.00524349358610037
10.412,-0.0081438239414141
10.432,-0.0108665245761649
10.452,-0.0135045657369318
10.472,-0.0163633235662963
10.492,-0.0191422788941344
10.512,-0.0218369347628019
10.532,-0.0238626380920396
10.552,-0.025539494682171
10.572,-0.0269715443384716
10.592,-0.0285284880021882
10.612,-0.030099455874318
10.632,-0.0315117680560035
10.652,-0.0328044582785596
10.672,-0.0337710701378496
10.692,-0.0346416368450834
10.712,-0.0354031125616063
10.732,-0.0360999882054592
10.752,-0.036593871488957
10.772,-0.0368428124392871
10.792,-0.0369483031950721
10.812,-0.0368603706532853
10.832,-0.0366475748034314
10.852,-0.0363497587157882
10.872,-0.0359043053140506
10.892,-0.0353921771273243
10.912,-0.0347928298175658
10.932,-0.0340888695962331
10.952,-0.0333627348793908
10.972,-0.0325790706019604
10.992,-0.031665654042958
11.012,-0.0304690236426558
11.032,-0.0292491798832926
11.052,-0.0279209249152951
11.072,-0.0265543153795632
11.092,-0.025306513349086
11.112,-0.0240852260083096
11.132,-0.0228841070749826
11.152,-0.0215656352417517
11.172,-0.0203816111390549
11.192,-0.0191199255337786
11.212,-0.0179041324834919
11.232,-0.0166765798279647
11.256,-0.0153260358368012
11.272,-0.0140013481233755
11.296,-0.0127460300279133
11.312,-0.011754451069033
11.332,-0.0108125827573963
11.352,-0.00998291815008406
11.372,-0.00916457911480319
11.392,-0.00843895540804263
11.412,-0.00781688343814739
11.432,-0.00723779695070626
11.452,-0.00670773192523783
11.472,-0.00622330102626173
11.492,-0.00590915551651412
11.512,-0.00570214058327295
11.532,-0.00560724103480325
11.552,-0.00562940605956054
11.572,-0.0057209617376586
11.592,-0.00589894494672021
11.612,-0.00617711501702437
11.632,-0.00650203601834367
11.652,-0.00694209023530152
11.672,-0.00752036917736523
11.692,-0.00826985779075497
11.712,-0.00902575027201966
11.732,-0.00981518742809306
11.752,-0.0105654169877931
11.772,-0.0114079431293558
11.792,-0.0124165872775177
11.812,-0.0134431362287564
11.832,-0.014505429719591
11.852,-0.0155048436152128
11.872,-0.0166385257576277
11.892,-0.0178724383836982
11.912,-0.0194018445702916
11.932,-0.0209593170851446
11.952,-0.0222546670887582
11.972,-0.0233703006537413
11.992,-0.0243188474563881
12.012,-0.0253836737463194
12.032,-0.0265196033514346
12.056,-0.0278324334881031
12.072,-0.0291126915712302
12.092,-0.0302309639201377
12.112,-0.03125143076612
12.132,-0.0321959495118751
12.152,-0.0331885510003877
12.172,-0.0340480893984064
12.196,-0.034931720679659
12.212,-0.0357335283612102
12.232,-0.0364316544639014
12.252,-0.0370954645857688
12.272,-0.0376859140546274
12.292,-0.0382057420433699
12.316,-0.0385361779364811
12.332,-0.0387577141738343
12.352,-0.0389004865708839
12.372,-0.0389965575337676
12.396,-0.039016542730581
12.412,-0.0389637419680699
12.436,-0.0388360354326275
12.452,-0.0386208534738775
12.472,-0.0383110161483299
12.492,-0.0379087688171301
12.512,-0.0373049151549455
12.532,-0.0366465041879372
12.552,-0.0359185418620635
12.572,-0.0350982426536301
12.592,-0.0343105892534523
12.612,-0.0334736859091086
12.632,-0.0325521898357617
12.652,-0.0314201519929195
12.672,-0.0303063044641705
12.692,-0.0291155291845674
12.712,-0.027972520560979
12.732,-0.0267656485143302
12.752,-0.0254212217745403
12.772,-0.0240948334030189
12.792,-0.022684717508482
12.812,-0.0213348285982043
12.832,-0.0198264577015215
12.852,-0.018386558078119
12.872,-0.0169320796236942
12.892,-0.0155923908635118
12.912,-0.0141714796595585
12.932,-0.0125207142230061
12.952,-0.0108986673320971
12.972,-0.00925730154157283
12.992,-0.00775305960999965
13.012,-0.00614212811051399
13.032,-0.00461010590612889
13.052,-0.00330959400025561
13.072,-0.00227279504350296
13.092,-0.00135822854016867
13.112,-0.000208174746015093
13.132,0.00105622076839763
13.152,0.00238602069785694
13.172,0.00352258826750347
13.192,0.00455868543572067
13.216,0.00556689786365983
13.232,0.00644040272035075
13.252,0.00722435917586242
13.272,0.00781386803043752
13.292,0.00841711365636811
13.312,0.0089868850272307
13.332,0.00952514707482884
13.352,0.00996605405355932
13.372,0.0102896690827308
