time,vel,theta,acc_sp,vel_sp
5.7,-1.5105728895495,0.168841361715117,-0.0413509349039171,-1.5
5.76000000000001,-1.50345411091134,0.147560013021536,-0.0556046521853293,-1.5
5.81999999999999,-1.49703233779031,0.121191615025475,-0.0640129097958924,-1.5
5.88,-1.49077591961523,0.0959158969578811,-0.0734830048827038,-1.5
5.94,-1.48503007825146,0.0612905507966156,-0.081051771421025,-1.5
6,-1.47925939026927,0.0256036121705771,-0.0911059148521852,-1.5
6.06,-1.47296147544488,-0.00783305024159994,-0.103068844972779,-1.5
6.12,-1.46632845033159,-0.0459449475676563,-0.116711370378674,-1.5
6.17999999999999,-1.46252786526294,-0.0793738596730626,-0.113516252378838,-1.5
6.23999999999999,-1.4604627871095,-0.101448582751636,-0.109868287673512,-1.5
6.3,-1.46002122749519,-0.124583818452573,-0.104014483468723,-1.5
6.36,-1.4609503703502,-0.143110322418263,-0.0968046001000096,-1.5
6.42,-1.46274242103792,-0.156451497789723,-0.0906317757278605,-1.5
6.48,-1.46416527140374,-0.16142372735132,-0.090851332015933,-1.5
6.54000000000001,-1.46637920747119,-0.160239527093928,-0.0853111704343026,-1.5
6.59999999999999,-1.47116683203504,-0.153015177543686,-0.067968014114501,-1.5
6.66,-1.47650909529014,-0.139783429249359,-0.0566087121293968,-1.5
6.72,-1.4825790498186,-0.117548186336637,-0.0433863595427654,-1.5
6.78,-1.48914401855045,-0.0975332724495832,-0.0321460237061759,-1.5
6.84,-1.49587376365673,-0.0731411516256945,-0.0173327302538467,-1.5
6.90000000000001,-1.50225711014467,-0.0376559504750284,-0.0148962439386104,-1.5
6.95999999999999,-1.50758856916196,-0.00892914987904467,-0.00599916250310906,-1.5
7.02,-1.51299884493344,0.019163860784628,0.0055996666447376,-1.5
7.08,-1.5189126721836,0.0492553727146878,0.0134524627989983,-1.5
7.14,-1.52419360825646,0.0715198160225417,0.0210522783803304,-1.5
7.2,-1.52793285239977,0.0945989488526874,0.0218110696733211,-1.5
7.26000000000001,-1.52845403606536,0.112211179474016,0.0100213070383636,-1.5
7.31999999999999,-1.52632194044709,0.123789585350175,-0.005031268278192,-1.5
7.38,-1.52381660935164,0.131746849459739,-0.0131362879427637,-1.5
7.44,-1.52195759279601,0.134704660108322,-0.0133136915423201,-1.5
7.5,-1.51917321347256,0.132663661946121,-0.0195040604241775,-1.5
7.56,-1.51549094113716,0.125612013821497,-0.0300953511822318,-1.5
7.62,-1.51176015966267,0.111489150100234,-0.0378448784216351,-1.5
7.67999999999999,-1.5054511370101,0.0952553066572645,-0.0561842145707471,-1.5
7.73999999999999,-1.4991737581144,0.0758491591760256,-0.0668001380537288,-1.5
7.8,-1.49360961755917,0.0533748141003663,-0.0751321386020248,-1.5
7.86,-1.48988317392567,0.0283394883512713,-0.0735673585349413,-1.5
7.92,-1.48629014069375,0.00829530941305825,-0.0769553916559952,-1.5
7.98,-1.48325595735962,-0.0159182349677181,-0.0797835910714567,-1.5
8.04000000000001,-1.48044438717799,-0.0428830372884063,-0.0830284706917345,-1.5
8.09999999999999,-1.47710577684933,-0.063034939410689,-0.0922552551271079,-1.5
8.16,-1.47492257591353,-0.080975688610255,-0.0921070562957634,-1.5
8.22,-1.47495325971498,-0.0944498134918293,-0.0833647393255831,-1.5
8.28,-1.47573695482162,-0.106545157060967,-0.0792350681939662,-1.5
8.34,-1.47761927310134,-0.111750037357155,-0.0698663052741172,-1.5
8.40000000000001,-1.48107336401036,-0.113016414257159,-0.0594680727277929,-1.5
8.45999999999999,-1.48426842984294,-0.109939943613505,-0.0535204991177118,-1.5
8.52,-1.48707022570161,-0.102143861168509,-0.0514587988581002,-1.5
8.58,-1.49127205395444,-0.0906133647394544,-0.0405895666530868,-1.5
8.64,-1.49586358986786,-0.0763650320256172,-0.0300192259868997,-1.5
8.7,-1.50126907002702,-0.0590608126326426,-0.0184231506875857,-1.5
8.76000000000001,-1.50681152172973,-0.0421582631608851,-0.00823788038343298,-1.5
8.82000000000001,-1.51222800191711,-0.0191058598478594,0.000378798252191115,-1.5
8.88,-1.5154546330961,-7.8088827187123e-05,-0.00257546788269114,-1.5
8.94,-1.51767908468195,0.0210711945060678,-0.0037976619334128,-1.5
9,-1.51993113142185,0.0414586839377115,-0.000878568266709956,-1.5
9.06,-1.52309119736983,0.0590819802417312,0.00848455971599521,-1.5
9.12,-1.52539170408155,0.0711230198777027,0.0103329585107081,-1.5
9.17999999999999,-1.52685879840315,0.0836443056007117,0.0100133543351651,-1.5
9.23999999999999,-1.52665926183276,0.0907263312094043,0.00408282661838982,-1.5
9.3,-1.52365999730725,0.0944499325887888,-0.0136018645424858,-1.5
9.36,-1.52062832384398,0.0946087614976381,-0.0180604381669297,-1.5
9.42,-1.51808099829254,0.0908058416047179,-0.0214839611048444,-1.5
9.48,-1.51548635723432,0.0850477960327021,-0.0245977035656132,-1.5
9.54000000000001,-1.51265069467628,0.0742149919178327,-0.0293812230989736,-1.5
9.59999999999999,-1.50885745514854,0.0623295806978555,-0.0392109300811379,-1.5
9.66,-1.50467269120759,0.0488428946800892,-0.0475653772832106,-1.5
9.72,-1.5005204711276,0.0310649937851097,-0.0546363816018776,-1.5
9.78,-1.49690383760804,0.0126732458713409,-0.0583464269927458,-1.5
9.84,-1.49371761855624,-0.00374948506195154,-0.0613676670502647,-1.5
9.90000000000001,-1.49121121558189,-0.019855248985641,-0.0625591862798895,-1.5
9.95999999999999,-1.48991049906209,-0.0350709813073285,-0.0603468033333023,-1.5
10.02,-1.48920942454141,-0.048322084286175,-0.0581900660896465,-1.5
10.08,-1.48672543431374,-0.060729903473324,-0.0684741827543234,-1.5
10.14,-1.484364658547,-0.0707846039726188,-0.0736668993841207,-1.5
10.2,-1.48398412849108,-0.0752949821860182,-0.0679416644511847,-1.5
10.26,-1.48635993267593,-0.0773889455015836,-0.0516162487978162,-1.5
10.32,-1.48925933863219,-0.0765707884194185,-0.0431680187599058,-1.5
10.38,-1.49206590446818,-0.0731985046074414,-0.0384637288125057,-1.5
10.44,-1.49458015521325,-0.0666309432461713,-0.0350847357496302,-1.5
10.5,-1.49648784320343,-0.0583681199369494,-0.0357016803132873,-1.5
10.56,-1.49915178353927,-0.047233812213281,-0.028464875307871,-1.5
10.62,-1.50282112390288,-0.0347880777832923,-0.0194827769596584,-1.5
10.68,-1.50684389758212,-0.0213611012487699,-0.0106124232222507,-1.5
10.74,-1.50996926399995,-0.00712673147370034,-0.00725771896591854,-1.5
10.8,-1.51260106135811,0.00787198977720338,-0.00536649654318055,-1.5
10.86,-1.51479323506169,0.0195232312494395,-0.00321304256329136,-1.5
10.92,-1.51534856708963,0.0335156680071499,-0.0091416579705591,-1.5
10.98,-1.51577975009927,0.0443930464822007,-0.00954270206227437,-1.5
11.04,-1.51628861115658,0.0533416181865666,-0.00779842867611991,-1.5
11.1,-1.51679416671609,0.0602004614292573,-0.00750769417211616,-1.5
11.16,-1.51762678901588,0.0647907988863948,-0.00308383850022842,-1.5
11.22,-1.51742381341415,0.0664040679543132,-0.00666726153856606,-1.5
11.28,-1.51544000201085,0.0653470430335701,-0.017729185381913,-1.5
11.34,-1.5132140455707,0.0615719419444648,-0.0229267328202591,-1.5
11.4,-1.51150147648774,0.055493703735438,-0.0237475427721806,-1.5
11.46,-1.50967987873522,0.0472669311769751,-0.0255207294639583,-1.5
11.52,-1.50770164791612,0.0377376428983861,-0.029685888896137,-1.5
11.58,-1.50588268212262,0.0268701055177941,-0.0319122437271732,-1.5
11.64,-1.50473242460123,0.015403555961814,-0.0308561508801909,-1.5
11.7,-1.50291071586049,0.00212151991624087,-0.0358906213223585,-1.5
11.76,-1.50060184559317,-0.00973350904025247,-0.040933100690202,-1.5
11.82,-1.49910008627764,-0.0213678846613604,-0.0405485509306141,-1.5
11.88,-1.49863163450016,-0.0311221963250537,-0.0369070745565347,-1.5
11.94,-1.49779509932353,-0.0405146900671549,-0.0389430650737477,-1.5
12,-1.49723870339175,-0.0473859655452942,-0.0389389421477114,-1.5
12.06,-1.49795591316408,-0.0526115068306221,-0.0331574889208632,-1.5
12.12,-1.50001285053461,-0.0553447635758839,-0.022188213588633,-1.5
12.18,-1.50221251421744,-0.0563549853811843,-0.0173487591460478,-1.5
12.24,-1.5047355270764,-0.0554948894650443,-0.0114732391285816,-1.5
12.3,-1.5075563054675,-0.0528945542108779,-0.00577614945926169,-1.5
12.36,-1.51019012706151,-0.0481625536462778,-0.000834003577435627,-1.5
12.42,-1.51249298964583,-0.0415504985886944,0.00215892684619945,-1.5
12.48,-1.51431786012136,-0.0336728691222656,0.00236501763523744,-1.5
12.54,-1.51686523652966,-0.0242005485947983,0.0102019878424148,-1.5
12.6,-1.51863874659041,-0.0145764943687842,0.0114878593963982,-1.5
12.66,-1.52029852571329,-0.00477554510714493,0.0141664561752416,-1.5
12.72,-1.52189632089755,0.00613389943843599,0.0163451157328365,-1.5
12.78,-1.52315368668866,0.0159155016919899,0.0183529705869927,-1.5
12.84,-1.52355167711156,0.0249114667578575,0.0162357662563316,-1.5
12.9,-1.52402259801993,0.0316729183752828,0.0167970315150078,-1.5
12.96,-1.52438234038034,0.0390268009488681,0.0182524299024306,-1.5
13.02,-1.52413382687047,0.0434560796619809,0.0171976530867876,-1.5
13.08,-1.52221215331747,0.0462875602597106,0.00778641376239592,-1.5
13.14,-1.52123889210624,0.0472509368194266,0.00973016459377718,-1.5
13.2,-1.52023439274134,0.0469449742051854,0.0085669901546212,-1.5
13.26,-1.51779915001948,0.0444659401436995,0.00100267784818181,-1.5
13.32,-1.51484746044924,0.0405302354570099,-0.00669031770768835,-1.5
13.38,-1.51283397314423,0.0344657589727537,0.0233083201305911,-1.5
13.44,-1.51137063434888,0.0287634020411252,0.799315545641276,-0.986440002918243
13.5,-1.50081671286583,0.0143818687018487,0.792183142783825,-0.986440002918243
13.56,-1.45299472232999,-0.0349459125857118,0.587233218895606,-0.986440002918243
13.62,-1.39664580896387,-0.0873139137844421,0.449117721813312,-0.986440002918243
13.68,-1.34992808763313,-0.142759892319375,0.416969232001881,-0.986440002918243
13.74,-1.31587791392851,-0.171375463655642,0.428022641715291,-0.986440002918243
13.8,-1.28728784697219,-0.188693427411918,0.429744027182813,-0.986440002918243
13.86,-1.26018372270369,-0.200096863769633,0.416836655198294,-0.986440002918243
13.92,-1.23396195094,-0.204010881331605,0.395376529475792,-0.986440002918243
13.98,-1.21020515649509,-0.199288419517487,0.380357027750946,-0.986440002918243
14.04,-1.1904973589123,-0.183226946307862,0.378333028056801,-0.986440002918243
14.1,-1.17353060425341,-0.156712555057456,0.375293658763329,-0.986440002918243
14.16,-1.15807466659984,-0.128738033885691,0.368015686718825,-0.986440002918243
14.22,-1.14401445649582,-0.0932213966315708,0.362205536057036,-0.986440002918243
14.28,-1.13146346500634,-0.0485031067211343,0.356678411622404,-0.986440002918243
14.34,-1.11990674773413,-0.00714058592322139,0.35296856069876,-0.986440002918243
14.4,-1.10922659814602,0.0414890451304258,0.345368186224012,-0.986440002918243
14.46,-1.09808469737278,0.082549247163781,0.331490450285959,-0.986440002918243
14.52,-1.08722825603798,0.123442021755434,0.319409170065673,-0.986440002918243
14.58,-1.07561169480969,0.154169074275942,0.305246614888028,-0.986440002918243
14.64,-1.0638474057969,0.186430703991231,0.286413435933954,-0.986440002918243
14.7,-1.04989197408116,0.21107054940151,0.262097451172598,-0.986440002918243
14.76,-1.03611345845372,0.225716748954318,0.240191262589092,-0.986440002918243
14.82,-1.02010155664832,0.233529786853411,0.211635617502118,-0.986440002918243
14.88,-1.00502217990236,0.232155039417865,0.1852752296314,-0.986440002918243
14.94,-0.990554215899293,0.223008700147506,0.166201549428724,-0.986440002918243
15,-0.976237910606214,0.206350719705379,0.146306927376242,-0.986440002918243
15.06,-0.961585030443129,0.178693421933325,0.120702332663632,-0.986440002918243
15.12,-0.946639766402226,0.153488272651991,0.0923871278815346,-0.986440002918243
15.18,-0.930857961692661,0.114887043294628,0.0655638330748478,-0.986440002918243
15.24,-0.915843059442929,0.0753335805214929,0.0387946645715832,-0.986440002918243
15.3,-0.902219155679748,0.0377584692817355,0.0193922107042844,-0.986440002918243
15.36,-0.890552116390568,-0.00663106290508886,0.00529546737653974,-0.986440002918243
15.42,-0.880911067974076,-0.0415839986762474,-0.00522102435079558,-0.986440002918243
15.48,-0.872762244631786,-0.0764529151326749,-0.0134102794950156,-0.986440002918243
15.54,-0.866087857231509,-0.107618115372057,-0.0222655962864757,-0.986440002918243
15.6,-0.861111006557774,-0.132193891221014,-0.0277869595564421,-0.986440002918243
15.66,-0.858483748238533,-0.151491274346115,-0.0271441344183455,-0.986440002918243
15.72,-0.858287662935532,-0.164182750378617,-0.0208104514950744,-0.986440002918243
15.78,-0.859247753017806,-0.169530569104435,-0.0181289689934279,-0.986440002918243
15.84,-0.862007272363496,-0.16883643737364,-0.0103282975732306,-0.986440002918243
15.9,-0.865607539426922,-0.158956850869112,-0.00624869653382465,-0.986440002918243
15.96,-0.870352320666115,-0.144755490266222,0.00188194309661882,-0.986440002918243
16.02,-0.876149939151034,-0.124716832251673,0.0105933176083142,-0.986440002918243
16.08,-0.882789569475408,-0.0967495348586825,0.0210701916022636,-0.986440002918243
16.14,-0.889414815936359,-0.0692272130030743,0.0275762191285339,-0.986440002918243
16.2,-0.895306695408124,-0.035127407871473,0.0295690537676135,-0.986440002918243
16.26,-0.90113004225818,-0.00107119811299783,0.0347849645494702,-0.986440002918243
16.32,-0.906459648342248,0.0271261813335105,0.0358713635400688,-0.986440002918243
16.38,-0.911219804209237,0.0627426643589774,0.0384692237595297,-0.986440002918243
16.44,-0.916081462658372,0.0899491499641261,0.0408448715082918,-0.986440002918243
16.5,-0.919746339236018,0.113367896258391,0.0387866039028832,-0.986440002918243
16.56,-0.92203504224163,0.135734132729454,0.0328271757006923,-0.986440002918243
16.62,-0.922650185829811,0.146788552267557,0.022685943902939,-0.986440002918243
16.68,-0.923009656386239,0.154625044099767,0.0175451263780391,-0.986440002918243
16.74,-0.92246186200132,0.156520600459744,0.00944788163953303,-0.986440002918243
16.8,-0.92021086122202,0.153107375647811,-0.00410514860843719,-0.986440002918243
16.86,-0.916887756752404,0.14138992173281,-0.0195939779237965,-0.986440002918243
16.92,-0.914041596638393,0.126524901067612,-0.0272797016275418,-0.986440002918243
16.98,-0.910929539991891,0.106649295696706,-0.0364380886786561,-0.986440002918243
17.04,-0.907223069757275,0.0807208246024913,-0.0485650710072149,-0.986440002918243
17.1,-0.902921431614245,0.054821918132006,-0.0614749472117622,-0.986440002918243
17.16,-0.898951588464451,0.0272460975943145,-0.0723472591917015,-0.986440002918243
17.22,-0.896235369249916,-0.000545534677723635,-0.0756018415807191,-0.986440002918243
17.28,-0.893800484933016,-0.0295948650372562,-0.0812514064143913,-0.986440002918243
17.34,-0.892546747323636,-0.0565752931415059,-0.0817681745755579,-0.986440002918243
17.4,-0.892177674220323,-0.0760169739403438,-0.0825326972361744,-0.986440002918243
17.46,-0.892586820356861,-0.0978507534511569,-0.0822828108593695,-0.986440002918243
17.52,-0.894233972824524,-0.114965597861732,-0.078885850170323,-0.986440002918243
17.58,-0.896937860630917,-0.125302469451471,-0.0731302469926046,-0.986440002918243
17.64,-0.899512978408137,-0.130607932361112,-0.0726853416100397,-0.986440002918243
17.7,-0.904128356571097,-0.130948149978918,-0.060197302765631,-0.986440002918243
17.76,-0.909151743288996,-0.125533753347352,-0.0521693392399277,-0.986440002918243
17.82,-0.914623467290685,-0.114561905550992,-0.0449405848398567,-0.986440002918243
17.88,-0.920937750727817,-0.100039410841192,-0.0349267013774185,-0.986440002918243
17.94,-0.927414908121027,-0.0816522818280813,-0.0255788656159982,-0.986440002918243
18,-0.934101305507477,-0.0616544307738603,-0.0162775455322868,-0.986440002918243
18.06,-0.940979306648223,-0.0393968698663829,-0.00670007502506892,-0.986440002918243
18.12,-0.948237513018803,-0.0123664206105066,0.00500243149726831,-0.986440002918243
18.18,-0.955100433699128,0.011235499909718,0.00954527889014822,-0.986440002918243
18.24,-0.959819176402711,0.0349466125897576,0.0109672664532489,-0.986440002918243
18.3,-0.963505854606299,0.0547562414858912,0.00881274671832172,-0.986440002918243
18.36,-0.967015123689476,0.0728069956170995,0.0110044619017505,-0.986440002918243
18.42,-0.968561648313865,0.0886013827760734,0.00387471187185467,-0.986440002918243
18.48,-0.97075813429295,0.100472867340749,0.00768575300727459,-0.986440002918243
18.54,-0.973709774268232,0.107267100029008,0.0145413774407472,-0.986440002918243
18.6,-0.974372008515001,0.110099109709687,0.00660855628854751,-0.986440002918243
18.66,-0.973304707589127,0.10756177843773,-0.00402445559291187,-0.986440002918243
18.72,-0.971388243330199,0.101120723087798,-0.0128361199810454,-0.986440002918243
18.78,-0.968706502281922,0.0921917697620693,-0.0228715580709733,-0.986440002918243
18.84,-0.966214809535251,0.0769473693871181,-0.0279248202690041,-0.986440002918243
18.9,-0.96573054461259,0.0612906417172003,-0.0221616275815341,-0.986440002918243
18.96,-0.964920575010705,0.0420544203263415,-0.0230816532248844,-0.986440002918243
19.02,-0.962528185101889,0.0185047931374836,-0.034182786313991,-0.986440002918243
19.08,-0.959439410139572,-0.00202860780555193,-0.0452734204563698,-0.986440002918243
19.14,-0.956977463133541,-0.0208144227487066,-0.0484669133048798,-0.986440002918243
19.2,-0.955125735491828,-0.0385527038517895,-0.0505083059818623,-0.986440002918243
19.26,-0.954413451390229,-0.0571151298230086,-0.0477044373469031,-0.986440002918243
19.32,-0.955124515770141,-0.0721053152288928,-0.0417815052664645,-0.986440002918243
19.38,-0.956288981938447,-0.0835042498534297,-0.0377769615485348,-0.986440002918243
19.44,-0.957785423449945,-0.0919842910697536,-0.0342890880113828,-0.986440002918243
19.5,-0.960031445964903,-0.0972243931625502,-0.0287101338070476,-0.986440002918243
19.56,-0.961732072942558,-0.0983585447514109,-0.0283049935241293,-0.986440002918243
19.62,-0.964174142275421,-0.0952036554798734,-0.0233159509501035,-0.986440002918243
19.68,-0.968672477925498,-0.0885608784190868,-0.00736024559394122,-0.986440002918243
19.74,-0.973778922866635,-0.0786920705739709,0.00379701455730952,-0.986440002918243
19.8,-0.978345344530809,-0.0664528529907208,0.00791351158927128,-0.986440002918243
19.86,-0.982219332012777,-0.0497647088362906,0.0118769413200453,-0.986440002918243
19.92,-0.985720745655705,-0.0330455649293004,0.0151734142013952,-0.986440002918243
19.98,-0.988915598897661,-0.0162683708041785,0.0183496741078055,-0.986440002918243
20.04,-0.992686725578368,0.00332870188229726,0.0265412046440443,-0.986440002918243
20.1,-0.997311503197984,0.0192647765613663,0.0387138682001584,-0.986440002918243
20.16,-1.00044945725297,0.0339371444063313,0.0389762762203363,-0.986440002918243
20.22,-1.00292607405733,0.0518702103889355,0.0395198300243324,-0.986440002918243
20.28,-1.00378187526044,0.0625158567373886,0.034646224982888,-0.986440002918243
20.34,-1.00367740093762,0.0715832467764821,0.0295002547962781,-0.986440002918243
20.4,-1.00208511689042,0.0776373615339523,0.0213504667949805,-0.986440002918243
20.46,-1.00122837553725,0.0801091799490034,0.0224358950112374,-0.986440002918243
20.52,-1.00095774153377,0.0801244490152545,0.0237438235399979,-0.986440002918243
20.58,-0.999216538926743,0.0767502708810304,0.0170052498647465,-0.986440002918243
20.64,-0.99607966398189,0.0706564326112052,0.00636916144103344,-0.986440002918243
20.7,-0.992397497176558,0.0608504969533016,-0.00304253343958727,-0.986440002918243
20.76,-0.989179258349674,0.0503961104205788,-0.00698588248402432,-0.986440002918243
20.82,-0.985398026566408,0.037139656651979,-0.0155984314969471,-0.986440002918243
20.88,-0.982790233447457,0.0220521172510068,-0.01390350758589,-0.986440002918243
20.94,-0.980784499786639,0.00905029601682647,-0.0148008913812369,-0.986440002918243
21,-0.978709044828181,-0.00521940781962959,-0.0178693194757858,-0.986440002918243
21.06,-0.975687331325608,-0.021019139826082,-0.0261791279807384,-0.986440002918243
21.12,-0.972495155114506,-0.0339780326739159,-0.0333531776317363,-0.986440002918243
21.18,-0.970816743732353,-0.0453760315087734,-0.0315106470616972,-0.986440002918243
21.24,-0.970348037165045,-0.054924136866092,-0.0270038219365208,-0.986440002918243
21.3,-0.971296582460084,-0.0617272045461507,-0.0187139616009976,-0.986440002918243
21.36,-0.972238657365662,-0.0662215288214986,-0.0169242334280612,-0.986440002918243
21.42,-0.972948888790043,-0.0681778428579853,-0.0166300809557681,-0.986440002918243
21.48,-0.974002998936708,-0.0673184586265649,-0.0148458303969572,-0.986440002918243
21.54,-0.975249056237436,-0.0631096883943562,-0.0120975092301373,-0.986440002918243
21.6,-0.976676195174234,-0.0578498013182041,-0.0082962109459126,-0.986440002918243
