T_train,MAE_mean,MAE_1,MAE_2,NMAE_mean,NMAE_1,NMAE_2
5,0.118599460789491,0.177401663157978,0.059797258421003,0.0549628154218659,0.0671708053765328,0.0427548254671989
10,0.103509673136625,0.186331235854497,0.0206881104187537,0.0426718976914396,0.070551870576352,0.0147919248065272
15,0.0922396170030793,0.172789338344846,0.0116898956613124,0.0368913213907183,0.0654244092783161,0.00835823350312043
20,0.0923345826094367,0.174135536907514,0.0105336283113589,0.0367328180708029,0.0659341296498248,0.00753150649178108
25,0.0948021753971564,0.178773339755829,0.0108310110384838,0.0377171533733542,0.0676901726708053,0.00774413407590321
30,0.0968709711617701,0.183660522955638,0.0100814193679022,0.0383744094991038,0.0695406402803536,0.00720817871785413
35,0.0953497276518106,0.180634141395453,0.0100653139081679,0.0377957020488753,0.0683947407258872,0.00719666337186349
40,0.0949124719235209,0.179516275910535,0.0103086679365069,0.0376710681498411,0.0679714756696983,0.00737066062998393
45,0.0961959653764579,0.17738557053406,0.0150063602188556,0.0389471029461647,0.0671647121162446,0.0107294937760848
50,0.0934715899085354,0.174254044329671,0.0126891354874001,0.0375258436617381,0.0659790009258189,0.00907268639765728
55,0.0914599520304571,0.168893487853966,0.0140264162069486,0.0369890670369358,0.0639492967543375,0.0100288373195341
60,0.0908832307984588,0.167808521259476,0.0139579403374412,0.0367591828741724,0.063538488430102,0.00997987731824285
65,0.0912831676820183,0.167894681885412,0.0146716534786247,0.0370306458368523,0.0635711120173494,0.0104901796563552
70,0.0903078370033349,0.167415436551535,0.013200237455135,0.0364138872754052,0.0633896520779304,0.00943812247287996
75,0.0902920198507869,0.167494365196703,0.0130896745048711,0.0363893038652524,0.0634195373708236,0.00935907035968121
80,0.0905756352392655,0.168246508251612,0.0129047622269191,0.0364655925924845,0.0637043264413275,0.00922685874364159
85,0.0905477912478827,0.168237346598913,0.0128582358968526,0.0364472250432378,0.0637008575020886,0.00919359258438697
90,0.090800339269156,0.168768394280373,0.0128322842579386,0.0365384844871687,0.0639019317187674,0.00917503725556999
95,0.0906863350478482,0.168549699901874,0.0128229701938226,0.0364937518515967,0.0638191259700862,0.00916837773310717
100,0.0925504373576048,0.17063808045029,0.0144627942649197,0.037475354925705,0.0646098637843358,0.0103408460670742
105,0.0915155608605935,0.169655180100192,0.0133759416209951,0.0369007259111264,0.0642377015004785,0.00956375032177428
110,0.0909247995805687,0.16821300448733,0.0136365946738074,0.0367208785011224,0.0636916406818487,0.00975011632039618
115,0.0907981465273467,0.168557168672911,0.0130391243817829,0.0365724405623983,0.0638219539219599,0.00932292720283671
120,0.0904934460368949,0.167909843604869,0.0130770484689208,0.0364634477960697,0.063576852802913,0.00935004278922645
125,0.0902694124253789,0.167410046664332,0.0131287781864263,0.0363873203099584,0.063387611268065,0.00938702935185184
130,0.0902001674501846,0.167367055810099,0.0130332790902701,0.0363450405935839,0.0633713333468142,0.00931874784035365
135,0.0902539832655837,0.167500971833187,0.0130069946979808,0.0363609967404296,0.0634220388867934,0.00929995459406587
140,0.0913457640509398,0.169626868296408,0.0130646598054713,0.0367840832738908,0.0642269816085227,0.00934118493925904
145,0.0914918262937547,0.169725276494827,0.0132583760926824,0.0368719669841476,0.0642642425779284,0.00947969139036676
150,0.0912399717926594,0.169370844276138,0.0131090993091812,0.0367515002536713,0.064130041482195,0.00937295902514754
155,0.0919817439104932,0.170819233090843,0.0131442547301434,0.0370382749365445,0.0646784548479449,0.0093980950251441
160,0.0917486113248712,0.17036969095396,0.013127531695782,0.0369471898743601,0.0645082416332118,0.00938613811550838
165,0.0913585100824567,0.169545460779338,0.0131715593855755,0.0368068877396625,0.0641961577234026,0.00941761775592253
170,0.0911563303020709,0.169129957240019,0.0131827033641232,0.0367322092181894,0.0640388327757328,0.0094255856606459
175,0.0916783772418688,0.169584938323594,0.0137718161601433,0.0370289522872877,0.0642111053760613,0.00984679919851415
180,0.0919691578417795,0.170708182140192,0.013230133543367,0.037047952467796,0.0646364068667689,0.00945949806882303
185,0.0923741150786154,0.171494407312246,0.0132538228449844,0.0372052682585168,0.0649341006824528,0.0094764358345808
190,0.0926298350169241,0.17200466930789,0.0132550007259582,0.037302291343983,0.0651273046727103,0.00947727801525573
195,0.0932476496964482,0.173223303761232,0.0132719956316649,0.0375390769423658,0.0655887245728027,0.009489429311929
200,0.0939139788206406,0.17360871363189,0.0142192440093916,0.0379506817280224,0.065734654948828,0.0101667085072168
205,0.0925156681048243,0.171667823060292,0.0133635131493564,0.037277313141308,0.0649997622735217,0.00955486400909426
210,0.0918813437565851,0.170615493481091,0.0131471940320795,0.0370007540705793,0.0646013115256641,0.00940019661549443
215,0.0916910074720328,0.170220511125842,0.0131615038182235,0.0369310923578067,0.06445175665431,0.0094104280613034
220,0.0915734668037995,0.169967473092418,0.0131794605151806,0.0368896070839418,0.0643559471326098,0.00942326703527379
225,0.0915097976074869,0.169844948108177,0.0131746471067964,0.036864690062564,0.0643095546595985,0.00941982546552958
230,0.0916587624367901,0.17013751657245,0.0131800083011304,0.0369219952795173,0.0644203318587699,0.00942365870026472
235,0.0925262528463612,0.174375475721071,0.0106770299716513,0.0368295087446264,0.0660249793242913,0.00763403816496151
240,0.0920975350196532,0.17050562133884,0.0136894487004666,0.0371738083224072,0.0645597098847772,0.00978790676003713
245,0.0921126616331035,0.173566296039204,0.0106590272270026,0.0366698801762876,0.0657185940855186,0.00762116626705665
250,0.0915749164926853,0.173094204536457,0.0100556284489137,0.0363647905766648,0.0655398428501218,0.00718973830320788
