T_train,MAE_mean,MAE_1,MAE_2
5,0.0140140632691904,0.00852420940563853,0.0195039171327423
10,0.00743443891455457,0.00523742537629942,0.00963145245280972
15,0.00505875480837618,0.00442245914273388,0.00569505047401848
20,0.00452684487114758,0.00389734828236184,0.00515634145993332
25,0.00473063777591118,0.0039578156789158,0.00550345987290655
30,0.00478052932807152,0.00403441127537789,0.00552664738076515
35,0.00478604594234143,0.00401829801905364,0.00555379386562922
40,0.0047809078284668,0.00400946771158989,0.00555234794534371
45,0.00496144839295446,0.00403942126162381,0.00588347552428511
50,0.00487244866892195,0.00381171316088956,0.00593318417695434
55,0.00480397468460572,0.00369513793655723,0.00591281143265421
60,0.00479455353993426,0.00369394906100274,0.00589515801886578
65,0.004676919229588,0.00382654312625159,0.00552729533292442
70,0.0046928160644667,0.00370985780739108,0.00567577432154231
75,0.00470883776772234,0.00371039522111176,0.00570728031433292
80,0.00469337590217254,0.00370377636997845,0.00568297543436663
85,0.00465236596178299,0.00370428489531286,0.00560044702825313
90,0.00464783582321951,0.00369830301326457,0.00559736863317446
95,0.00464646414302268,0.00369104842284791,0.00560187986319746
100,0.00456170474076237,0.00375396500382575,0.00536944447769898
105,0.00457865128171539,0.00374903640202892,0.00540826616140187
110,0.00452996886280053,0.00370496286075391,0.00535497486484715
115,0.00455427083674883,0.00370702694684653,0.00540151472665113
120,0.00452397058006786,0.00368590974315466,0.00536203141698105
125,0.0045390395505943,0.00369690093006916,0.00538117817111944
130,0.00452760796546888,0.00369608552447608,0.00535913040646168
135,0.00448363747173477,0.00368545337633821,0.00528182156713133
140,0.00452149260739519,0.0037366581120914,0.00530632710269898
145,0.0045331026292232,0.00374013780549357,0.00532606745295282
150,0.00452609616782639,0.00374106646852968,0.00531112586712309
155,0.00452486299477294,0.00373898276021046,0.00531074322933541
160,0.00452198661375517,0.0037403879999477,0.00530358522756264
165,0.00452033454295863,0.00373724365861242,0.00530342542730484
170,0.00451544155022127,0.00373196553623983,0.00529891756420271
175,0.00448689289780826,0.00372167816592817,0.00525210762968836
180,0.00446123136294215,0.00372074401376038,0.00520171871212393
185,0.00447909874523639,0.00374804090616323,0.00521015658430954
190,0.00448242459228193,0.00376532187127493,0.00519952731328894
195,0.00449260724124228,0.00378960805015262,0.00519560643233194
200,0.00453765143224884,0.00382098345549548,0.0052543194090022
205,0.00453433183519189,0.00378916385243626,0.00527949981794753
210,0.00451902760306231,0.00376329433112895,0.00527476087499568
215,0.00451283909855429,0.00374466078875793,0.00528101740835065
220,0.00451072875422752,0.00373537355222568,0.00528608395622935
225,0.00450974157176995,0.00373022871781689,0.00528925442572301
230,0.00451336841877806,0.00373821594812828,0.00528852088942784
235,0.0044935778925636,0.00368319068548637,0.00530396509964084
240,0.00449047822665159,0.00369424476333168,0.00528671168997149
245,0.00446131053128564,0.0036564692988705,0.00526615176370079
250,0.00446306758152576,0.00363823199226626,0.00528790317078525
