T_train,MAE_mean,MAE_1,MAE_2,NMAE_mean,NMAE_1,NMAE_2
5,0.0140140632691904,0.00852420940563853,0.0195039171327423,0.00858640528738828,0.00322757972378799,0.0139452308509886
10,0.00743443891455457,0.00523742537629942,0.00963145245280972,0.00443476809355565,0.00198308220093878,0.00688645398617252
15,0.00505875480837618,0.00442245914273388,0.00569505047401848,0.00287322331964071,0.00167450596050901,0.00407194067877241
20,0.00452684487114758,0.00389734828236184,0.00515634145993332,0.00258122265368138,0.00147567964301421,0.00368676566434854
25,0.00473063777591118,0.0039578156789158,0.00550345987290655,0.00271676445632675,0.00149857482704602,0.00393495408560748
30,0.00478052932807152,0.00403441127537789,0.00552664738076515,0.00273955490618635,0.00152757674174663,0.00395153307062606
35,0.00478604594234143,0.00401829801905364,0.00555379386562922,0.00274620918964222,0.00152147566926923,0.0039709427100152
40,0.0047809078284668,0.00400946771158989,0.00555234794534371,0.00274402053586831,0.0015181321895436,0.00396990888219301
45,0.00496144839295446,0.00403942126162381,0.00588347552428511,0.00286806881077072,0.00152947370711366,0.00420666391442779
50,0.00487244866892195,0.00381171316088956,0.00593318417695434,0.00284273022702773,0.00144325503111704,0.00424220542293842
55,0.00480397468460572,0.00369513793655723,0.00591281143265421,0.00281337717009022,0.00139911535640395,0.00422763898377649
60,0.00479455353993426,0.00369394906100274,0.00589515801886578,0.00280684103025205,0.00139866520431932,0.00421501685618477
65,0.004676919229588,0.00382654312625159,0.00552729533292442,0.00270043327822792,0.00144887020235805,0.00395199635409778
70,0.0046928160644667,0.00370985780739108,0.00567577432154231,0.00273142357031759,0.00140468884180058,0.0040581582988346
75,0.00470883776772234,0.00371039522111176,0.00570728031433292,0.00274278864860084,0.00140489232643424,0.00408068497076745
80,0.00469337590217254,0.00370377636997845,0.00568297543436663,0.00273284662712228,0.0014023861855482,0.00406330706869635
85,0.00465236596178299,0.00370428489531286,0.00560044702825313,0.00270343914303418,0.00140257873197453,0.00400429955409382
90,0.00464783582321951,0.00369830301326457,0.00559736863317446,0.00270120614184795,0.00140031377105084,0.00400209851264505
95,0.00464646414302268,0.00369104842284791,0.00560187986319746,0.00270144547089732,0.00139756691585067,0.00400532402594397
