time,vel_sp,vel,theta,acc_sp
10.74,2,2.00279993027263,-0.129107550457771,0.195791405476472
10.76,2,2.00243905093797,-0.126654679609369,0.19566833043683
10.78,2,2.00209221524978,-0.124175655856734,0.196071257539364
10.8,2,2.00175901562234,-0.121682129548762,0.196460348252511
10.82,2,2.00143885048817,-0.119184748773164,0.196320465376865
10.84,2,2.00113150914688,-0.116694683631869,0.196678271134281
10.86,2,2.0008351766379,-0.11422188458854,0.196996860048299
10.88,2,2.00055127410117,-0.111776782063807,0.19688080165021
10.9,2,2.00027699372025,-0.109368895113267,0.197180336196386
10.92,2,2.00001421580095,-0.107007764996441,0.197434197288929
10.94,2,1.99975982668708,-0.104702281252264,0.197351254356907
10.96,2,1.99951570420811,-0.102460965636035,0.197579970967857
10.98,2,1.999279026695,-0.10029215266548,0.197811757204283
11,2,1.99905190108415,-0.0982035226505217,0.197709598852487
11.02,2,1.99883209450188,-0.0962030546513385,0.19791658078042
11.04,2,1.99862040599297,-0.0942975640088617,0.198066699527849
11.06,2,1.99841567576618,-0.0924943502641734,0.198010847126924
11.08,2,1.99821715965821,-0.0907992667663043,0.198151287975965
11.1,2,1.99802556484674,-0.0892186927105052,0.198280150426736
11.12,2,1.99783931522505,-0.087757892566798,0.198219121237073
11.14,2,1.9976593834036,-0.0864223189106332,0.198327819055182
11.16,2,1.99748325881366,-0.0852163892559685,0.198428237848188
11.18,2,1.99731253359856,-0.0841444344331311,0.198379294824943
11.2,2,1.99714440350316,-0.0832099926625227,0.198474645283288
11.22,2,1.99698107860438,-0.0824162921551239,0.198532389441971
11.24,2,1.99681974505795,-0.0817661665214003,0.198515888644232
11.26,2,1.99666254557451,-0.0812618705749207,0.198560811837862
11.28,2,1.99650699766236,-0.080905646074826,0.198629762804418
11.3,2,1.99635473273399,-0.0806987826875672,0.198588353174685
11.32,2,1.99620402651845,-0.0806428851680598,0.198648481307957
11.34,2,1.99605515835076,-0.0807382110557445,0.19867490182579
11.36,2,1.99590769523815,-0.0809854582559491,0.1986732282908
11.38,2,1.99576074793046,-0.0813839914405981,0.198705306371107
11.4,2,1.99561548171215,-0.0819336721124198,0.19873862667106
11.42,2,1.9954697211973,-0.0826332650097732,0.198737160018386
11.44,2,1.99532567404618,-0.0834817118789768,0.198761865720652
11.46,2,1.99518048912888,-0.0844773033958839,0.198808860510559
11.48,2,1.99503648814996,-0.0856179908409416,0.198795201143821
11.5,2,1.99489088439437,-0.0869014779371052,0.198850698736151
11.52,2,1.99474584683035,-0.0883247769656384,0.198874533787465
11.54,2,1.99459935114899,-0.0898851150456447,0.198898215332303
11.56,2,1.99445281077454,-0.0915787811249801,0.198928164021082
11.58,2,1.99430522224333,-0.0934026133664562,0.19899310430772
11.6,2,1.99415651085983,-0.0953522198123488,0.198993793734871
11.62,2,1.99400673588277,-0.0974237277818126,0.199064854698788
11.64,2,1.99385476590934,-0.0996120969098213,0.199133921107635
11.66,2,1.99370213444689,-0.101912841446788,0.199149196527548
11.68,2,1.99354685322554,-0.1043205975215,0.19923523349845
11.7,2,1.9933912768109,-0.106830334434957,0.19931758929018
11.72,2,1.99323295075738,-0.10943656615076,0.199343639202598
11.74,2,1.99307455192896,-0.112133800616568,0.199430610847838
11.76,2,1.99291350297699,-0.114916543251895,0.199560635472079
11.78,2,1.99275236253028,-0.117778861728737,0.19955420539739
11.8,2,1.99258936248167,-0.120715364434282,0.199691799861403
11.82,2,1.99242576913786,-0.123719800461108,0.199810996401507
11.84,2,1.99226058065483,-0.126786547089152,0.199838800615984
11.86,2,1.99209383067163,-0.129908908013306,0.199979891125765
11.88,2,1.991926418098,-0.133081029028108,0.200146511882516
11.9,2,1.99175749673307,-0.136296364202815,0.200152005704225
11.92,2,1.99158845593972,-0.139549029778119,0.200325809885987
11.94,2,1.9914179634544,-0.142832613568694,0.200512014371935
11.96,2,1.99124850186564,-0.14614141516475,0.200505641456493
11.98,2,1.9910779725284,-0.149469439518042,0.200704903065819
12,2,1.99090870678493,-0.152810919744982,0.200897820992948
12.02,2,1.99073799809854,-0.156159883481209,0.200913357212637
12.04,2,1.9905687086537,-0.159510313728701,0.201113600483102
12.06,2,1.99039836308574,-0.162856612329547,0.201364778456069
12.08,2,1.99022898568367,-0.166192571344446,0.201344774912142
12.1,2,1.99005974615399,-0.169512929709921,0.201598151682602
12.12,2,1.98989146422242,-0.172811811571044,0.201837470163376
12.14,2,1.989723884337,-0.176084214409896,0.201841622274951
12.16,2,1.98955666592035,-0.179324352429409,0.202099265758698
12.18,2,1.98939079311008,-0.182527352690102,0.202379567841716
12.2,2,1.98922521007445,-0.185687753673337,0.202366833297798
12.22,2,1.98906199561719,-0.188801003129076,0.202646531220994
12.24,2,1.98889882642924,-0.191862150880044,0.202951507869647
12.26,2,1.98873843448144,-0.194866680458227,0.202923766372862
12.28,2,1.98857862059478,-0.197810255382238,0.203237977677068
12.3,2,1.9884220294391,-0.200688668022135,0.203531275824631
12.32,2,1.98826686382912,-0.203498263373656,0.203521818647395
12.34,2,1.98811530003184,-0.206235307156077,0.203815991722386
12.36,2,1.987966027624,-0.208896898963718,0.204146622196135
12.38,2,1.98782030833301,-0.211479669807692,0.204101074637897
12.4,2,1.98767724585147,-0.213981140942306,0.204436310479525
12.42,2,1.98753699750178,-0.216398063707666,0.20475404893149
12.44,2,1.9874003042839,-0.218728319963977,0.204729104668867
12.46,2,1.98726628059498,-0.220969202502678,0.205054211363047
12.48,2,1.98713679752752,-0.223119023382,0.205381573981343
12.5,2,1.98701029449292,-0.225175814363429,0.20534497862797
12.52,2,1.98688911374967,-0.227138339467506,0.205663155663869
12.54,2,1.98677132722359,-0.229005450528164,0.205996235022927
12.56,2,1.98665920071421,-0.230776372949165,0.205939661586779
12.58,2,1.98655034849761,-0.23245047684007,0.206276943836741
12.6,2,1.98644675725554,-0.234027025530377,0.206588660319386
12.62,2,1.98634643347261,-0.235505732435415,0.206561679940904
12.64,2,1.98625129018025,-0.236886105212673,0.206869393373561
12.66,2,1.98615995286257,-0.238168451920141,0.20720520276803
12.68,2,1.98607367720194,-0.23935263416709,0.207144563313035
12.7,2,1.98599157157858,-0.240439433319497,0.20747591684812
12.72,2,1.98591379729658,-0.241428886080954,0.207780356081396
12.74,2,1.9858410954245,-0.242322178052766,0.207740245279593
12.76,2,1.98577257781405,-0.243119916303916,0.208042368074
12.78,2,1.98571010752025,-0.243823729185331,0.208336823729792
12.8,2,1.98565208687714,-0.244434959838611,0.208285822933016
12.82,2,1.98560051971062,-0.244955635774572,0.208566149876468
12.84,2,1.98555267868964,-0.245387515618797,0.208861173556153
12.86,2,1.98551086093107,-0.245732458784209,0.208800186386759
12.88,2,1.9854728281422,-0.24599253982451,0.209088593768677
12.9,2,1.98544057847677,-0.246169748136925,0.209343488061679
12.92,2,1.98541209906446,-0.246266494429297,0.20931154618905
12.94,2,1.98538927352952,-0.246284937263435,0.209554890294923
12.96,2,1.98537069408541,-0.246227980277122,0.209818615102377
12.98,2,1.98535757928751,-0.246098018798729,0.209754043379617
13,2,1.98534899739839,-0.245898300080178,0.210006115514478
13.02,2,1.98534506680465,-0.245631253204461,0.210223849202651
13.04,2,1.98534650902407,-0.245300374799393,0.21018078522768
13.06,2,1.98535197334951,-0.244908420536008,0.210395194858609
13.08,2,1.98536290765529,-0.244458864741371,0.210598930004756
13.1,2,1.98537758296686,-0.243954695502081,0.210555225700603
13.12,2,1.9853980543161,-0.243399468239581,0.210739959188736
13.14,2,1.98542192373386,-0.242796495361743,0.210930425681438
13.16,2,1.9854513981929,-0.242149204081199,0.210873865170232
13.18,2,1.98548426391158,-0.241461164517581,0.211054588067998
13.2,2,1.98552230480465,-0.240735723649644,0.211196963232544
13.22,2,1.98556332944271,-0.239976511523809,0.21117524322159
13.24,2,1.98560890899081,-0.239186593610827,0.21130707757733
13.26,2,1.98565770205023,-0.238369743804212,0.211458116701707
13.28,2,1.98571021699118,-0.237528872637507,0.211410273328071
13.3,2,1.98576601320812,-0.236667654652286,0.211549379803067
13.32,2,1.98582486952067,-0.235788844179862,0.211654614008228
13.34,2,1.98588791790715,-0.234896239515516,0.211623361360535
13.36,2,1.98595318633463,-0.233992772974339,0.211727813453592
13.38,2,1.98602223946281,-0.233081824527153,0.211818300460829
13.4,2,1.98609257336797,-0.232166136450123,0.211801884276748
13.42,2,1.98616679435814,-0.231248719691805,0.211874629787197
13.44,2,1.98624223521963,-0.230332536279696,0.211964476057879
13.46,2,1.98632119664504,-0.229420258736231,0.211924581743891
13.48,2,1.98640156877625,-0.228514917879099,0.212004936823858
13.5,2,1.98648486043512,-0.227618977446251,0.212044356318662
13.52,2,1.98656964655717,-0.226735438891038,0.212039165859445
13.54,2,1.98665682847754,-0.22586653259675,0.212070655185474
13.56,2,1.986745525904,-0.225015162245904,0.212122875928561
13.58,2,1.98683532278997,-0.224183069594944,0.212099710609591
13.6,2,1.98692727898642,-0.223372903575097,0.212133845583581
13.62,2,1.9870195163149,-0.222586372051094,0.21215867564971
13.64,2,1.98711437439985,-0.221825808419699,0.212138002170474
13.66,2,1.98720906043824,-0.221093014267572,0.212164117383854
13.68,2,1.98730596152975,-0.220389785248979,0.212159462079099
13.7,2,1.98740265477973,-0.219717889337547,0.212164074661253
