time,vel_sp,vel,theta,acc_sp,acc
0,0,0,-5,-0.111684375081803,0
0.02,0,-0.00384949964489273,-4.99214375284043,-0.111684375081803,-0.213669939756022
0.04,0,-0.00811499557343503,-4.96799443113349,-0.0794981159873913,-0.212595142974493
0.06,0,-0.0123460586888735,-4.92761870454791,-0.0460985321803791,-0.209866830351147
0.08,0,-0.0165000373687491,-4.87116743871221,-0.0460985321803791,-0.204545008893128
0.1,0,-0.0205232251436071,-4.79887071878238,-0.0124787902528991,-0.196584876434545
0.12,0,-0.0243672177524587,-4.71103891000179,0.0209256472853297,-0.186516686544903
0.14,0,-0.0279957735067817,-4.60805451509389,0.0209256472853297,-0.175007911894941
0.16,0,-0.0313862037061515,-4.49036126696159,0.0537356371420859,-0.162710835616991
0.18,0,-0.0345274972921407,-4.35845318972077,0.0856665253105189,-0.150127271214714
0.2,0,-0.0374175838522698,-4.2128657505795,0.0856665253105189,-0.137634441535004
0.22,0,-0.040060651786652,-4.05416864499351,0.116511834074189,-0.125474601947921
0.24,0,-0.0424650746113902,-3.88296073700597,0.146116168238235,-0.113827304600523
0.26,0,-0.0446414773747755,-3.69986581470509,0.146116168238235,-0.102704036435252
0.28,0,-0.046600011955489,-3.50553020475662,0.174354323512031,-0.0920766309347188
0.3,0,-0.0483500408628787,-3.30062227240822,0.20110807273944,-0.081870322434617
0.32,0,-0.0498993176374571,-3.08583121633029,0.20110807273944,-0.0720239387505487
0.34,0,-0.0512540613917381,-2.86186675297806,0.226258046878227,-0.0623999749443569
0.36,0,-0.052416989612746,-2.62945902241453,0.249678407563247,-0.052832277041138
0.38,0,-0.0533883647169699,-2.38935898999933,0.249678407563247,-0.0432360040473085
0.4,0,-0.0541669822250427,-2.14233837922991,0.27123127132954,-0.0335265548230233
0.42,0,-0.0547496984923454,-1.88918902114014,0.290773539404208,-0.0236337665296873
0.44,0,-0.0551326769915581,-1.63072151145443,0.290773539404208,-0.0135227234864243
0.46,0,-0.0553113303812328,-1.36776374194531,0.308163317530373,-0.00320965389301942
0.48,0,-0.055282190682688,-1.1011587463866,0.323266604798364,0.00727942205931434
0.5,0,-0.0550411563588165,-0.83176220923907,0.323266604798364,0.0179765345330844
0.52,0,-0.0545853433215866,-0.560440318834809,0.335962384039213,0.0287355365218116
