time,vel_sp,vel,theta,acc_sp,acc
0,0,0,-5,-0.294991997653893,0
0.02,0,-0.00841103281869209,-4.97171733173335,-0.294991997653893,-0.465775030869926
0.04,0,-0.0176629806910018,-4.88322608676398,-0.0314892106735709,-0.457074200957759
0.06,0,-0.0266365371310309,-4.73554811589733,0.239337105057848,-0.435472213110575
0.08,0,-0.0350337413263004,-4.53084196171725,0.239337105057848,-0.398149982353218
0.1,0,-0.0425610223606813,-4.27240838608037,0.49936637197522,-0.347428514178701
0.12,0,-0.048979068595109,-3.96457408497091,0.737030981050357,-0.287187186323241
0.14,0,-0.054152440372365,-3.6124793252437,0.737030981050357,-0.222925230904808
0.16,0,-0.0580277131192321,-3.22180666224717,0.943820968765417,-0.157749371646097
0.18,0,-0.0606243455042838,-2.79857536156741,1.11482976533387,-0.0955124837825868
0.2,0,-0.0620096207711598,-2.3489393912957,1.11482976533387,-0.0370954930342136
0.22,0,-0.0622773423254039,-1.87907512226481,1.24796489805464,0.0154920833469986
0.24,0,-0.061541431083771,-1.39506754963464,1.34287691566646,0.0628170567779501
0.26,0,-0.0599096100783786,-0.902864465137026,1.34287691566646,0.104220247488007
0.28,0,-0.0574948147525655,-0.408221551399387,1.40016981380519,0.14076994836223
0.3,0,-0.0543875690181882,0.0833113806672313,1.42097587170256,0.172682594166812
0.32,0,-0.0506776545584638,0.566411218842164,1.42097587170256,0.200835350863979
0.34,0,-0.0464309336645648,1.03599239895067,1.40667082141518,0.225719543863262
0.36,0,-0.0417149030674202,1.48722019440871,1.35880464062764,0.247662029437047
0.38,0,-0.036578475715831,1.91553496685495,1.35880464062764,0.267286520821108
0.4,0,-0.0310754295329505,2.31666535607966,1.27923637087598,0.284217977568985
0.42,0,-0.0252510770411776,2.68667000625184,1.17028779382056,0.299074491956033
0.44,0,-0.01915734620511,3.02195555573553,1.17028779382056,0.31093560847075
0.46,0,-0.0128479320618283,3.31932941760118,1.03481461867487,0.320421953778273
0.48,0,-0.00637856636510702,3.57601813340077,0.876301006867109,0.326609192315264
0.5,0,0.000187929616162752,3.78971104468598,0.876301006867109,0.329934537801587
0.52,0,0.00679606912891378,3.95855762451059,0.698777483019834,0.329917705216552
0.54,0,0.0133635565086786,4.0812331530353,0.506877449398255,0.32609084593549
0.56,0,0.0198219930017922,4.15696272466444,0.506877449398255,0.318493910503257
0.58,0,0.0260951780017279,4.18550590963411,0.305765920818477,0.307393307429967
0.6,0,0.0321171876963042,4.16715750219819,0.100698285706278,0.292852791793798
0.62,0,0.0378163435565339,4.10273496527543,0.100698285706278,0.274912134444698
0.64,0,0.0431319217991858,3.99357033466126,-0.103049324328272,0.25401060299222
0.66,0,0.0480017274707471,3.84148284491578,-0.300325422204755,0.230134021480285
0.68,0,0.0523753442546562,3.64875692176766,-0.300325422204755,0.203999868683228
0.7,0,0.0562040452968391,3.41809927318191,-0.486255745215987,0.175465632772536
0.72,0,0.0594492573051704,3.15261374457552,-0.656348084119296,0.145431761247256
0.74,0,0.0620790915154444,2.85575039605452,-0.656348084119296,0.113762470458528
0.76,0,0.0640686945580433,2.53127178992601,-0.80662157176365,0.0813810404978463
0.78,0,0.0654033662446685,2.18319284232405,-0.933701143454088,0.0481689319987424
0.8,0,0.0660720745793147,1.81574535242331,-0.933701143454088,0.0149564589173841
0.82,0,0.0660779642492736,1.43331871664451,-1.03482506566865,-0.0181291307206651
0.84,0,0.0654250748519442,1.04041277801663,-1.10797529855669,-0.050620920911938
0.86,0,0.0641315827524764,0.641585199342067,-1.10797529855669,-0.0820678821334746
0.88,0,0.0622178804027256,0.241395927277682,-1.15188038959202,-0.112253740654249
0.9,0,0.0597164399489598,-0.155639566744396,-1.16602333136512,-0.140635879547684
0.92,0,0.0566614068276038,-0.545106599869853,-1.16602333136512,-0.167208079976988
0.94,0,0.0530963978806499,-0.922732496602662,-1.15066121509504,-0.191330464821116
0.96,0,0.0490682523597778,-1.2844418264274,-1.10680863877952,-0.213165058504986
0.98,0,0.0446290592262608,-1.62639118473748,-1.10680863877952,-0.232086195351471
1,0,0.0398350754205885,-1.9450181250881,-1.03616485623137,-0.248349225253304
1.02,0,0.0346853224174985,-2.2370418389339,-0.940538661657254,-0.284481082774778
1.04,0,0.0273412469587565,-2.49783397703178,-0.940538661657254,-0.490054818323423
1.06,0,0.015767951339387,-2.71720849581579,-0.789207130085033,-0.670445740243879
1.08,0,0.000372417263638893,-2.88456569179093,-0.555108012203061,-0.901142615259455
1.1,0,-0.0193699786196155,-2.98880873881509,-0.555108012203061,-1.05865811841914
1.12,2,-0.0415051877891035,-3.02148125535816,1.75667504627792,-1.1718094688126
1.14,2,-0.0647303543036906,-2.97765338350609,2.12164408654181,-1.0104205672067
1.16,2,-0.0804989782474837,-2.86431763363877,2.12164408654181,-0.53048823829644
1.18,2,-0.0871898651786449,-2.70249009397314,2.38797141118907,-0.0238996188163577
1.2,2,-0.080538609114429,-2.51754138768492,2.47081727582289,0.712044702333739
1.22,2,-0.0610167491140038,-2.34236748191198,2.47081727582289,1.27448145056128
1.24,2,-0.0284826268987348,-2.20615661411031,2.32872759713357,1.98155142114445
1.26,2,0.0155346575482438,-2.13991834757142,1.96508837157534,2.39391962797074
1.28,2,0.067970236384312,-2.16565650246446,1.96508837157534,2.86808283951345
1.3,2,0.12720826148959,-2.30263650129751,1.44108804009008,3.00861753448987
1.32,2,0.188249857717069,-2.55880758726718,0.836987322052332,3.13441718212167
1.34,2,0.249989896823763,-2.93630462443521,0.836987322052332,2.97709064621196
1.36,2,0.306914972572954,-3.42672996268386,0.232968489950931,2.73229331268677
1.38,2,0.358539863641338,-4.01452790182609,-0.276106724795785,2.31981001987542
1.4,2,0.399853520151522,-4.67690153314176,-0.276106724795785,1.78524561576914
1.42,2,0.431303251841359,-5.38458712964059,-0.606465164195546,1.22477430983794
1.44,2,0.449583493516853,-6.10613562707717,-0.715818841989647,0.551861301807867
1.46,2,0.456180322428144,-6.80630622184383,-0.715818841989647,0.00886964099607686
1.48,2,0.450455456170274,-7.45349770419346,-0.587373195170044,-0.616581945492207
1.5,2,0.434658707101162,-8.01584109487053,-0.231031695337237,-0.99039330221945
1.52,2,0.410771720450646,-8.46987597199147,-0.231031695337237,-1.40861054475211
1.54,2,0.381150486162058,-8.7949856792441,0.296410689733689,-1.51602701698351
1.56,2,0.349584878976204,-8.98141714618955,0.916712901267563,-1.62848355310752
1.58,2,0.317977170489507,-9.02432471401814,0.916712901267563,-1.45178567674957
1.6,2,0.290922612671676,-8.92944903261258,1.55451659501272,-1.23308063889282
1.62,2,0.269400001021991,-8.70830962896887,2.12435295611297,-0.810523459335654
1.64,2,0.257961178996931,-8.38050645254502,2.12435295611297,-0.322693589503421
1.66,2,0.256388241164989,-7.97084000840459,2.54445199692826,0.25558880711324
1.68,2,0.268053823154844,-7.50810693843563,2.76711703533289,0.894020464050598
1.7,2,0.29149417056309,-7.02436770441613,2.76711703533289,1.48146154606225
1.72,2,0.32795235879082,-6.55049372979462,2.7695305463363,2.11440097264254
1.74,2,0.37503104373127,-6.1178794648004,2.54951498997493,2.56735113105419
1.76,2,0.431718367400202,-5.75192739462601,2.54951498997493,3.04326254587789
1.78,2,0.495338688909958,-5.47583067224399,2.14558426514778,3.25811963795603
1.8,2,0.563091206251567,-5.30363248207544,1.62351095587773,3.47175077542705
1.82,2,0.632711791137049,-5.24510584319409,1.62351095587773,3.41142315350864
1.84,2,0.700532833801116,-5.30003836642423,1.05152217674734,3.32100659510407
1.86,2,0.764948367626286,-5.46299334627915,0.507112828249538,3.00422154993899
1.88,2,0.822112701022546,-5.71991672531741,0.507112828249538,2.64716092259726
1.9,2,0.871536556127485,-6.05199817825795,0.0708070480758497,2.14552969128354
1.92,2,0.909904947060202,-6.4349685104789,-0.202438936515368,1.61308091601838
1.94,2,0.937997256529781,-6.84158854057633,-0.202438936515368,1.05888914490626
1.96,2,0.954018254374439,-7.24376708947773,-0.283343648957903,0.485470934185846
1.98,2,0.959941194957527,-7.61295930379543,-0.160835679336755,0.0193789158741172
2,2,0.955853108402804,-7.92454626580718,-0.160835679336755,-0.450578062169334
2.02,2,0.94445463887753,-8.15589643302752,0.141072000526269,-0.717285563763783
2.04,2,0.927476224867438,-8.29189106146117,0.56742768969682,-0.974237904592535
2.06,2,0.907651040446456,-8.32113649623073,0.56742768969682,-0.989177728217462
2.08,2,0.887774279321986,-8.24128189394692,1.05749186773293,-0.980315802267782
2.1,2,0.869901954906525,-8.05443836767486,1.54329016112153,-0.747945461579726
2.12,2,0.857308367791517,-7.77118176666915,1.54329016112153,-0.493870332848641
2.14,2,0.850925301302388,-7.4061076093186,1.95011991624315,-0.0711245592382924
2.16,2,0.853709225053026,-6.97996278689628,2.22165084708364,0.358057069296321
2.18,2,0.865293209828275,-6.51608532438028,2.22165084708364,0.856391361576003
2.2,2,0.887497947481792,-6.04011959736248,2.32546833631046,1.34871311737216
2.22,2,0.918690801573344,-5.57820134061851,2.24455039194104,1.79381000722989
2.24,2,0.959191060043292,-5.15443512159338,2.24455039194104,2.21983871013033
2.26,2,1.00649067094118,-4.79119341746129,1.99043853726061,2.50147030297094
2.28,2,1.05948830024412,-4.50517419474389,1.60593370480837,2.75549926804917
2.3,2,1.1154618703201,-4.30960330508505,1.60593370480837,2.81096956044458
2.32,2,1.17237229569052,-4.20995731613647,1.14418200981132,2.83366468094847
2.34,2,1.22785475830197,-4.20743235392108,0.665187913438714,2.65203151516163
2.36,2,1.27938856343528,-4.29526859779912,0.665187913438714,2.4495579232682
2.38,2,1.3255454740176,-4.46282000987575,0.237934415022607,2.07077198311301
2.4,2,1.36381291034895,-4.69298857574528,-0.0798890198353554,1.69444734843993
2.42,2,1.39395777043497,-4.96621412327363,-0.0798890198353554,1.21694679026826
2.44,2,1.4142166667818,-5.25958474421923,-0.252679339034025,0.759341401802323
2.46,2,1.42567131866584,-5.54977415347201,-0.259677852483399,0.301467181997051
2.48,2,1.4276944547908,-5.81401610386864,-0.259677852483399,-0.120005015388409
2.5,2,1.42248013075939,-6.03124484026706,-0.103456112679348,-0.449519836671418
2.52,2,1.41058082259833,-6.18451901366506,0.183086130618693,-0.733776130326452
2.54,2,1.39472601856991,-6.26020435973214,0.183086130618693,-0.863431008846689
2.56,2,1.37639348571495,-6.25113241938892,0.553570092142648,-0.948059638287231
2.58,2,1.35811806085081,-6.15414040970108,0.955693393214001,-0.855317538439002
2.6,2,1.34193745842094,-5.97322875605576,0.955693393214001,-0.736201117945993
2.62,2,1.32962003715734,-5.716019252587,1.32773981867772,-0.448399033620722
2.64,2,1.32322960473427,-5.39642538377736,1.61377756645398,-0.163464784411606
2.66,2,1.32345813646191,-5.03071318024857,1.61377756645398,0.237021749852155
2.68,2,1.33182268626825,-4.63905064203889,1.77702597787373,0.611283367666771
2.7,2,1.34772882397243,-4.24211344733522,1.79447606154441,1.01913591447198
2.72,2,1.37182158107715,-3.8611660924929,1.79447606154441,1.37963097246102
2.74,2,1.40233805064252,-3.51596522287189,1.66158626990924,1.69183349105443
2.76,2,1.43897062966321,-3.22357894576439,1.40148840935583,1.94476808370583
2.78,2,1.47926446834239,-2.9979307936088,1.40148840935583,2.08606597282951
2.8,2,1.52215953957128,-2.8477986142219,1.05349294262976,2.16820363481005
2.82,2,1.5651239447536,-2.7780061269491,0.663328723367493,2.10567588975091
2.84,2,1.60662535902636,-2.78712574075552,0.663328723367493,2.0049175788292
2.86,2,1.64467704809904,-2.87005732262575,0.286096452380164,1.75252225996166
2.88,2,1.67763425424335,-3.01577784421383,-0.0243595700498872,1.49538297544274
2.9,2,1.70441732404088,-3.21081438289952,-0.0243595700498872,1.12108023544181
2.92,2,1.72375682005283,-3.43755725973138,-0.230149008596713,0.770517613763249
2.94,2,1.73575928500414,-3.67776064410095,-0.307031892083886,0.367420234287177
2.96,2,1.73981278518636,-3.91184475982129,-0.307031892083886,0.015762540875556
2.98,2,1.73723034189896,-4.12158662137359,-0.245926978139147,-0.319508651248137
3,2,1.7281681161391,-4.29038771903375,-0.0623966206817396,-0.585552757756665
3.02,2,1.71478203482225,-4.40464061478452,-0.0623966206817396,-0.775820399477094
3.04,2,1.69789286733177,-4.45473718859207,0.210397308866586,-0.894718847798512
3.06,2,1.67990594934848,-4.43489183819907,0.532618818127268,-0.900422462315971
3.08,2,1.66207337058401,-4.34459398461001,0.532618818127268,-0.855045986615532
3.1,2,1.64647735258037,-4.18695982650347,0.856086327543724,-0.680411191650833
3.12,2,1.6344374594039,-3.97042190160938,1.13074389432635,-0.489062782716751
3.14,2,1.62732232233725,-3.70594830596499,1.13074389432635,-0.18812811873357
3.16,2,1.62614601577188,-3.40856629931237,1.31898435131411,0.0973704275037982
3.18,2,1.63121308620939,-3.09417462889654,1.39602248527149,0.444626570603717
3.2,2,1.64301271523873,-2.78048837888083,1.39602248527149,0.743929564487611
3.22,2,1.66069167323511,-2.48417639061992,1.34935377465172,1.04940346549323
3.24,2,1.68412095911184,-2.22116844549503,1.18750253294378,1.28353595632958
