time,vel_sp,vel,theta,acc_sp,acc
0,0,0,-1,-0.0411015414176862,0
0.02,0,-0.000773523185509098,-0.997640569024807,-0.0411015414176862,-0.0429139251652881
0.04,0,-0.00162902918351538,-0.990391701565699,-0.0243218542527985,-0.0425246314063223
0.06,0,-0.00247153266448332,-0.978286029473439,-0.00699898692062504,-0.0414778588154498
0.08,0,-0.00328510728188259,-0.961394482756021,-0.00699898692062504,-0.0395558564246728
0.1,0,-0.00405364716356985,-0.939825955126869,0.0102804617519821,-0.0369293753470481
0.12,0,-0.0047642088206295,-0.913724132969871,0.027196789969039,-0.0337378599873637
0.14,0,-0.00540865508596074,-0.883262994717965,0.027196789969039,-0.0303618383718944
0.16,0,-0.00598491920744806,-0.84863883045912,0.0434960687967935,-0.0269052922309042
0.18,0,-0.00649233919227343,-0.810066149901965,0.0590061959867816,-0.0235370950291289
0.2,0,-0.00693388833476853,-0.767773362559988,0.0590061959867816,-0.0202982721721184
0.22,0,-0.00731195807520247,-0.722000281128022,0.0736048512503309,-0.017267765855791
0.24,0,-0.00763193598318851,-0.672995947415328,0.0871974133688013,-0.0144566677956673
0.26,0,-0.00789654422411389,-0.621017216772714,0.0871974133688013,-0.0117896954059703
0.28,0,-0.00811016303750683,-0.56632894229452,0.0997017055779219,-0.00931728880801158
0.3,0,-0.00827410375806667,-0.509202680698581,0.111038461027561,-0.0068699612164433
0.32,0,-0.0083910055806739,-0.449918015995603,0.111038461027561,-0.00456297457570808
0.34,0,-0.0084601950914068,-0.388760931885297,0.121121986483669,-0.00213948924518166
0.36,0,-0.00848292255359946,-0.326025774806424,0.12985880066768,0.000102940747795584
0.38,0,-0.00845899544084085,-0.26201096049704,0.12985880066768,0.00253643846494487
0.4,0,-0.00838782704815079,-0.197022023684488,0.13716888598794,0.00479442909265139
0.42,0,-0.00827036705063716,-0.131366576777704,0.142980972625154,0.00721454277106828
0.44,0,-0.00810545861587983,-0.0653563923311114,0.142980972625154,0.00946885406885977
0.46,0,-0.00789512862334116,0.000697078565806041,0.147232355346771,0.0118364413342499
0.48,0,-0.00763774103761729,0.0664814189964757,0.149879733280783,0.0140728475113703
0.5,0,-0.00733653011460304,0.131686807233762,0.149879733280783,0.0163132790987142
0.52,0,-0.00699016504354908,0.19600650698502,0.150902276301389,0.0184772175995234
0.54,0,-0.00660262633633195,0.259138576378728,0.150290584332189,0.0205080993623987
0.56,0,-0.00617386694788341,0.320788542203428,0.150290584332189,0.0225126768054813
0.58,0,-0.00570757539383567,0.380668972978981,0.148058752878018,0.0243025073735392
0.6,0,-0.00520519782645392,0.438503253576782,0.144244048582845,0.0260638819495402
0.62,0,-0.00467045326733385,0.494024720716151,0.144244048582845,0.027554944185824
0.64,0,-0.00410558287669752,0.546980454967761,0.138899196503429,0.0290416750108001
0.66,0,-0.00351423085353083,0.597129499611161,0.132090697909683,0.0301779922906396
0.68,0,-0.00290008190855921,0.644247674032711,0.132090697909683,0.0313468535561412
0.7,0,-0.00226494322642288,0.688124275608961,0.123907893844445,0.0321921873649979
0.72,0,-0.00161386005475523,0.728566570962517,0.114448521397679,0.0330182468721597
0.74,0,-0.000947461196767771,0.765397550210463,0.114448521397679,0.0336019224057591
0.76,0,-0.000271600598332199,0.798458609144282,0.103814790109475,0.0340528395236619
0.78,0,0.000412940153521141,0.827609537690853,0.092129998471762,0.0343487708181862
0.8,0,0.00110031035753118,0.852728477372576,0.092129998471762,0.0344175880432534
0.82,0,0.00178933639951838,0.873714845781669,0.0795286333375888,0.0344145927809053
0.84,0,0.00247483797669057,0.890486924297202,0.0661485613585789,0.0341087729603216
0.86,0,0.00315459709507452,0.902985025303266,0.0661485613585789,0.0337849722016274
0.88,0,0.00382437777333716,0.911168429070204,0.0521401152842405,0.0331055087143538
0.9,0,0.00448077341314555,0.915019319871848,0.0376638808685147,0.0324494543326488
0.92,0,0.00512134028188035,0.914538647599982,0.0376638808685147,0.0314696159129125
0.94,0,0.00574198202766726,0.909749553111935,0.0228737914334597,0.0304997825766093
