time,vel_sp,vel,theta,acc_sp,acc
0,0,0,-5,0.000208393253151698,0
0.02,0,-0.00841103281869209,-4.97171733173335,0.000208393253151698,-0.465775030869926
0.04,0,-0.0176629806910018,-4.88322608676398,0.00131304648510761,-0.457074200957759
0.06,0,-0.0266365371310309,-4.73554811589733,0.00401739457528808,-0.435472213110575
0.08,0,-0.0350337413263004,-4.53084196171725,0.00401739457528808,-0.398149982353218
0.1,0,-0.0425610223606813,-4.27240838608037,0.00875162777268097,-0.347428514178701
0.12,0,-0.048979068595109,-3.96457408497091,0.0155182818207492,-0.287187186323241
0.14,0,-0.054152440372365,-3.6124793252437,0.0155182818207492,-0.222925230904808
0.16,0,-0.0580277131192321,-3.22180666224717,0.0238610784133984,-0.157749371646097
0.18,0,-0.0606243455042838,-2.79857536156741,0.0329357564431862,-0.0955124837825868
0.2,0,-0.0620096207711598,-2.3489393912957,0.0329357564431862,-0.0370954930342136
0.22,0,-0.0622773423254039,-1.87907512226481,0.0416490728794523,0.0154920833469986
0.24,0,-0.061541431083771,-1.39506754963464,0.0488283682974493,0.0628170567779501
0.26,0,-0.0599096100783786,-0.902864465137026,0.0488283682974493,0.104220247488007
0.28,0,-0.0574948147525655,-0.408221551399387,0.0533879603390924,0.14076994836223
0.3,0,-0.0543875690181882,0.0833113806672313,0.0544672799292467,0.172682594166812
0.32,0,-0.0506776545584638,0.566411218842164,0.0544672799292467,0.200835350863979
0.34,0,-0.0464309336645648,1.03599239895067,0.0515254246686133,0.225719543863262
0.36,0,-0.0417149030674202,1.48722019440871,0.0443866044707348,0.247662029437047
0.38,0,-0.036578475715831,1.91553496685495,0.0443866044707348,0.267286520821108
0.4,0,-0.0310754295329505,2.31666535607966,0.0332393031344006,0.284217977568985
0.42,0,-0.0252510770411776,2.68667000625184,0.0185975661949222,0.299074491956033
0.44,0,-0.01915734620511,3.02195555573553,0.0185975661949222,0.31093560847075
0.46,0,-0.0128479320618283,3.31932941760118,0.00123557134292998,0.320421953778273
0.48,0,-0.00637856636510702,3.57601813340077,-0.0178925195365108,0.326609192315264
0.5,0,0.000187929616162752,3.78971104468598,-0.0178925195365108,0.329934537801587
0.52,0,0.00679606912891378,3.95855762451059,-0.0377366387994485,0.329917705216552
0.54,0,0.0133635565086786,4.0812331530353,-0.057230058276253,0.32609084593549
0.56,0,0.0198219930017922,4.15696272466444,-0.057230058276253,0.318493910503257
0.58,0,0.0260951780017279,4.18550590963411,-0.0753574878036063,0.307393307429967
0.6,0,0.0321171876963042,4.16715750219819,-0.0912091444853298,0.292852791793798
0.62,0,0.0378163435565339,4.10273496527543,-0.0912091444853298,0.274912134444698
0.64,0,0.0431319217991858,3.99357033466126,-0.104019626303421,0.25401060299222
0.66,0,0.0480017274707471,3.84148284491578,-0.113192155993544,0.230134021480285
0.68,0,0.0523753442546562,3.64875692176766,-0.113192155993544,0.203999868683228
0.7,0,0.0562040452968391,3.41809927318191,-0.118309792435858,0.175465632772536
0.72,0,0.0594492573051704,3.15261374457552,-0.119135851615362,0.145431761247256
0.74,0,0.0620790915154444,2.85575039605452,-0.119135851615362,0.113762470458528
0.76,0,0.0640686945580433,2.53127178992601,-0.115606208465768,0.0813810404978463
0.78,0,0.0654033662446685,2.18319284232405,-0.107815789124277,0.0481689319987424
0.8,0,0.0660720745793147,1.81574535242331,-0.107815789124277,0.0149564589173841
0.82,0,0.0660779642492736,1.43331871664451,-0.0960012369035008,-0.0181291307206651
0.84,0,0.0654250748519442,1.04041277801663,-0.0805216074697584,-0.050620920911938
0.86,0,0.0641315827524764,0.641585199342067,-0.0805216074697584,-0.0820678821334746
0.88,0,0.0622178804027256,0.241395927277682,-0.0618382490049738,-0.112253740654249
0.9,0,0.0597164399489598,-0.155639566744396,-0.0404946974380315,-0.140635879547684
0.92,0,0.0566614068276038,-0.545106599869853,-0.0404946974380315,-0.167208079976988
0.94,0,0.0530963978806499,-0.922732496602662,-0.0170971125113253,-0.191330464821116
0.96,0,0.0490682523597778,-1.2844418264274,0.0077044501722341,-0.213165058504986
0.98,0,0.0446290592262608,-1.62639118473748,0.0077044501722341,-0.232086195351471
1,0,0.0398350754205885,-1.9450181250881,0.0332339061876499,-0.248349225253304
1.02,0,0.0347454555505162,-2.23706964391011,0.0588059974695562,-0.260745273704658
1.04,0,0.029478777308625,-2.49969008746537,0.0588059974695562,-0.26493923146578
1.06,0,0.0241844448024879,-2.73059101003532,0.0837388539997584,-0.263786799303335
1.08,0,0.0189562927191527,-2.92800212362192,0.107363480762527,-0.256970599615753
1.1,0,0.0139191478172995,-3.09066876929268,0.107363480762527,-0.245603929685395
1.12,2,0.00913418546393975,-3.21782705008714,0.457274261346895,-0.230346469446099
1.14,2,0.00487440683654009,-3.30924841040236,0.676732686291032,-0.178773542235492
1.16,2,0.00214789659709568,-3.36649306304229,0.676732686291032,-0.0844840661949157
1.18,2,0.0015082019520175,-3.39328689922388,0.795554445123712,0.041622345313241
1.2,2,0.00377165017156922,-3.39508264655331,0.841243531947876,0.196842565655566
1.22,2,0.00909659056363956,-3.37880444814386,0.841243531947876,0.351842216188972
1.24,2,0.0176568773071337,-3.35172283133268,0.838068038266017,0.513753444821732
1.26,2,0.0291650951974593,-3.32129147302713,0.806362173075676,0.645664011079595
1.28,2,0.0432480722043645,-3.29397025521563,0.806362173075676,0.768343672934447
1.3,2,0.0593935680508234,-3.27543457003581,0.762198492211735,0.846762602728349
1.32,2,0.0769471058132862,-3.26967096742612,0.71741825153985,0.909774493587839
