time,vel_sp,vel,theta,acc_sp
1.92,2,1.14226001551996,-9.74226010124965,0.0303725395261253
1.94,2,1.15923031124706,-10.1289040830007,0.0325426655995022
1.96,2,1.17519494731412,-10.5070429495007,0.0402212973495552
1.98,2,1.19087942037386,-10.8755892375124,0.0418705534445988
2,2,1.20576427598307,-11.2336908125339,0.0490682704263054
2.02,2,1.22024751025035,-11.580282754373,0.0508317028472383
2.04,2,1.2341753055179,-11.9146014590657,0.056989101230262
2.06,2,1.24755909497333,-12.235640504954,0.0593757090960013
2.08,2,1.26062456354249,-12.5426997302165,0.0641347535167512
2.1,2,1.2730219297397,-12.8348661031674,0.0674365959579332
2.12,2,1.28529388302742,-13.1114829341452,0.0706743151645779
2.14,2,1.29683177099545,-13.3717583519085,0.0748883586519027
2.16,2,1.30836968140401,-13.6150625745461,0.0767305474943354
2.18,2,1.3191829654211,-13.8407415435148,0.0816249248136214
2.2,2,1.33003630328098,-14.0481922750139,0.0824477900684133
2.22,2,1.34025436145742,-14.2369049326622,0.0875923087959179
2.24,2,1.3504777145046,-14.4063123051371,0.0878802675022973
2.26,2,1.36021977872884,-14.5560385533508,0.0927750532426529
2.28,2,1.3698762676967,-14.6855716870617,0.0930518138869945
2.3,2,1.37924588166126,-14.7946533296963,0.0972093378091809
2.32,2,1.38841491017849,-14.8828492696837,0.097916294689695
2.34,2,1.39749454913504,-14.9499958654145,0.100997012284206
2.36,2,1.40626712696167,-14.9957647532702,0.102409804202713
2.38,2,1.41512114485416,-15.0200654215234,0.104249489730578
2.4,2,1.42360259419933,-15.0226950255218,0.106422602330436
2.42,2,1.43228345102267,-15.0036187335446,0.107082868380829
2.44,2,1.44058498615647,-14.9627735839608,0.109870809666547
2.46,2,1.44913672839712,-14.9001741647959,0.109607126867266
2.48,2,1.45736680756568,-14.8158983774078,0.112697069070346
2.5,2,1.46583337600738,-14.7100083087069,0.111892960497786
2.52,2,1.47409339367497,-14.5827147076094,0.114877619550714
2.54,2,1.48252367112282,-14.4341380415346,0.11396928452934
2.56,2,1.49089983986713,-14.2646071395926,0.116442080482913
2.58,2,1.49935620232054,-14.0743162628066,0.115794209021127
2.6,2,1.5079227000045,-13.8636888813879,0.117435547188903
2.62,2,1.51647765848607,-13.6330104170474,0.117321414235618
2.64,2,1.52529052233035,-13.3827785577309,0.117961937096482
2.66,2,1.53402616231096,-13.1133861134664,0.118478556264023
2.68,2,1.54312880430255,-12.8253844196393,0.11811525730518
2.7,2,1.55213454153271,-12.5192821747791,0.119179656244536
2.72,2,1.5615638812874,-12.1956724073275,0.117977939971303
2.74,2,1.5709300854826,-11.855182108157,0.119361938848757
2.76,2,1.5807196434515,-11.4984417381525,0.117623745243964
2.78,2,1.5905289608072,-11.1261884516602,0.119008103730379
2.8,2,1.60071593136416,-10.7390927498637,0.117080096628293
2.82,2,1.61104087470115,-10.3379852180208,0.11812793401212
2.84,2,1.62166468350336,-9.92358319478812,0.116365575179791
2.86,2,1.63255679478003,-9.49678985523354,0.116797695621089
2.88,2,1.6436614720272,-9.05837963834978,0.115464928463364
2.9,2,1.65515235284013,-8.60930308371796,0.11512331816847
2.92,2,1.66678048710428,-8.15040034374698,0.114362644858194
2.94,2,1.6788819751801,-7.68264708232897,0.113220157437262
2.96,2,1.69107772726857,-7.2069535452448,0.113015612641856
2.98,2,1.70378692440441,-6.72430298106027,0.111199674807758
3,2,1.71658712203793,-6.23567389312373,0.111408199129727
3.02,2,1.72988770856172,-5.74204564114944,0.109179493645607
3.04,2,1.74331364725221,-5.2444538096111,0.109564764682603
3.06,2,1.75718146540984,-4.74386907271031,0.107231950024178
3.08,2,1.77123862054689,-4.24136652944806,0.107526027965834
3.1,2,1.78564502146293,-3.73790834507439,0.105406519059528
3.12,2,1.80031359357681,-3.2345860164109,0.10539183569586
3.14,2,1.81522359562974,-2.73235661373283,0.103741813692333
3.16,2,1.83046217732994,-2.23230261639334,0.103262222239001
3.18,2,1.84584009749447,-1.73537951001645,0.102227219940619
3.2,2,1.86158853970879,-1.24263822821824,0.101242963331197
3.22,2,1.8773953847032,-0.755034504649969,0.100848790337785
3.24,2,1.89357827873935,-0.273568734558286,0.0994403429552586
3.26,2,1.90976927275821,0.200807094259149,0.0995967048492332
3.28,2,1.92629777450304,0.66715701816422,0.0979552361139041
3.3,2,1.94281747041145,1.12454191963635,0.0984811898297857
3.32,2,1.95959687017466,1.57209676276118,0.0968502312091969
3.34,2,1.97637957716255,2.00890955718228,0.0975129201487387
3.36,2,1.99331635840474,2.43418637750972,0.0961454651171354
3.38,2,2.01028398323345,2.84706047775495,0.0967311220664899
3.4,2,2.02728689658326,3.2468057185866,0.0958429523250358
3.42,2,2.04434864529427,3.63261999175726,0.096191520710083
3.44,2,2.06133208490958,4.00383969373535,0.0959043028636953
3.46,2,2.07838967585385,4.35974429491426,0.0959414340252663
3.48,2,2.09527417322341,4.69972834152517,0.0962812064602718
3.5,2,2.11222470915373,5.0231662449457,0.0960276777475453
3.52,2,2.12893691695614,5.32950881775295,0.096914663404808
3.54,2,2.14567677809479,5.61823355469114,0.0964869681052157
3.56,2,2.16214540625767,5.88885011779413,0.0977630609260149
3.58,2,2.17857494246109,6.14094095762506,0.097331407677296
3.6,2,2.19472781223436,6.37408114042941,0.0988038103792174
3.62,2,2.21075247788396,6.58795569867011,0.09856212019534
3.64,2,2.22651611418088,6.78221410020998,0.100024037659464
3.66,2,2.24205274989798,6.95663659272902,0.100139579237236
3.68,2,2.2573513700022,7.11095786175851,0.101431625409012
3.7,2,2.27232760499595,7.2450442652861,0.10201434113337
3.72,2,2.28708350463492,7.35872534245228,0.103046535820228
3.74,2,2.30143720987968,7.45194523350209,0.104125815373885
3.76,2,2.31557383581694,7.52463567400956,0.104883485194963
3.78,2,2.32925254924866,7.57681141811891,0.106412103420628
3.8,2,2.34269429325266,7.6085100243897,0.106967990405196
3.82,2,2.35565081659255,7.61981348362902,0.108822850280866
3.84,2,2.36832739298999,7.6108633140478,0.109307593867304
3.86,2,2.38051595945992,7.58180962314827,0.111334711078077
3.88,2,2.39236145642343,7.5328934790633,0.111909818789658
3.9,2,2.4037351357778,7.46433689290641,0.113939471235672
3.92,2,2.41469312046397,7.37647122907952,0.114744402897338
3.94,2,2.42520549951225,7.26959418164954,0.116630279232989
3.96,2,2.4352297093117,7.14411668672441,0.117773252711037
3.98,2,2.44483330483133,7.00041771610073,0.119423830297591
4,2,2.45388717027065,6.83897640572706,0.12094720473782
4.02,2,2.46253455228576,6.66025573230881,0.122338395101587
4.04,2,2.47058989080318,6.46479346195901,0.124215303184423
4.06,2,2.47823607179186,6.2531367730718,0.125389657123702
4.08,2,2.48527013077771,6.02587539072861,0.127537950836866
4.1,2,2.49187412662724,5.78363768171857,0.128585002768455
4.12,2,2.4978711201802,5.52706014220002,0.130864192516808
4.14,2,2.503401376728,5.25684377378886,0.131908589536891
4.16,2,2.50834760169944,4.97367118168177,0.134175556510061
4.18,2,2.51278150951541,4.67830533391229,0.135336184387676
4.2,2,2.51666592583178,4.37147376944289,0.137458463730098
4.22,2,2.51999176143112,4.05398908862715,0.138826497204488
4.24,2,2.52280608387558,3.7266247937393,0.140704713183662
4.26,2,2.52502483879846,3.39022937037923,0.142321198712804
4.28,2,2.52676453516652,3.04562074835748,0.143913632570004
4.3,2,2.52788799007461,2.69367079510347,0.145761944536738
4.32,2,2.52855452215804,2.33523855652004,0.147076039559507
4.34,2,2.52860791599228,1.97120784366276,0.149069739398135
4.36,2,2.52821445922294,1.60247116974583,0.150163543858095
4.38,2,2.52723055136454,1.22991640323083,0.152203533113154
4.4,2,2.52579605684362,0.854461101779235,0.153172987993093
4.42,2,2.52381293910624,0.476991830655528,0.15512458483393
4.44,2,2.52136962032051,0.0984384290505659,0.156056373994621
4.46,2,2.51843293024236,-0.280318342676644,0.157795124621533
4.48,2,2.51502572307171,-0.658350254953929,0.158767009930591
4.5,2,2.51118477974816,-1.03478518090674,0.1602033505629
4.52,2,2.50686931267438,-1.40871037372142,0.161255974062802
4.54,2,2.50217869890962,-1.77926585879676,0.16233370401245
4.56,2,2.49702348317847,-2.14556792415541,0.163457691253462
4.58,2,2.49154293908242,-2.50677343311972,0.164182587535641
4.6,2,2.48562325159373,-2.86203838436514,0.165332300281815
4.62,2,2.47941758833135,-3.2105428012525,0.165742962362121
4.64,2,2.47281617530479,-3.55149106606001,0.166834708871094
4.66,2,2.4659567001615,-3.884094083834,0.167004411595837
4.68,2,2.45876008005985,-4.20761004405796,0.167937878724523
4.7,2,2.45132439362009,-4.52129095766406,0.167954181424008
4.72,2,2.44361934237994,-4.82445235869798,0.168637686234794
4.74,2,2.43568961290902,-5.11639728696706,0.16858203453252
4.76,2,2.42755986319225,-5.39649882418348,0.168952354532523
4.78,2,2.41922046257548,-5.66412046097391,0.168878897654496
4.8,2,2.41074831297779,-5.91869475756437,0.168893285430282
4.82,2,2.40208863451821,-6.15965423910474,0.168817484702844
4.84,2,2.39335480911522,-6.38649109220998,0.168482437785481
4.86,2,2.38446399797523,-6.59871446308438,0.168394583130767
4.88,2,2.37554526059027,-6.79587798425729,0.167751714220284
4.9,2,2.36651131362118,-6.97757103379154,0.167604562972674
4.92,2,2.35748323520543,-7.14341214723656,0.166720536447691
4.94,2,2.34839203231743,-7.29307233606024,0.166447335920845
4.96,2,2.33932961813786,-7.42623818014124,0.165405399864101
4.98,2,2.33026308845919,-7.54266268617662,0.164932830199074
5,2,2.3212421798794,-7.6421060022156,0.163807396128726
5.02,2,2.31227777071747,-7.72440078070021,0.163082652618067
5.04,2,2.30337321631437,-7.7893845481915,0.161932538089075
5.06,2,2.29458271455781,-7.83696544013014,0.160924304932052
5.08,2,2.28586854220464,-7.86706265936272,0.159781388656492
5.1,2,2.27731736516599,-7.87965823460491,0.158494771485654
5.12,2,2.26886496650332,-7.87475516443077,0.157357242324973
5.14,2,2.26061386498828,-7.85240583389449,0.155825099366707
5.16,2,2.2524918019303,-7.81269712957883,0.154661228055132
5.18,2,2.24459895564916,-7.7557507330925,0.152933373266622
5.2,2,2.23687283025411,-7.68173568861661,0.151698463208619
5.22,2,2.22939234822355,-7.59084209022136,0.149848471322529
5.24,2,2.22212210586967,-7.48331781792242,0.148482502140498
5.26,2,2.21510832409733,-7.3594225536514,0.14657044264582
5.28,2,2.20834938965398,-7.21947769091924,0.145031270687056
5.3,2,2.20185438810095,-7.0638126136086,0.143108739464845
5.32,2,2.19565676839016,-6.8928170168153,0.141366908385613
5.34,2,2.18973026641446,-6.70688907868148,0.139471420101653
5.36,2,2.18413613972915,-6.50648008870936,0.137530343681483
5.38,2,2.17882328867603,-6.29205566852222,0.135667780797344
5.4,2,2.17387029774091,-6.06412378953437,0.133543769721863
5.42,2,2.16921378188336,-5.82321492053433,0.131701176686493
5.44,2,2.16493313844322,-5.56988766861692,0.129442715861166
5.46,2,2.16096870279214,-5.30473320483618,0.127593420611472
5.48,2,2.15738615326217,-5.02835722469783,0.125258310908485
5.5,2,2.15414260363868,-4.74140437510231,0.12336589772388
5.52,2,2.15127737131116,-4.44452295557975,0.1210240617384
5.54,2,2.14877505469473,-4.13840342894574,0.119049333170018
5.56,2,2.14664341217514,-3.82373344374932,0.116749224160687
5.58,2,2.14489535698458,-3.50124126160342,0.114676254925706
5.6,2,2.14350827775629,-3.1716500469288,0.112454776624694
5.62,2,2.1425193996818,-2.8357171251519,0.110284277013263
5.64,2,2.14188038106205,-2.49419644606334,0.108170328119441
5.66,2,2.14164433596746,-2.14786513850946,0.105927129949492
5.68,2,2.14174883910832,-1.79750148620818,0.103924775570593
5.7,2,2.14224998312951,-1.44389410518509,0.101654229425563
5.72,2,2.14308411804053,-1.08783876680526,0.0997505189123966
5.74,2,2.14429930006623,-0.730128496578669,0.097499805024376
5.76,2,2.14584218203312,-0.371568563593377,0.0956715335149694
5.78,2,2.14774106382914,-0.0129497206154808,0.0935013161940491
5.8,2,2.14996236514438,0.344922696929602,0.0917240567353243
5.82,2,2.15250779849302,0.701265983196988,0.0896909428409975
5.84,2,2.15536776335365,1.05528433794213,0.0879488418644042
5.86,2,2.1585157286291,1.40620886218394,0.0860992142439464
5.88,2,2.16196548072341,1.75326311797274,0.0843844300858455
5.9,2,2.16566897418836,2.09569679164839,0.0827287051194585
5.92,2,2.16965465777983,2.43276094945859,0.0810572036508961
5.94,2,2.17386083421933,2.76372991705744,0.0796022200501016
5.96,2,2.17832170784549,3.0878902884741,0.0780019174206711
5.98,2,2.18297275001047,3.40454719727574,0.0767340134283205
6,2,2.18784334499817,3.71302925041143,0.0752425811456248
6.02,2,2.19287749730336,4.01267911297688,0.0741327545378771
6.04,2,2.19809059363446,4.30287229725046,0.0727894656585037
6.06,2,2.20344264995575,4.58299561560696,0.0718095641141957
6.08,2,2.20892920484239,4.85247557605558,0.0706515803304032
6.1,2,2.21452995797125,5.11075011717379,0.0697798021286083
6.12,2,2.2202201136283,5.35729962717187,0.06882939247017
6.14,2,2.22599979004065,5.5916185084125,0.0680426876803727
6.16,2,2.2318255304931,5.81324332151849,0.0673114471637089
6.18,2,2.23771286911599,6.02173052306738,0.0666081592400204
6.2,2,2.24360780934874,6.2166749632323,0.0660824768862363
6.22,2,2.24953284989443,6.39769849291115,0.0654730706925891
6.24,2,2.25543117650264,6.56445682847657,0.0651365279595961
6.26,2,2.26132375105099,6.71664057253727,0.0646420087267278
6.28,2,2.26716040747641,6.85396899713532,0.0644636975795496
6.3,2,2.27295374409911,6.97620229156283,0.0641004141444968
6.32,2,2.27866736973343,7.0831243930499,0.0640404979444649
6.34,2,2.28429995939242,7.17456429257343,0.0638270207004937
6.36,2,2.28983040549882,7.25037369787462,0.063864983968325
6.38,2,2.29524118536848,7.31045123554747,0.0638225156130854
6.4,2,2.30052842679577,7.35471804778147,0.0639343220471891
6.42,2,2.30566072564684,7.38314001341208,0.0640637613834688
6.44,2,2.31064663839344,7.39570906152617,0.064246342550257
6.46,2,2.31544530635827,7.39245912549144,0.0645432691598192
6.48,2,2.32007391463213,7.37345299253959,0.0647920798355566
6.5,2,2.32448851700259,7.33878901204395,0.0652360182062385
6.52,2,2.32870778242991,7.28859973268517,0.0655598440793231
6.54,2,2.3326918895662,7.22304800257042,0.0661204262811922
6.56,2,2.33645464211384,7.14233396477529,0.0665311381049672
6.58,2,2.33996537485837,7.0466830364657,0.0671813376870802
6.6,2,2.34322813946668,6.93636032873615,0.0676943607411206
6.62,2,2.34622459940459,6.81165291856192,0.0684110311577987
6.64,2,2.34894757455161,6.67288740631217,0.069035350153503
6.66,2,2.35139158909762,6.52041060006125,0.0697999718090797
6.68,2,2.35353818778999,6.3546070508435,0.0705428368428862
6.7,2,2.35539348683136,6.17588186583824,0.0713439323473964
6.72,2,2.35693187038011,5.98467361837425,0.0721925384711643
6.74,2,2.35816768829772,5.78144186856223,0.0730212078575935
6.76,2,2.35907139550238,5.5666749354016,0.0739624643729607
6.78,2,2.35966118461648,5.34088364071962,0.0748183445891374
6.8,2,2.35990823259701,5.1046015858602,0.0758331162415658
6.82,2,2.35982958725099,4.85838658327403,0.0767215839518917
6.84,2,2.35940314115211,4.60281292660103,0.0777794360448888
6.86,2,2.35864084395956,4.33847958150767,0.0787015961149127
6.88,2,2.3575301478227,4.06599685663963,0.0797760507543957
6.9,2,2.3560749359001,3.78599907802242,0.0807360563146449
6.92,2,2.35427512766217,3.49912807320189,0.0817958126950844
6.94,2,2.35212555650117,3.20604674922566,0.0827924389902164
6.96,2,2.34963672500893,2.90742379614644,0.0838225184199677
6.98,2,2.346796987542,2.60394435068123,0.0848454208738973
7,2,2.34362509767537,2.29629809371451,0.0858327387685706
7.02,2,2.3401067238751,1.98518567629086,0.086861165099626
7.04,2,2.33626557283995,1.67131155295969,0.08779380317682
7.06,2,2.33208785825771,1.35538482814167,0.0888056551242858
7.08,2,2.32759743605784,1.03811845646585,0.0896837174907112
7.1,2,2.3227852393244,0.720223900583627,0.0906545844449375
7.12,2,2.31767137675338,0.402415883646977,0.0914799536572883
7.14,2,2.31225539073118,0.0854020823724256,0.0923807532415241
7.16,2,2.30655177738682,-0.230108519204526,0.0931487035979832
7.18,2,2.30056984615743,-0.543418354770609,0.093952746426274
7.2,2,2.29431808289161,-0.853831800183813,0.0946553855570688
7.22,2,2.28781385118457,-1.16066749186178,0.0953489493308247
7.24,2,2.28105912410217,-1.46324960508328,0.0959893128760932
7.26,2,2.27407899800192,-1.76091805066832,0.0965583239238005
7.28,2,2.26687308425814,-2.05302381653544,0.0971159127250451
7.3,2,2.25947043053498,-2.33893459857492,0.0975526938993324
7.32,2,2.25187053932548,-2.61803481529849,0.098012704866608
7.34,2,2.24410147158982,-2.88972539774062,0.0983270164694432
7.36,2,2.23616629609997,-3.15342840132611,0.0986730146684511
7.38,2,2.22809023003609,-3.40858369957544,0.0988663212924701
7.4,2,2.2198814740203,-3.65465644999787,0.0990850953608902
7.42,2,2.21156016914371,-3.89113042092024,0.099164154387459
7.44,2,2.20314044092021,-4.11751720194903,0.0992461732311331
7.46,2,2.1946367219177,-4.33334868790697,0.099217185479639
7.48,2,2.18606883255644,-4.53818675535205,0.0991581327683506
7.5,2,2.1774458616758,-4.73161585134294,0.0990250452436202
7.52,2,2.16879213865458,-4.91325123004806,0.098825011377034
7.54,2,2.1601134468777,-5.0827332921865,0.098585381635367
7.56,2,2.15143652534642,-5.23973304078571,0.0982474141009202
7.58,2,2.14276506849281,-5.38394958171788,0.0979018296691246
7.6,2,2.13412679947713,-5.51511205037121,0.0974289835287691
7.62,2,2.12552522670495,-5.63298054955291,0.0969754883681017
7.64,2,2.11698522903751,-5.73734381954868,0.0963847309371283
7.66,2,2.10851383976525,-5.82802383492717,0.0958149083238532
7.68,2,2.10013106278921,-5.9048701401848,0.0951172170713926
7.7,2,2.09184837818711,-5.96776754432589,0.0944279958603041
7.72,2,2.08368015522437,-6.01662865426238,0.0936335253000815
7.74,2,2.07564204379672,-6.05140104042798,0.092826863661105
7.76,2,2.06774327039408,-6.07206005154954,0.0919441309725647
7.78,2,2.06000376990591,-6.07861614037859,0.0910178556664636
7.8,2,2.05242764643764,-6.07110766985818,0.0900563511342332
7.82,2,2.04503674642886,-6.04960587228866,0.0890218184608112
7.84,2,2.0378326385276,-6.0142115639723,0.0879848012823138
7.86,2,2.03083707453576,-5.9650557423352,0.0868521211591863
7.88,2,2.02405127993908,-5.90229981521391,0.0857405083579736
7.9,2,2.01749451409789,-5.82613345862333,0.0845245616890175
7.92,2,2.01117017646345,-5.73677764130849,0.0833334824911957
7.94,2,2.00509401271669,-5.63447928807205,0.0820420437804238
7.96,2,1.99927207408068,-5.51951626644658,0.0807733402227576
7.98,2,1.99371429109888,-5.39219066381191,0.0794240569762129
8,2,1.98843120068324,-5.25283464300019,0.0780752395276584
8.02,2,1.98342683863928,-5.1018028503158,0.0766808606839695
8.04,2,1.97871336400182,-4.93947749349191,0.0752672786264784
8.06,2,1.97429168742882,-4.76626251434321,0.0738340563045836
8.08,2,1.97017549100892,-4.58258713184689,0.0723590375652056
8.1,2,1.96636280996629,-4.38890128870377,0.0708932760867696
8.12,2,1.96286665951996,-4.1856763781635,0.0693736011463634
8.14,2,1.95968200691606,-3.97340386714133,0.0678934384296616
8.16,2,1.95682021746041,-3.75259285316229,0.0663471244488718
8.18,2,1.95427763708893,-3.52377209449803,0.0648490959012866
8.2,2,1.9520622431979,-3.28748483057835,0.0632857931337685
8.22,2,1.95017256884905,-3.04429228117591,0.0617716688342318
8.24,2,1.94861041391006,-2.7947668031061,0.0602125160350531
8.26,2,1.94737891704843,-2.53949690963975,0.0586814449564233
8.28,2,1.94647354782604,-2.27907989760744,0.0571414057603093
8.3,2,1.94589802627087,-2.01412542603454,0.0556163902981448
8.32,2,1.94564327334341,-1.74524952244405,0.0541134297320207
8.34,2,1.94571391037144,-1.47307690017988,0.0526064461099801
8.36,2,1.94609722265519,-1.19823659325716,0.0511560276287878
8.38,2,1.94679666466759,-0.921361669920513,0.0496856473395811
8.4,2,1.94779938652272,-0.643088452927171,0.0482891610306703
8.42,2,1.94910648448705,-0.364053297788721,0.0468677287879635
8.44,2,1.95070579430972,-0.084894021768319,0.0455302481832449
8.46,2,1.95259436851744,0.193755349492472,0.0441746532302571
8.48,2,1.95476175385029,0.47126139202204,0.0429025028044768
8.5,2,1.95719973367289,0.746998179003432,0.0416321277787768
8.52,2,1.95990072804453,1.02034315037652,0.0404302975744872
8.54,2,1.96285085920531,1.29068403949518,0.0392613570109142
8.56,2,1.96604520680535,1.55741526780728,0.0381382308928984
8.58,2,1.96946630171623,1.81994342581804,0.0370753060808205
8.6,2,1.97311048416187,2.07768527427432,0.0360400547630919
8.62,2,1.97695706812499,2.33007162251133,0.0350935404066547
8.64,2,1.98100201931526,2.57654745028531,0.0341593530001459
8.66,2,1.98522380781213,2.81657296797218,0.0333351849906887
8.68,2,1.98961646375759,3.04962642162733,0.0325138160117172
8.7,2,1.99416004747464,3.27520232894252,0.0318100190441628
8.72,2,1.99884554242678,3.4928165993641,0.0311083856583931
8.74,2,2.0036571371813,3.70200209512852,0.030513980474652
8.76,2,2.0085812128465,3.90231538573946,0.0299401626256899
8.78,2,2.01360563699287,4.09333185868902,0.029454557015817
8.8,2,2.01871239451765,4.27465221768195,0.0290147710999474
8.82,2,2.02389289777647,4.44589798598818,0.0286369091518906
