time,vel_sp,vel,theta,acc_sp,acc
0,0,0,-1,-7.85440797232159e-05,0
0.02,0,-0.000773523185509098,-0.997640569024807,-7.85440797232159e-05,-0.0429139251652881
0.04,0,-0.00162902918351538,-0.990391701565699,-0.000187390867501774,-0.0425246314063223
0.06,0,-0.00247153266448332,-0.978286029473439,-0.000222741673567299,-0.0414778588154498
0.08,0,-0.00328510728188259,-0.961394482756021,-0.000222741673567299,-0.0395558564246728
0.1,0,-0.00405364716356985,-0.939825955126869,-7.0326413529629e-05,-0.0369293753470481
0.12,0,-0.0047642088206295,-0.913724132969871,0.000364482640437003,-0.0337378599873637
0.14,0,-0.00540865508596074,-0.883262994717965,0.000364482640437003,-0.0303618383718944
0.16,0,-0.00598491920744806,-0.84863883045912,0.00113920344379172,-0.0269052922309042
0.18,0,-0.00649233919227343,-0.810066149901965,0.00226767000146544,-0.0235370950291289
0.2,0,-0.00693388833476853,-0.767773362559988,0.00226767000146544,-0.0202982721721184
0.22,0,-0.00731195807520247,-0.722000281128022,0.00372166112967934,-0.017267765855791
0.24,0,-0.00763193598318851,-0.672995947415328,0.00543800835763448,-0.0144566677956673
0.26,0,-0.00789654422411389,-0.621017216772714,0.00543800835763448,-0.0117896954059703
0.28,0,-0.00811016303750683,-0.56632894229452,0.00732867240512899,-0.00931728880801158
0.3,0,-0.00827410375806667,-0.509202680698581,0.00929170813307703,-0.0068699612164433
0.32,0,-0.0083910055806739,-0.449918015995603,0.00929170813307703,-0.00456297457570808
0.34,0,-0.0084601950914068,-0.388760931885297,0.0112215253319429,-0.00213948924518166
0.36,0,-0.00848292255359946,-0.326025774806424,0.0130174216052415,0.000102940747795584
0.38,0,-0.00845899544084085,-0.26201096049704,0.0130174216052415,0.00253643846494487
0.4,0,-0.00838782704815079,-0.197022023684488,0.0145901177515911,0.00479442909265139
0.42,0,-0.00827036705063716,-0.131366576777704,0.0158661148765846,0.00721454277106828
0.44,0,-0.00810545861587983,-0.0653563923311114,0.0158661148765846,0.00946885406885977
0.46,0,-0.00789512862334116,0.000697078565806041,0.0167899506275611,0.0118364413342499
0.48,0,-0.00763774103761729,0.0664814189964757,0.0173247375609069,0.0140728475113703
0.5,0,-0.00733653011460304,0.131686807233762,0.0173247375609069,0.0163132790987142
0.52,0,-0.00699016504354908,0.19600650698502,0.0174514009888414,0.0184772175995234
0.54,0,-0.00660262633633195,0.259138576378728,0.0171668665723667,0.0205080993623987
0.56,0,-0.00617386694788341,0.320788542203428,0.0171668665723667,0.0225126768054813
0.58,0,-0.00570757539383567,0.380668972978981,0.0164816868031563,0.0243025073735392
0.6,0,-0.00520519782645392,0.438503253576782,0.0154174636296799,0.0260638819495402
0.62,0,-0.00467045326733385,0.494024720716151,0.0154174636296799,0.027554944185824
0.64,0,-0.00410558287669752,0.546980454967761,0.0140042353539064,0.0290416750108001
0.66,0,-0.00351423085353083,0.597129499611161,0.0122779957782194,0.0301779922906396
0.68,0,-0.00290008190855921,0.644247674032711,0.0122779957782194,0.0313468535561412
0.7,0,-0.00226494322642288,0.688124275608961,0.0102785963029397,0.0321921873649979
0.72,0,-0.00161386005475523,0.728566570962517,0.00804795366164334,0.0330182468721597
0.74,0,-0.000947461196767771,0.765397550210463,0.00804795366164334,0.0336019224057591
0.76,0,-0.000271600598332199,0.798458609144282,0.00562852241543128,0.0340528395236619
0.78,0,0.000412940153521141,0.827609537690853,0.00306225383244674,0.0343487708181862
0.8,0,0.00110031035753118,0.852728477372576,0.00306225383244674,0.0344175880432534
0.82,0,0.00178933639951838,0.873714845781669,0.00038992884664487,0.0344145927809053
0.84,0,0.00247483797669057,0.890486924297202,-0.00234930060928982,0.0341087729603216
0.86,0,0.00315459709507452,0.902985025303266,-0.00234930060928982,0.0337849722016274
0.88,0,0.00382437777333716,0.911168429070204,-0.00511806513918919,0.0331055087143538
0.9,0,0.00448077341314555,0.915019319871848,-0.00788068787738687,0.0324494543326488
0.92,0,0.00512134028188035,0.914538647599982,-0.00788068787738687,0.0314696159129125
0.94,0,0.00574198202766726,0.909749553111935,-0.010603118044288,0.0304997825766093
0.96,0,0.00634131127706215,0.900693859684115,-0.0132528161976991,0.0292553418301652
0.98,0,0.00691492556990511,0.887434486713475,-0.0132528161976991,0.0280006282570427
1,0,0.00746237737555506,0.870052791864308,-0.0157985822952861,0.0265279907387497
1.02,0,0.00797841650508652,0.848650007058638,-0.018210430897235,0.0248849036400384
1.04,0,0.00845610459812843,0.8233489028086,-0.018210430897235,0.0224686456513804
1.06,0,0.00887993619938138,0.794302151220433,-0.0204587874003728,0.0196551522435913
1.08,0,0.00924572166229858,0.761687851161603,-0.0225130632599198,0.0164393818972169
1.1,0,0.00954174120700463,0.725706749192648,-0.0225130632599198,0.0128627444273277
1.12,2,0.0097672486769754,0.686580972032535,0.620722792814136,0.00936337397767416
1.14,2,0.0101986773557218,0.644469811095237,0.993398019681755,0.0575295499946352
1.16,2,0.012371770194356,0.598472652227045,0.993398019681755,0.170422297484436
1.18,2,0.0170431359653044,0.546281236783952,1.16816708827523,0.325694488332902
1.2,2,0.0254351785098115,0.484586806636158,1.20483234334267,0.526083150125528
1.22,2,0.0377028264183661,0.409179807170175,1.20483234334267,0.718793992112225
1.24,2,0.0540595805362974,0.315873044450598,1.15156793696129,0.923404211015509
