train_time,estimated_length,percentage_error
0.03,4.08311206140571,104.155603070285
0.06,4.08311206140571,104.155603070285
0.09,4.08311206140571,104.155603070285
0.12,4.08311206140571,104.155603070285
0.15,4.08311206140571,104.155603070285
0.18,4.08311206140571,104.155603070285
0.21,4.08311206140571,104.155603070285
0.24,4.08311206140571,104.155603070285
0.27,4.08311206140571,104.155603070285
0.3,4.08311206140571,104.155603070285
0.33,4.08311206140571,104.155603070285
0.36,4.08311206140571,104.155603070285
0.39,4.08311206140571,104.155603070285
0.42,4.08311206140571,104.155603070285
0.45,4.08311206140571,104.155603070285
0.48,4.08311206140571,104.155603070285
0.51,4.08311206140571,104.155603070285
0.54,4.08311206140571,104.155603070285
0.57,4.08311206140571,104.155603070285
0.6,4.08311206140571,104.155603070285
0.63,4.08311206140571,104.155603070285
0.66,4.08311206140571,104.155603070285
0.69,4.08311206140571,104.155603070285
0.72,4.08311206140571,104.155603070285
0.75,4.08311206140571,104.155603070285
0.78,4.08311206140571,104.155603070285
0.81,4.08311206140571,104.155603070285
0.84,4.08311206140571,104.155603070285
0.87,4.08311206140571,104.155603070285
0.9,4.08311206140571,104.155603070285
0.93,4.08311206140571,104.155603070285
0.96,4.08311206140571,104.155603070285
0.99,4.08311206140571,104.155603070285
1.02,4.08311206140571,104.155603070285
1.05,4.08311206140571,104.155603070285
1.08,4.08311206140571,104.155603070285
1.11,4.08311206140571,104.155603070285
1.14,4.08311206140571,104.155603070285
1.17,4.08311206140571,104.155603070285
1.2,4.08311206140571,104.155603070285
1.23,3.81544138182467,90.7720690912332
1.26,2.64961207071157,32.4806035355786
1.29,2.25765762238146,12.8828811190729
1.32,2.04277051971576,2.13852598578816
1.35,1.94665376623707,-2.66731168814632
1.38,1.85716454496603,-7.14177275169826
1.41,1.77370725394742,-11.3146373026292
1.44,1.77370725394742,-11.3146373026292
1.47,1.77370725394742,-11.3146373026292
1.5,1.85716454496603,-7.14177275169826
1.53,1.85716454496603,-7.14177275169826
1.56,1.85716454496603,-7.14177275169826
1.59,1.94665376623707,-2.66731168814632
1.62,1.94665376623707,-2.66731168814632
1.65,2.04277051971576,2.13852598578816
1.68,2.04277051971576,2.13852598578816
1.71,2.14618577727637,7.30928886381872
1.74,2.14618577727637,7.30928886381872
1.77,2.25765762238146,12.8828811190729
1.8,2.25765762238146,12.8828811190729
1.83,2.3780451825777,18.9022591288849
1.86,2.3780451825777,18.9022591288849
1.89,2.50832523275544,25.4162616377721
1.92,2.50832523275544,25.4162616377721
1.95,2.50832523275544,25.4162616377721
1.98,2.64961207071157,32.4806035355786
2.01,2.64961207071157,32.4806035355786
2.04,2.64961207071157,32.4806035355786
2.07,2.80318142338139,40.1590711690693
2.1,2.80318142338139,40.1590711690693
2.13,2.80318142338139,40.1590711690693
2.16,2.80318142338139,40.1590711690693
2.19,2.97049934571124,48.5249672855622
2.22,2.97049934571124,48.5249672855622
2.25,2.97049934571124,48.5249672855622
2.28,2.97049934571124,48.5249672855622
2.31,2.80318142338139,40.1590711690693
2.34,2.80318142338139,40.1590711690693
2.37,2.80318142338139,40.1590711690693
2.4,2.80318142338139,40.1590711690693
2.43,2.64961207071157,32.4806035355786
2.46,2.64961207071157,32.4806035355786
2.49,2.50832523275544,25.4162616377721
2.52,2.50832523275544,25.4162616377721
2.55,2.3780451825777,18.9022591288849
2.58,2.25765762238146,12.8828811190729
2.61,2.25765762238146,12.8828811190729
2.64,2.25765762238146,12.8828811190729
2.67,2.14618577727637,7.30928886381872
2.7,2.14618577727637,7.30928886381872
2.73,2.14618577727637,7.30928886381872
2.76,2.14618577727637,7.30928886381872
2.79,2.14618577727637,7.30928886381872
2.82,2.14618577727637,7.30928886381872
2.85,2.14618577727637,7.30928886381872
2.88,2.14618577727637,7.30928886381872
2.91,2.14618577727637,7.30928886381872
2.94,2.14618577727637,7.30928886381872
2.97,2.14618577727637,7.30928886381872
3,2.14618577727637,7.30928886381872
3.03,2.25765762238146,12.8828811190729
3.06,2.25765762238146,12.8828811190729
3.09,2.25765762238146,12.8828811190729
3.12,2.25765762238146,12.8828811190729
3.15,2.25765762238146,12.8828811190729
3.18,2.3780451825777,18.9022591288849
3.21,2.3780451825777,18.9022591288849
3.24,2.3780451825777,18.9022591288849
3.27,2.3780451825777,18.9022591288849
3.3,2.3780451825777,18.9022591288849
3.33,2.50832523275544,25.4162616377721
3.36,2.50832523275544,25.4162616377721
3.39,2.50832523275544,25.4162616377721
3.42,2.50832523275544,25.4162616377721
3.45,2.50832523275544,25.4162616377721
3.48,2.50832523275544,25.4162616377721
3.51,2.50832523275544,25.4162616377721
3.54,2.50832523275544,25.4162616377721
3.57,2.50832523275544,25.4162616377721
3.6,2.50832523275544,25.4162616377721
3.63,2.50832523275544,25.4162616377721
3.66,2.50832523275544,25.4162616377721
3.69,2.50832523275544,25.4162616377721
3.72,2.50832523275544,25.4162616377721
