time,vel.x,vel.y,theta.x,theta.y,acc_sp.x,acc_sp.y,vel_sp.x,vel_sp.y
-118.5,0.0577418440105282,0.405305051307529,10.8623389610056,18.9870249192418,-1.21117291429047,0.774256820434984,-0.6150523,0.7884863
-118.44,0.00203830612446105,0.432611316826713,10.1714409531892,19.7431630312533,-1.18143961024592,0.774664123990887,-0.6150523,0.7884863
-118.38,-0.0472068600615549,0.457159629967452,8.93368917136664,19.5212699103156,-1.1568744826945,0.755918599423792,-0.6150523,0.7884863
-118.32,-0.0924525049628927,0.47932692331336,7.23739448102249,18.2148730948216,-1.12440689441208,0.74133443694038,-0.6150523,0.7884863
-118.26,-0.135833119543632,0.501036102272831,5.24693946495802,15.8932450198693,-1.11117787539318,0.725943394746229,-0.6150523,0.7884863
-118.2,-0.178253835922667,0.52468140102858,3.10705830641731,12.7419725343587,-1.08474943259915,0.701933065120627,-0.6150523,0.7884863
-118.14,-0.220471641144492,0.552652608293968,0.917881833447954,9.05426385648351,-1.02056416348847,0.652118615874651,-0.6150523,0.7884863
-118.08,-0.265012204518643,0.584544464129739,-1.08923455712186,5.1800930971972,-0.971034684549409,0.591819818356493,-0.6150523,0.7884863
-118.02,-0.313732903270607,0.618420815461661,-2.75673646850881,1.40317827400255,-0.897398705915114,0.530016848426153,-0.6150523,0.7884863
-117.96,-0.364580395167694,0.651725927216061,-4.03199676873661,-2.0626492434246,-0.798784526241229,0.491856711634535,-0.6150523,0.7884863
-117.9,-0.416291684738584,0.682884446188078,-4.88243177966134,-4.99203638780418,-0.710649857463638,0.447891156876017,-0.6150523,0.7884863
-117.84,-0.467933468136616,0.711222349661291,-5.24630402883557,-7.22692247303619,-0.668543756535678,0.435334716447844,-0.6150523,0.7884863
-117.78,-0.516906559134923,0.736904199331809,-5.10893076795116,-8.67436824489599,-0.615547219350809,0.410163245039111,-0.6150523,0.7884863
-117.72,-0.563034310445533,0.760350309309283,-4.50438013925745,-9.3118180835771,-0.542186422021432,0.388114151669329,-0.6150523,0.7884863
-117.66,-0.606961767660018,0.782229722586154,-3.51437103904812,-9.09100820708972,-0.496468589483035,0.362554840068577,-0.6150523,0.7884863
-117.6,-0.648371343360756,0.802372660761086,-2.19011825442816,-7.98986608474502,-0.431359597268991,0.333117065544468,-0.6150523,0.7884863
-117.54,-0.685310684920883,0.820464795444659,-0.623470887405735,-6.07294860929685,-0.410817622434478,0.30122234478463,-0.6150523,0.7884863
-117.48,-0.716849133684115,0.835930628192059,1.09874819754777,-3.47909881742609,-0.353788827245493,0.309911397235708,-0.6150523,0.7884863
-117.42,-0.742210075503614,0.846835912462588,2.87060729825681,-0.391708686083655,-0.35317470899835,0.305820818188323,-0.6150523,0.7884863
-117.36,-0.761393843767876,0.853615018301076,4.5053533719943,2.91870900126712,-0.364326306730947,0.319633979699271,-0.6150523,0.7884863
-117.3,-0.774291410275762,0.857402074227134,5.84211425695583,6.15340616832956,-0.356873833972958,0.326044166515922,-0.6150523,0.7884863
-117.24,-0.782122822008026,0.858722667646283,6.78981420622415,9.01595410585663,-0.348372427761896,0.336084909939058,-0.6150523,0.7884863
-117.18,-0.78710085967607,0.857898457518689,7.32978597903562,11.2919152478015,-0.363689167166831,0.336873755001651,-0.6150523,0.7884863
-117.12,-0.790342479037307,0.856098068006179,7.35789807239442,12.8496300686096,-0.37667188010907,0.35190164186019,-0.6150523,0.7884863
-117.06,-0.791884630176675,0.853141462092296,6.88262360823814,13.5728433674351,-0.354757200840224,0.357904377269617,-0.6150523,0.7884863
-117,-0.791455714157512,0.848779811223193,5.91391389463257,13.396881922643,-0.36163031482472,0.366533227971043,-0.6150523,0.7884863
-116.94,-0.788658189222503,0.845440071361124,4.50706136025452,12.2533110351335,-0.373110311288874,0.359577847875873,-0.6150523,0.7884863
-116.88,-0.783672175070682,0.844721360231445,2.79544193679306,10.2024670479975,-0.398544820585405,0.363150304685367,-0.6150523,0.7884863
-116.82,-0.780379298493485,0.847048046376164,0.919008656336801,7.45773187900635,-0.372089068427875,0.325280761999075,-0.6150523,0.7884863
-116.76,-0.781204477725197,0.852913941900977,-0.965806261727011,4.31143120224437,-0.361484316021373,0.29484595749197,-0.6150523,0.7884863
-116.7,-0.787165764972493,0.862507225446695,-2.71882595079729,1.01381576520546,-0.317520982998756,0.273654491355493,-0.6150523,0.7884863
-116.64,-0.798043993812554,0.873939243561243,-4.17885122662595,-2.21871101155963,-0.261939593846645,0.23530122849587,-0.6150523,0.7884863
-116.58,-0.812668356613596,0.886294017694631,-5.22576749550971,-5.17558462632181,-0.220311913192474,0.193637600279056,-0.6150523,0.7884863
-116.52,-0.82891236960761,0.899727401261754,-5.81105723790469,-7.67134438278401,-0.137371315994982,0.177295400260662,-0.6150523,0.7884863
-116.46,-0.846797791677674,0.91177254657769,-5.9523395058302,-9.51181703061355,-0.114185400982594,0.154164348570968,-0.6150523,0.7884863
-116.4,-0.864425570022082,0.922093908958283,-5.69865135402092,-10.6366042485935,-0.0779992305700543,0.135784611998846,-0.6150523,0.7884863
-116.34,-0.880810994512044,0.931737319748785,-5.04501346369801,-11.0314519201984,-0.0353138077857032,0.132158484521989,-0.6150523,0.7884863
-116.28,-0.896240896697808,0.939494981886638,-4.00972228881414,-10.6352900779806,-0.00810564140357052,0.113706483908393,-0.6150523,0.7884863
-116.22,-0.909230585780482,0.945524030419242,-2.63950247908482,-9.44049000988599,0.00960799981411353,0.0984423261298065,-0.6150523,0.7884863
-116.16,-0.918213811387774,0.949608579895095,-1.03037823857498,-7.50006722450235,0.0433752651243401,0.0991749562077415,-0.6150523,0.7884863
-116.1,-0.923696436477892,0.949889644343657,0.676257782504024,-4.96981638528578,0.0185716801825115,0.10246396179138,-0.6150523,0.7884863
-116.04,-0.924722090234625,0.945946102537718,2.32307501552377,-2.08414667068465,0.0256539946815806,0.128051144804943,-0.6150523,0.7884863
-115.98,-0.920137086901685,0.939675490583093,3.77028414116324,0.913301330532373,0.0141656457924483,0.157250900310234,-0.6150523,0.7884863
-115.92,-0.910590886550154,0.9310367547587,4.93802255742066,3.78716980090991,-0.0258055351449304,0.166418076887375,-0.6150523,0.7884863
-115.86,-0.897592096402523,0.920830289877195,5.7347483318262,6.34936464333864,-0.0363472584268031,0.176847620455637,-0.6150523,0.7884863
-115.8,-0.882650711186249,0.90935006389517,6.08846359075056,8.40529129261016,-0.0834749431228398,0.207879410196085,-0.6150523,0.7884863
-115.74,-0.867895950354592,0.895334718718056,5.9412807163457,9.80241031264107,-0.0756316735962068,0.22318623251065,-0.6150523,0.7884863
-115.68,-0.854585030911884,0.881272758566678,5.31764680696989,10.4306139824037,-0.101639201451907,0.249167146469342,-0.6150523,0.7884863
-115.62,-0.840164486830166,0.870229080888425,4.27420188471069,10.2362647462031,-0.11892570119926,0.265288758332968,-0.6150523,0.7884863
-115.56,-0.824459614835116,0.863751891744767,2.86701258543673,9.18642453510503,-0.0955487671728926,0.231168494586584,-0.6150523,0.7884863
-115.5,-0.809403373494187,0.861852272272987,1.22294374769839,7.37352376206186,-0.137734498765543,0.211586897808423,-0.6150523,0.7884863
-115.44,-0.797001170798556,0.864710200528268,-0.476650192523039,5.02874998462348,-0.145099413301795,0.187375804310602,-0.6150523,0.7884863
-115.38,-0.787915492406568,0.870055983917316,-2.07468672496929,2.36354380446309,-0.107826180338648,0.153543770566491,-0.6150523,0.7884863
-115.32,-0.784209768428217,0.877216362898593,-3.45757990657389,-0.393120730652791,-0.108397509338408,0.117815593957748,-0.6150523,0.7884863
-115.26,-0.783852852098825,0.885910843892552,-4.49430562503309,-3.06229114311347,-0.081590117219649,0.104072804056911,-0.6150523,0.7884863
-115.2,-0.786442311644915,0.894109622534373,-5.17205841534432,-5.49222837519056,-0.0455266181242394,0.0878908651956936,-0.6150523,0.7884863
-115.14,-0.791689712331461,0.90127025759395,-5.50936420562691,-7.53934212083401,-0.00763563790999912,0.0683794210049368,-0.6150523,0.7884863
-115.08,-0.799152901313461,0.90757963164047,-5.43991795985126,-9.06886486150194,0.0291270789906112,0.0598111576283408,-0.6150523,0.7884863
-115.02,-0.807321702458802,0.91317904383848,-4.97794684305177,-9.96215723510702,0.0511996777961583,0.052133017849348,-0.6150523,0.7884863
-114.96,-0.815144497134856,0.917341977194547,-4.13759740472022,-10.1691429065699,0.0783407588595266,0.0366391291598531,-0.6150523,0.7884863
-114.9,-0.821702827753815,0.919610664940816,-3.02153596888044,-9.67691350184223,0.0813784141183184,0.0409451915397882,-0.6150523,0.7884863
-114.84,-0.826452152512617,0.919700918016906,-1.68106843255746,-8.47737226525259,0.091379818104952,0.0512015864449873,-0.6150523,0.7884863
-114.78,-0.828977886451243,0.916937034600372,-0.223432725482423,-6.63171482916462,0.0903394461549961,0.0602085053069565,-0.6150523,0.7884863
-114.72,-0.829505266565476,0.911057730268879,1.19139081375629,-4.32119671479594,0.112329897331321,0.0750861214935494,-0.6150523,0.7884863
-114.66,-0.828387435935766,0.901793795265036,2.46893128912139,-1.75516984358633,0.0898787366885724,0.0994227292710951,-0.6150523,0.7884863
-114.6,-0.824472047954102,0.890690549086508,3.55415297577875,0.878158074275902,0.0755438413384927,0.133538727679977,-0.6150523,0.7884863
-114.54,-0.816598397159777,0.878480284077757,4.38558813903338,3.35548760916837,0.0495116568362915,0.149759822275655,-0.6150523,0.7884863
-114.48,-0.804495854625051,0.866343669735451,4.85331984046811,5.51139983505919,0.0367067429765918,0.160374950513641,-0.6150523,0.7884863
-114.42,-0.789367178611976,0.856447992177585,4.92161875964578,7.21917308269228,-0.00778140404567549,0.175017529930741,-0.6150523,0.7884863
-114.36,-0.772505362399918,0.847413812598549,4.5442462115142,8.36571263850501,-0.0276949310269499,0.187868351014514,-0.6150523,0.7884863
-114.3,-0.756697957059739,0.837942815852455,3.80254038872412,8.84387544679237,-0.0307710146983235,0.180378751113344,-0.6150523,0.7884863
-114.24,-0.74286635721896,0.828672725057501,2.8302006324238,8.59491708128953,-0.0740962397741262,0.1954212319635,-0.6150523,0.7884863
-114.18,-0.730442429671308,0.821101725207961,1.68691416982045,7.62343639176295,-0.0681399819501649,0.215439774056879,-0.6150523,0.7884863
-114.12,-0.717379644864765,0.81499225141969,0.403464920791855,6.01303505215664,-0.0550526394841779,0.19999054708258,-0.6150523,0.7884863
-114.06,-0.706656494221268,0.811039660191928,-0.933334636108971,3.9121107799924,-0.0728040314901306,0.191515962591427,-0.6150523,0.7884863
-114,-0.698138953744578,0.809543305144694,-2.21881651736226,1.49462994301323,-0.0917520648069795,0.184670757126888,-0.6150523,0.7884863
-113.94,-0.693768603632141,0.808860754501352,-3.32136159679747,-1.0195804227795,-0.0642386960579614,0.190638226395553,-0.6150523,0.7884863
-113.88,-0.694458046055464,0.810125277839979,-4.16671096137178,-3.41331650810645,-0.0269838388313073,0.169532901258682,-0.6150523,0.7884863
-113.82,-0.698850410063566,0.814607008009404,-4.73394139360936,-5.53491112790495,0.00820013307540675,0.146606783931451,-0.6150523,0.7884863
-113.76,-0.704483034879793,0.822029744148094,-4.98199602073173,-7.23371540987203,0.024891572673096,0.125437420553415,-0.6150523,0.7884863
-113.7,-0.710548362997506,0.830462555633477,-4.83321185641315,-8.39791659252115,0.0268946178442539,0.0937565319263761,-0.6150523,0.7884863
-113.64,-0.717517910494121,0.838726322211014,-4.23717160004585,-8.97804106488831,0.0730492477342095,0.0864630339936339,-0.6150523,0.7884863
-113.58,-0.724166653040751,0.844988948301153,-3.25560114821908,-8.94070000125665,0.0691089838628184,0.0693995846863165,-0.6150523,0.7884863
-113.52,-0.730035993359133,0.848292006395116,-2.03031356787015,-8.2677694991706,0.103538099303028,0.0779264398458205,-0.6150523,0.7884863
-113.46,-0.733566709166744,0.848673537705818,-0.723370507259792,-6.98196210656972,0.102171056621062,0.100720436538918,-0.6150523,0.7884863
-113.4,-0.734272971351992,0.845514975684294,0.587448883646744,-5.17382998248964,0.0760102701080514,0.115097038283684,-0.6150523,0.7884863
-113.34,-0.731580708608407,0.839897502068171,1.85298550277211,-3.02778648028072,0.054070390946903,0.141176854137006,-0.6150523,0.7884863
-113.28,-0.726205940665778,0.83264265288488,2.99696921569949,-0.746959385816137,0.0422286048930457,0.147981594279916,-0.6150523,0.7884863
-113.22,-0.719049934325575,0.825577825791853,3.91662462730545,1.54382042512123,0.0265701578998733,0.159742804948689,-0.6150523,0.7884863
-113.16,-0.709259184514054,0.819435117337523,4.50501500627165,3.65670058300654,-0.000234143049872386,0.163738090425515,-0.6150523,0.7884863
-113.1,-0.697230546364373,0.815276524575316,4.73373690265945,5.43838354552724,-0.0114923848042692,0.165670509699141,-0.6150523,0.7884863
-113.04,-0.682296582101459,0.812501882944032,4.65176149843913,6.80474876616161,-0.0619629062159004,0.16545854152789,-0.6150523,0.7884863
-112.98,-0.666009970239183,0.80926027889601,4.3259912623882,7.64056389717308,-0.0690032948995754,0.167303024541264,-0.6150523,0.7884863
-112.92,-0.651209527307423,0.804763084865497,3.76455202801588,7.83192165717936,-0.113008497728526,0.173092303404595,-0.6150523,0.7884863
-112.86,-0.637042107069581,0.799012316515277,2.94395480825127,7.339792877731,-0.125244048747398,0.194056194284348,-0.6150523,0.7884863
-112.8,-0.625122895682867,0.793899412983096,1.88225561820588,6.23366104039727,-0.102863460958013,0.199775746467816,-0.6150523,0.7884863
-112.74,-0.615456582807303,0.789932089333301,0.614271595441212,4.61882572404364,-0.141626605530871,0.202616369757283,-0.6150523,0.7884863
-112.68,-0.608302288520974,0.788510716188521,-0.716056181825026,2.67707973656908,-0.116532069251808,0.182970516036412,-0.6150523,0.7884863
-112.62,-0.604072146500913,0.78916674861533,-1.95368658348839,0.599459090127157,-0.10773795725015,0.177312470135061,-0.6150523,0.7884863
-112.56,-0.604586148074443,0.791623324807159,-2.98320847290292,-1.45338160279482,-0.103782314593929,0.168962094588149,-0.6150523,0.7884863
-112.5,-0.607892724905348,0.795988258840459,-3.77347152493889,-3.4014292667878,-0.0850920458412883,0.143635356385773,-0.6150523,0.7884863
-112.44,-0.612954289677493,0.8021744809237,-4.27613573235877,-5.11358882057676,-0.0441349636448337,0.123561463743603,-0.6150523,0.7884863
-112.38,-0.619550861175499,0.808564206007586,-4.51750172690654,-6.40444912725097,-0.0571223985994307,0.115247858486133,-0.6150523,0.7884863
-112.32,-0.627006834081554,0.813716484105301,-4.46311283987276,-7.18829172615868,-0.0278683667142809,0.106639920763704,-0.6150523,0.7884863
-112.26,-0.635623682213549,0.817741007123311,-4.01095778460601,-7.449413017115,-0.0259097595883367,0.116508138844535,-0.6150523,0.7884863
-112.2,-0.645029176060281,0.820093855333616,-3.21133636550936,-7.21136526376933,0.0141518350702379,0.112532281909921,-0.6150523,0.7884863
-112.14,-0.654056040753374,0.821170408795198,-2.16677660808278,-6.45887250743897,0.0415031878624101,0.103430612031274,-0.6150523,0.7884863
-112.08,-0.660645465111803,0.822156981861915,-0.977058719521509,-5.21060731330518,0.0290722176495709,0.114617769814346,-0.6150523,0.7884863
-112.02,-0.662943891461081,0.822874990553883,0.269870909755169,-3.52139196000998,0.0346710391749063,0.120015359012134,-0.6150523,0.7884863
-111.96,-0.661185827187764,0.821357866196441,1.48731026622439,-1.55347745137325,-0.0163711779245281,0.115460321740266,-0.6150523,0.7884863
-111.9,-0.658294529439513,0.817668292671728,2.6430118257543,0.466836702847624,-0.0287603639694534,0.125676102499571,-0.6150523,0.7884863
-111.84,-0.654689748168837,0.811509387316975,3.62111557794485,2.36182477056069,-0.0261106751251581,0.158815170893685,-0.6150523,0.7884863
-111.78,-0.651607790591154,0.803969967183088,4.30000665715139,4.07876791375629,-0.0100001042292922,0.176879197168519,-0.6150523,0.7884863
-111.72,-0.648553509426884,0.796317039132761,4.63918326223432,5.51549879022844,-0.0282257569935618,0.18568302350084,-0.6150523,0.7884863
-111.66,-0.644487710383992,0.789326649354031,4.67501483328075,6.54727043532611,-0.0354291954166223,0.196139793365944,-0.6150523,0.7884863
-111.6,-0.638245889709161,0.782066260687495,4.407277310763,7.1206324465909,-0.0481522634392233,0.213434354175772,-0.6150523,0.7884863
-111.54,-0.63075668504454,0.774930037244297,3.85361496493676,7.11122588536185,-0.0710249865848461,0.228178855258308,-0.6150523,0.7884863
-111.48,-0.623368691223792,0.769553347018986,3.02166170881932,6.45784860968696,-0.0972634869822213,0.23278747132515,-0.6150523,0.7884863
-111.42,-0.616296741432752,0.766281745498484,1.94737465675438,5.2764903322936,-0.0761155310771997,0.225409855449984,-0.6150523,0.7884863
-111.36,-0.61196821237062,0.764250186182241,0.716923814191265,3.70879621958468,-0.0730456089636411,0.215177935913562,-0.6150523,0.7884863
-111.3,-0.611583892185651,0.762620801621194,-0.541503141186599,1.90007012764076,-0.0682013978577863,0.20775208216086,-0.6150523,0.7884863
-111.24,-0.613431920175109,0.762258850856583,-1.71457762644025,0.0452800537670054,-0.0763505230316266,0.219566896147509,-0.6150523,0.7884863
-111.18,-0.616967663065368,0.76353891974915,-2.71647843435924,-1.75527017432452,-0.029320695924272,0.204795235025699,-0.6150523,0.7884863
-111.12,-0.622305960939445,0.767997322036921,-3.46047368302262,-3.4413822308092,-0.0260257841785736,0.189871132028083,-0.6150523,0.7884863
-111.06,-0.627965248795755,0.775435498504193,-3.93820050161761,-4.88312442059283,-0.0219296940844767,0.156711234735626,-0.6150523,0.7884863
-111,-0.633904157335311,0.78401683488244,-4.14244399094098,-5.95536288773127,0.013464699093223,0.134229085946778,-0.6150523,0.7884863
-110.94,-0.640958317770651,0.791987781178301,-4.02302085973226,-6.55436316788199,0.0186801389494884,0.122365590133498,-0.6150523,0.7884863
-110.88,-0.647912087826548,0.799181919763422,-3.54556816807603,-6.66990064865635,0.0390530547304676,0.125020188772363,-0.6150523,0.7884863
-110.82,-0.653810524435409,0.805389277424355,-2.78958796658702,-6.32575696888227,0.0282214386016126,0.113133880886962,-0.6150523,0.7884863
-110.76,-0.65956380481347,0.810018007127402,-1.80875324761038,-5.52339378842387,0.0357171813962528,0.124144039703592,-0.6150523,0.7884863
-110.7,-0.663250473102178,0.813020040905469,-0.668214935807864,-4.29449408482559,0.0551208027673173,0.105478193058954,-0.6150523,0.7884863
-110.64,-0.66366817389878,0.814365350369667,0.492165088892962,-2.73922831295899,0.0466191536101043,0.117742255405984,-0.6150523,0.7884863
-110.58,-0.660616242012055,0.814042701683857,1.58883280210238,-0.992338467853119,0.0174881045740728,0.136864432577425,-0.6150523,0.7884863
-110.52,-0.655525836161683,0.811289883298534,2.58972029828038,0.789891246377319,-0.000129560658485151,0.136290878059656,-0.6150523,0.7884863
-110.46,-0.649279751710118,0.806222790520336,3.37559577985066,2.44053626816442,-0.0230874355246433,0.15506061854724,-0.6150523,0.7884863
-110.4,-0.643364088586955,0.799729157329296,3.90107936511289,3.86360612313122,-0.0251873312427772,0.178867378742006,-0.6150523,0.7884863
-110.34,-0.637518625560243,0.792869086698857,4.20155849264907,4.97285376490598,-0.0333459890685509,0.195269510728325,-0.6150523,0.7884863
-110.28,-0.628814816595924,0.786957931588567,4.22801559854713,5.72379047492451,-0.067429637634408,0.201894411579071,-0.6150523,0.7884863
-110.22,-0.617712202895628,0.782325286263986,3.90501794887769,6.04700567654571,-0.0706494057881158,0.197300454833954,-0.6150523,0.7884863
-110.16,-0.606452875138546,0.77758440161752,3.31685001219287,5.84879052227432,-0.124056355608215,0.21656675529527,-0.6150523,0.7884863
-110.1,-0.596809303848573,0.772363521860766,2.52722905424489,5.12888879010904,-0.112119296983623,0.211534082050011,-0.6150523,0.7884863
-110.04,-0.589433343043785,0.768175552443547,1.52813008986084,3.97553894982968,-0.121546712920421,0.22943503451227,-0.6150523,0.7884863
-109.98,-0.585662581144077,0.766248419726863,0.436754079829326,2.51941564255917,-0.122279619150705,0.218624777044447,-0.6150523,0.7884863
-109.92,-0.58335014405398,0.76775556545448,-0.672847802536585,0.910755367343947,-0.11125032026386,0.196078216449358,-0.6150523,0.7884863
-109.86,-0.582225958310867,0.772119687690113,-1.71370467179402,-0.702671507540012,-0.109300809501189,0.181944978097632,-0.6150523,0.7884863
-109.8,-0.583300017782461,0.778158064180338,-2.54393853799063,-2.22235926927585,-0.0807647546600521,0.154099104954067,-0.6150523,0.7884863
-109.74,-0.585568836304611,0.784933897656016,-3.09124963263552,-3.56073195833131,-0.0896003850121246,0.146548730440467,-0.6150523,0.7884863
-109.68,-0.589596792063039,0.79234392971189,-3.432215070535,-4.59627060987307,-0.0788430986123347,0.131117371524229,-0.6150523,0.7884863
-109.62,-0.595622727422295,0.799004900429956,-3.55416439837082,-5.28760323951838,-0.0671975737045828,0.118838774979453,-0.6150523,0.7884863
-109.56,-0.602660122262997,0.804519641417235,-3.40153983082155,-5.62302347298597,-0.0190570552147089,0.109846496319174,-0.6150523,0.7884863
-109.5,-0.610444087520497,0.808774373320981,-2.96535106699826,-5.55158578196745,-0.0210884539090475,0.113208581793971,-0.6150523,0.7884863
-109.44,-0.617978180761282,0.811457817688217,-2.26962888487231,-5.04797926322475,-0.019289329551415,0.111754875179444,-0.6150523,0.7884863
-109.38,-0.623067323138823,0.814299977214715,-1.37807894710855,-4.12750684995094,0.019136052108598,0.109945475812632,-0.6150523,0.7884863
-109.32,-0.625079915225492,0.817220545955892,-0.390074063780508,-2.8476992186815,-0.0118194150605703,0.113809153337649,-0.6150523,0.7884863
-109.26,-0.625754643941112,0.819061781428774,0.637060609330326,-1.36710546956481,-0.0400215558645285,0.102010755744191,-0.6150523,0.7884863
-109.2,-0.6249808866744,0.818840728058179,1.62418330293548,0.177313954836078,-0.0656364144085896,0.109080565254563,-0.6150523,0.7884863
-109.14,-0.62226745040561,0.816524929242355,2.49003824631641,1.68366032929612,-0.0414241041316554,0.125998202064795,-0.6150523,0.7884863
-109.08,-0.618357126056712,0.811820295956083,3.18173007388091,3.05879060728401,-0.0486969526426805,0.146005708022564,-0.6150523,0.7884863
-109.02,-0.612597618165098,0.806244346693633,3.65181935432356,4.21321314207428,-0.100667767924541,0.165989147341742,-0.6150523,0.7884863
-108.96,-0.605004930262229,0.800234466199383,3.85424377636244,5.09952978646175,-0.0847986903928791,0.171288010439388,-0.6150523,0.7884863
-108.9,-0.598629399011376,0.793847739980837,3.80642873138695,5.65069691288715,-0.102592477541487,0.183993077050068,-0.6150523,0.7884863
-108.84,-0.594603673396908,0.787292190066199,3.50522309800922,5.77300148245202,-0.134401261596643,0.194715668850863,-0.6150523,0.7884863
-108.78,-0.590511158345316,0.781698628476788,2.89280136763933,5.40728904604227,-0.100026038620943,0.18962571694188,-0.6150523,0.7884863
-108.72,-0.586901653860459,0.778227319136376,2.04751953522863,4.57659059879584,-0.122066665568499,0.194928412911948,-0.6150523,0.7884863
-108.66,-0.585227309647685,0.776734856436165,1.06450905992182,3.43436966796941,-0.167287847213696,0.154908344127382,-0.646418268041499,0.762769773887941
-108.6,-0.585520745446637,0.777025695852468,-0.0194725661056906,2.09531253675788,-0.252357863366988,0.0441744365833769,-0.714436155758224,0.699457860189787
-108.54,-0.591057994678958,0.776827708578914,-1.08388255439447,0.656052801186651,-0.358423173511296,-0.104029138527157,-0.780964759712857,0.624421128628106
-108.48,-0.605209478248252,0.769627035750972,-1.96604430420551,-0.760900458995153,-0.499121217573903,-0.436513077952685,-0.911831153916242,0.407173377179683
-108.42,-0.626026260222727,0.747461088661744,-2.73700751377399,-2.09874900921528,-0.535284966654083,-0.964431182048688,-0.995619649999972,0.093495785999823
-108.36,-0.651508560947149,0.70475843583792,-3.41564142986399,-3.26992729538809,-0.281746269110577,-1.55859816889146,-0.796685257380023,-0.603575591234021
-108.3,-0.677821693795285,0.638948323883627,-4.10971466093414,-4.06777434057637,-0.153956191177867,-1.64322142631923,-0.7884863,-0.6150523
-108.24,-0.700120323116381,0.555179966791992,-5.05509600788009,-4.39446894016314,-0.13942009343399,-1.48255948092306,-0.7884863,-0.6150523
-108.18,-0.71684151894753,0.463564976698277,-6.36743225590104,-4.29822126834195,-0.144101046943807,-1.32897599622413,-0.7884863,-0.6150523
-108.12,-0.728309922809617,0.373236850637757,-7.95275888482194,-3.86375295805619,-0.164309321297619,-1.25462492548014,-0.7884863,-0.6150523
