train_time,estimated_length,percentage_error
0.03,4.08311206142118,716.622412284235
0.06,4.08311206142118,716.622412284235
0.09,4.08311206142118,716.622412284235
0.12,4.08311206142118,716.622412284235
0.15,4.08311206142118,716.622412284235
0.18,4.08311206142118,716.622412284235
0.21,4.08311206142118,716.622412284235
0.24,4.08311206142118,716.622412284235
0.27,0.27870280364055,-44.2594392718901
0.3,0.27870280364055,-44.2594392718901
0.33,0.27870280364055,-44.2594392718901
0.36,0.27870280364055,-44.2594392718901
0.39,0.27870280364055,-44.2594392718901
0.42,0.27870280364055,-44.2594392718901
0.45,0.27870280364055,-44.2594392718901
0.48,0.27870280364055,-44.2594392718901
0.51,0.27870280364055,-44.2594392718901
0.54,0.27870280364055,-44.2594392718901
0.57,0.289024260891778,-42.1951478216445
0.6,0.330055482858056,-33.9889034283889
0.63,0.364958788782571,-27.0082422434858
0.66,0.405706196084028,-18.8587607831944
0.69,0.453679117935686,-9.26417641286271
0.72,0.498460915031966,-0.30781699360688
0.75,0.536546444321127,7.30928886422535
0.78,0.579169715576861,15.8339431153723
0.81,0.61047062109426,22.094124218852
0.84,0.627081308191237,25.4162616382473
0.87,0.644379291359582,28.8758582719164
0.9,0.627081308191237,25.4162616382473
0.93,0.594511295646678,18.9022591293356
0.96,0.536546444321127,7.30928886422535
0.99,0.486663441561113,-2.66731168777746
1.02,0.453679117935686,-9.26417641286271
1.05,0.433518147160108,-13.2963705679785
1.08,0.423937931315458,-15.2124137369084
1.11,0.423937931315458,-15.2124137369084
1.14,0.433518147160108,-13.2963705679785
1.17,0.443426813488535,-11.3146373022931
1.2,0.464291136243268,-7.14177275134639
1.23,0.4752798953156,-4.94402093687997
1.26,0.498460915031966,-0.30781699360688
1.29,0.52338016211785,4.67603242356993
1.32,0.536546444321127,7.30928886422535
1.35,0.564414405597504,12.8828811195007
1.38,0.579169715576861,15.8339431153723
1.41,0.61047062109426,22.094124218852
1.44,0.627081308191237,25.4162616382473
1.47,0.644379291359582,28.8758582719164
1.5,0.662403017680403,32.4806035360806
1.53,0.681193660713194,36.2387321426388
1.56,0.681193660713194,36.2387321426388
1.59,0.681193660713194,36.2387321426388
1.62,0.681193660713194,36.2387321426388
1.65,0.681193660713194,36.2387321426388
1.68,0.662403017680403,32.4806035360806
1.71,0.644379291359582,28.8758582719164
1.74,0.627081308191237,25.4162616382473
1.77,0.61047062109426,22.094124218852
1.8,0.594511295646678,18.9022591293356
1.83,0.594511295646678,18.9022591293356
1.86,0.579169715576861,15.8339431153723
1.89,0.579169715576861,15.8339431153723
1.92,0.594511295646678,18.9022591293356
1.95,0.594511295646678,18.9022591293356
1.98,0.61047062109426,22.094124218852
2.01,0.61047062109426,22.094124218852
2.04,0.627081308191237,25.4162616382473
2.07,0.627081308191237,25.4162616382473
2.1,0.644379291359582,28.8758582719164
2.13,0.662403017680403,32.4806035360806
2.16,0.662403017680403,32.4806035360806
2.19,0.662403017680403,32.4806035360806
2.22,0.681193660713194,36.2387321426388
2.25,0.681193660713194,36.2387321426388
2.28,0.681193660713194,36.2387321426388
2.31,0.662403017680403,32.4806035360806
2.34,0.662403017680403,32.4806035360806
2.37,0.644379291359582,28.8758582719164
2.4,0.644379291359582,28.8758582719164
2.43,0.627081308191237,25.4162616382473
2.46,0.627081308191237,25.4162616382473
2.49,0.61047062109426,22.094124218852
2.52,0.61047062109426,22.094124218852
2.55,0.61047062109426,22.094124218852
2.58,0.61047062109426,22.094124218852
2.61,0.61047062109426,22.094124218852
2.64,0.61047062109426,22.094124218852
2.67,0.627081308191237,25.4162616382473
2.7,0.627081308191237,25.4162616382473
2.73,0.627081308191237,25.4162616382473
2.76,0.644379291359582,28.8758582719164
2.79,0.644379291359582,28.8758582719164
2.82,0.644379291359582,28.8758582719164
2.85,0.662403017680403,32.4806035360806
2.88,0.662403017680403,32.4806035360806
2.91,0.662403017680403,32.4806035360806
2.94,0.662403017680403,32.4806035360806
2.97,0.681193660713194,36.2387321426388
3,0.681193660713194,36.2387321426388
3.03,0.662403017680403,32.4806035360806
3.06,0.662403017680403,32.4806035360806
3.09,0.662403017680403,32.4806035360806
3.12,0.662403017680403,32.4806035360806
3.15,0.644379291359582,28.8758582719164
3.18,0.644379291359582,28.8758582719164
3.21,0.644379291359582,28.8758582719164
3.24,0.644379291359582,28.8758582719164
3.27,0.644379291359582,28.8758582719164
3.3,0.644379291359582,28.8758582719164
3.33,0.644379291359582,28.8758582719164
3.36,0.644379291359582,28.8758582719164
3.39,0.644379291359582,28.8758582719164
3.42,0.644379291359582,28.8758582719164
3.45,0.662403017680403,32.4806035360806
3.48,0.662403017680403,32.4806035360806
3.51,0.662403017680403,32.4806035360806
3.54,0.662403017680403,32.4806035360806
3.57,0.662403017680403,32.4806035360806
3.6,0.662403017680403,32.4806035360806
3.63,0.662403017680403,32.4806035360806
3.66,0.662403017680403,32.4806035360806
3.69,0.662403017680403,32.4806035360806
3.72,0.662403017680403,32.4806035360806
3.75,0.662403017680403,32.4806035360806
3.78,0.662403017680403,32.4806035360806
3.81,0.662403017680403,32.4806035360806
3.84,0.644379291359582,28.8758582719164
3.87,0.644379291359582,28.8758582719164
3.9,0.644379291359582,28.8758582719164
3.93,0.644379291359582,28.8758582719164
3.96,0.644379291359582,28.8758582719164
3.99,0.644379291359582,28.8758582719164
4.02,0.644379291359582,28.8758582719164
4.05,0.644379291359582,28.8758582719164
4.08,0.644379291359582,28.8758582719164
4.11,0.644379291359582,28.8758582719164
4.14,0.662403017680403,32.4806035360806
