train_time,estimated_length,percentage_error
0.03,4.08311206141344,308.311206141344
0.06,4.08311206141344,308.311206141344
0.09,4.08311206141344,308.311206141344
0.12,4.08311206141344,308.311206141344
0.15,4.08311206141344,308.311206141344
0.18,4.08311206141344,308.311206141344
0.21,4.08311206141344,308.311206141344
0.24,4.08311206141344,308.311206141344
0.27,4.08311206141344,308.311206141344
0.3,0.278702803640021,-72.1297196359979
0.33,0.278702803640021,-72.1297196359979
0.36,0.278702803640021,-72.1297196359979
0.39,0.278702803640021,-72.1297196359979
0.42,0.278702803640021,-72.1297196359979
0.45,0.278702803640021,-72.1297196359979
0.48,0.278702803640021,-72.1297196359979
0.51,0.278702803640021,-72.1297196359979
0.54,0.278702803640021,-72.1297196359979
0.57,0.28902426089123,-71.097573910877
0.6,0.323677749424894,-67.6322250575106
0.63,0.364958788781879,-63.504121121812
0.66,0.414671808193298,-58.5328191806702
0.69,0.4752798953147,-52.4720104685301
0.72,0.53654644432011,-46.345355567989
0.75,0.594511295645551,-40.5488704354449
0.78,0.681193660711903,-31.8806339288097
0.81,0.764958174125351,-23.5041825874649
0.84,0.838353819250172,-16.1646180749828
0.87,0.953860345457973,-4.61396545420265
0.9,1.05690897003654,5.69089700365353
0.93,1.17760536476293,17.760536476293
0.96,1.32022193142972,32.0221931429721
0.99,1.49040678977808,49.0406789778083
1.02,1.69575172525862,69.5751725258619
1.05,1.85716454496955,85.7164544969553
1.08,2.04277051971963,104.277051971963
1.11,2.25765762238574,125.765762238574
1.14,2.3780451825822,137.80451825822
1.17,2.50832523276019,150.832523276019
1.2,2.50832523276019,150.832523276019
1.23,2.3780451825822,137.80451825822
1.26,2.14618577728044,114.618577728044
1.29,1.85716454496955,85.7164544969553
1.32,1.55450305280611,55.4503052806113
1.35,1.32022193142972,32.0221931429721
1.38,1.17760536476293,17.760536476293
1.41,1.05690897003654,5.69089700365353
1.44,0.986468613515859,-1.35313864841413
1.47,0.953860345457973,-4.61396545420265
1.5,0.953860345457973,-4.61396545420265
1.53,0.953860345457973,-4.61396545420265
1.56,0.953860345457973,-4.61396545420265
1.59,0.986468613515859,-1.35313864841413
1.62,0.986468613515859,-1.35313864841413
1.65,1.02077801535336,2.07780153533603
1.68,1.05690897003654,5.69089700365353
1.71,1.09499274351043,9.49927435104287
1.74,1.1351726425285,13.5172642528497
1.77,1.17760536476293,17.760536476293
1.8,1.22246252888882,22.2462528888823
1.83,1.32022193142972,32.0221931429721
1.86,1.37355889745948,37.3558897459481
1.89,1.43019460376872,43.0194603768723
1.92,1.49040678977808,49.0406789778083
1.95,1.55450305280611,55.4503052806113
1.98,1.69575172525862,69.5751725258619
2.01,1.77370725395078,77.3707253950777
2.04,1.85716454496955,85.7164544969553
2.07,1.94665376624076,94.6653766240762
2.1,2.04277051971963,104.277051971963
2.13,2.14618577728044,114.618577728044
2.16,2.25765762238574,125.765762238574
2.19,2.3780451825822,137.80451825822
2.22,2.50832523276019,150.832523276019
2.25,2.64961207071659,164.961207071659
2.28,2.8031814233867,180.31814233867
2.31,2.97049934571687,197.049934571687
2.34,3.15325734035694,215.325734035694
2.37,3.35341527700069,235.341527700069
2.4,3.57325415572186,257.325415572186
2.43,3.81544138183189,281.544138183189
2.46,3.81544138183189,281.544138183189
2.49,0.423937931314655,-57.6062068685345
2.52,0.433518147159286,-56.6481852840714
2.55,0.443426813487694,-55.6573186512306
2.58,0.443426813487694,-55.6573186512306
2.61,0.453679117934827,-54.6320882065173
2.64,0.464291136242388,-53.5708863757612
2.67,0.4752798953147,-52.4720104685301
2.7,0.4752798953147,-52.4720104685301
2.73,0.48666344156019,-51.3336558439809
2.76,0.48666344156019,-51.3336558439809
2.79,0.48666344156019,-51.3336558439809
2.82,0.48666344156019,-51.3336558439809
2.85,0.48666344156019,-51.3336558439809
2.88,0.48666344156019,-51.3336558439809
2.91,0.48666344156019,-51.3336558439809
2.94,0.48666344156019,-51.3336558439809
2.97,0.48666344156019,-51.3336558439809
3,0.498460915031021,-50.1539084968979
3.03,0.498460915031021,-50.1539084968979
3.06,0.498460915031021,-50.1539084968979
3.09,0.498460915031021,-50.1539084968979
3.12,0.510692629929908,-48.9307370070091
3.15,0.510692629929908,-48.9307370070091
3.18,0.523380162116858,-47.6619837883142
3.21,3.81544138183189,281.544138183189
3.24,3.57325415572186,257.325415572186
3.27,3.35341527700069,235.341527700069
3.3,3.35341527700069,235.341527700069
3.33,3.15325734035694,215.325734035694
3.36,3.15325734035694,215.325734035694
3.39,2.97049934571687,197.049934571687
3.42,2.97049934571687,197.049934571687
3.45,2.97049934571687,197.049934571687
3.48,2.97049934571687,197.049934571687
3.51,2.97049934571687,197.049934571687
3.54,2.97049934571687,197.049934571687
3.57,2.97049934571687,197.049934571687
3.6,2.97049934571687,197.049934571687
3.63,2.97049934571687,197.049934571687
3.66,2.97049934571687,197.049934571687
3.69,2.97049934571687,197.049934571687
3.72,2.97049934571687,197.049934571687
3.75,2.97049934571687,197.049934571687
3.78,2.97049934571687,197.049934571687
3.81,2.97049934571687,197.049934571687
3.84,2.97049934571687,197.049934571687
3.87,2.8031814233867,180.31814233867
3.9,2.8031814233867,180.31814233867
3.93,2.8031814233867,180.31814233867
3.96,2.64961207071659,164.961207071659
3.99,2.50832523276019,150.832523276019
4.02,2.50832523276019,150.832523276019
4.05,2.3780451825822,137.80451825822
4.08,2.25765762238574,125.765762238574
4.11,2.14618577728044,114.618577728044
4.14,2.04277051971963,104.277051971963
4.17,2.04277051971963,104.277051971963
4.2,1.94665376624076,94.6653766240762
4.23,1.94665376624076,94.6653766240762
4.26,1.94665376624076,94.6653766240762
4.29,1.85716454496955,85.7164544969553
4.32,1.85716454496955,85.7164544969553
4.35,1.85716454496955,85.7164544969553
4.38,1.85716454496955,85.7164544969553
4.41,1.85716454496955,85.7164544969553
4.44,1.85716454496955,85.7164544969553
4.47,1.85716454496955,85.7164544969553
4.5,1.85716454496955,85.7164544969553
4.53,1.85716454496955,85.7164544969553
4.56,1.85716454496955,85.7164544969553
4.59,1.85716454496955,85.7164544969553
4.62,1.94665376624076,94.6653766240762
4.65,1.94665376624076,94.6653766240762
4.68,1.94665376624076,94.6653766240762
4.71,1.94665376624076,94.6653766240762
4.74,1.94665376624076,94.6653766240762
4.77,1.94665376624076,94.6653766240762
4.8,1.94665376624076,94.6653766240762
4.83,1.85716454496955,85.7164544969553
4.86,1.85716454496955,85.7164544969553
4.89,1.85716454496955,85.7164544969553
4.92,1.85716454496955,85.7164544969553
4.95,1.85716454496955,85.7164544969553
4.98,1.77370725395078,77.3707253950777
5.01,1.77370725395078,77.3707253950777
5.04,1.77370725395078,77.3707253950777
5.07,1.69575172525862,69.5751725258619
5.1,1.69575172525862,69.5751725258619
5.13,1.69575172525862,69.5751725258619
5.16,1.69575172525862,69.5751725258619
5.19,1.69575172525862,69.5751725258619
5.22,1.62282478433304,62.2824784333035
5.25,1.62282478433304,62.2824784333035
5.28,1.62282478433304,62.2824784333035
5.31,1.62282478433304,62.2824784333035
5.34,1.62282478433304,62.2824784333035
5.37,1.62282478433304,62.2824784333035
5.4,1.62282478433304,62.2824784333035
5.43,1.62282478433304,62.2824784333035
5.46,1.62282478433304,62.2824784333035
5.49,1.62282478433304,62.2824784333035
5.52,1.62282478433304,62.2824784333035
5.55,1.62282478433304,62.2824784333035
