train_time,estimated_length,percentage_error
0.03,4.08311206141344,716.622412282688
0.33,0.278702803640021,-44.2594392719957
0.63,1.05690897003654,111.381794007307
0.93,4.08311206141344,716.622412282688
1.23,4.08311206141344,716.622412282688
1.53,1.17760536476293,135.521072952586
1.83,1.43019460376872,186.038920753745
2.13,1.1351726425285,127.034528505699
2.43,3.15325734035694,530.651468071387
2.73,0.610470621093103,22.0941242186206
3.03,0.721255459703572,44.2510919407143
3.33,0.893313538930464,78.6627077860928
3.63,0.922842580932197,84.5685161864393
3.93,0.922842580932197,84.5685161864393
4.23,0.953860345457973,90.7720690915947
4.53,0.922842580932197,84.5685161864393
4.83,0.953860345457973,90.7720690915947
5.13,1.02077801535336,104.155603070672
5.43,0.986468613515859,97.2937227031717
5.73,0.986468613515859,97.2937227031717
6.03,1.02077801535336,104.155603070672
6.33,1.02077801535336,104.155603070672
6.63,1.02077801535336,104.155603070672
6.93,1.05690897003654,111.381794007307
7.23,1.02077801535336,104.155603070672
7.53,1.02077801535336,104.155603070672
7.83,1.05690897003654,111.381794007307
8.13,1.02077801535336,104.155603070672
8.43,1.05690897003654,111.381794007307
8.73,1.05690897003654,111.381794007307
9.03,1.05690897003654,111.381794007307
9.33,1.05690897003654,111.381794007307
9.63,1.05690897003654,111.381794007307
9.93,1.05690897003654,111.381794007307
10.23,1.05690897003654,111.381794007307
10.53,1.05690897003654,111.381794007307
10.83,1.05690897003654,111.381794007307
11.13,1.05690897003654,111.381794007307
11.43,1.05690897003654,111.381794007307
11.73,1.05690897003654,111.381794007307
12.03,1.05690897003654,111.381794007307
12.33,1.05690897003654,111.381794007307
12.63,1.05690897003654,111.381794007307
12.93,1.05690897003654,111.381794007307
13.23,1.05690897003654,111.381794007307
13.53,1.05690897003654,111.381794007307
13.83,1.05690897003654,111.381794007307
14.13,1.05690897003654,111.381794007307
14.43,1.05690897003654,111.381794007307
14.73,1.05690897003654,111.381794007307
15.03,1.05690897003654,111.381794007307
15.33,1.05690897003654,111.381794007307
15.63,1.05690897003654,111.381794007307
15.93,1.05690897003654,111.381794007307
16.23,1.05690897003654,111.381794007307
16.53,1.05690897003654,111.381794007307
16.83,1.05690897003654,111.381794007307
17.13,1.05690897003654,111.381794007307
17.43,1.05690897003654,111.381794007307
17.73,1.05690897003654,111.381794007307
18.03,1.05690897003654,111.381794007307
18.33,1.05690897003654,111.381794007307
18.63,1.05690897003654,111.381794007307
18.93,1.05690897003654,111.381794007307
19.23,1.05690897003654,111.381794007307
19.53,1.05690897003654,111.381794007307
19.83,1.05690897003654,111.381794007307
